Year,WBIC,level_obs,level_precip,level_process
1951,2462400,NA,21.622132579909646,NA
1951,2463100,NA,-14.210949775554948,NA
1951,2463300,NA,8.243683182762267,NA
1951,2463500,NA,-22.882424974234755,NA
1951,2464500,NA,-9.945963448436627,NA
1951,2465600,NA,-21.091528037329525,NA
1951,2466300,NA,-14.579744863904098,NA
1951,2466400,NA,-15.397404133603676,NA
1951,2466500,NA,-8.340194304238636,NA
1951,2467200,NA,-14.593786735249633,NA
1951,2468700,NA,-12.078912232558828,NA
1951,2468800,NA,0.9694451833737526,NA
1951,2469800,NA,-26.25624993261908,NA
1951,2470000,NA,0.7872319212075894,NA
1951,2470600,NA,-12.308771122044329,NA
1951,2470900,NA,24.186833518861278,NA
1951,2471100,NA,-14.36171182451281,NA
1951,2471600,NA,-14.463338127713353,NA
1951,2472000,NA,2.79834833155774,NA
1951,2473500,NA,-8.133626541350775,NA
1951,2474400,NA,-27.403633552238013,NA
1951,2474800,NA,-24.718420256150427,NA
1951,2476000,NA,-9.116869944833178,NA
1951,2478200,NA,-17.72883980754928,NA
1951,2478600,NA,-28.65228956646556,NA
1951,2480600,NA,-6.81985729537715,NA
1951,2481600,NA,-4.111166158366227,NA
1951,2483100,NA,-22.921321784494054,NA
1951,2483600,NA,-19.71594217910574,NA
1951,2484200,NA,-17.500461720629247,NA
1951,2485400,NA,-10.903431703265051,NA
1951,2485900,NA,-0.6265297892426416,NA
1951,2486100,NA,-8.212052593182799,NA
1951,2486300,NA,-1.5179972318821016,NA
1951,2486600,NA,-15.256847588941918,NA
1951,2488100,NA,-28.776323161645486,NA
1951,2488600,NA,6.361882449828427,NA
1951,2489200,NA,3.311974721825242,NA
1951,2489900,NA,-21.604834906629844,NA
1951,2490400,NA,-28.767985490403014,NA
1951,2491000,NA,-10.534402219565184,NA
1951,2492100,NA,4.366446973317404,NA
1951,2492600,NA,-29.57362038724526,NA
1951,2492900,NA,13.791355142839047,NA
1951,2493100,NA,-10.326874515642496,NA
1951,2494500,NA,-3.365491095699806,NA
1951,2494900,NA,4.318072261747782,NA
1951,2495000,NA,-16.803767236058423,NA
1951,2495600,NA,13.088217448631248,NA
1951,2496800,NA,-13.222409458946903,NA
1951,2497000,NA,-9.778429547563153,NA
1951,2497100,NA,12.794641577309038,NA
1951,2498600,NA,-17.534684102912315,NA
1951,2498800,NA,-18.604888512894895,NA
1951,2498900,NA,-14.595881953149867,NA
1951,2500100,NA,-13.351242632041261,NA
1951,2500500,NA,-30.731708318799615,NA
1951,2501300,NA,3.9898701892126422,NA
1951,2503500,NA,8.899411361882995,NA
1951,2597700,NA,-30.50711468426498,NA
1951,2598300,NA,7.843651422088257,NA
1951,2598500,NA,-19.69306358448945,NA
1951,2598600,NA,-17.18411084464055,NA
1951,2599000,NA,20.186678288690302,NA
1951,2599400,NA,-21.71983674661514,NA
1951,2600600,NA,-10.778848239666571,NA
1951,2601000,NA,-27.245959476357445,NA
1951,2624000,NA,-25.102484169902997,NA
1951,2630100,NA,-23.16007749752866,NA
1951,2630200,NA,-24.46019705781006,NA
1951,2642000,NA,-11.181976909137378,NA
1951,2655900,NA,-11.455416481197549,NA
1951,2673800,NA,-12.094536419232933,NA
1951,2674000,NA,-10.963141645072083,NA
1951,2674200,NA,-9.420621520487684,NA
1951,2675000,NA,-14.888471303300856,NA
1951,2677200,NA,-20.33112528031556,NA
1951,2694000,NA,8.960514846189621,NA
1951,2705700,NA,-10.612892755063207,NA
1951,2710800,NA,-3.4705439536195617,NA
1951,2730800,NA,-5.029949709247699,NA
1951,2731800,NA,-12.494125420421454,NA
1951,2734000,NA,-21.387859075429606,NA
1951,2734700,NA,-16.141943433340817,NA
1951,2753900,NA,11.813032775416339,NA
1951,2755600,NA,-6.087071587714314,NA
1951,2757900,NA,0.8522621322648583,NA
1951,2760100,NA,6.188935202011971,NA
1951,2762200,NA,-0.3927313962869271,NA
1951,2762700,NA,8.317873955824343,NA
1951,2763300,NA,0.5057973777858132,NA
1951,2766200,NA,0.6077669036991639,NA
1951,2767100,NA,4.821322723460716,NA
1951,2767300,NA,-17.413192012311917,NA
1951,2771200,NA,4.318733562656359,NA
1951,2866000,NA,15.970623007623638,NA
1951,2954700,NA,-0.45900362215286367,NA
1952,8900,NA,-14.884630261752088,NA
1952,41900,NA,-13.456617286148806,NA
1952,42800,NA,-16.376054848234258,NA
1952,43900,NA,-16.867062846594695,NA
1952,45100,8.586036377945497,-23.998326864428602,NA
1952,45200,NA,-24.479313510494663,NA
1952,63700,NA,-25.4236659053831,NA
1952,64000,NA,-15.933911740328586,NA
1952,82900,NA,-9.675670455909499,NA
1952,93100,NA,5.779247649294431,NA
1952,94300,NA,-17.115792253588225,NA
1952,101300,NA,-53.84531975324307,NA
1952,102100,NA,-32.69696737719035,NA
1952,102600,NA,-23.292667014834972,NA
1952,102900,NA,-49.879178342123936,NA
1952,103400,NA,-29.517494912250907,NA
1952,103600,NA,-20.255140297171,NA
1952,103900,NA,-28.70784587010653,NA
1952,104200,NA,-30.315654545612055,NA
1952,104600,NA,-38.687697062762226,NA
1952,105200,NA,-40.99860271566465,NA
1952,106500,NA,-42.58824835618593,NA
1952,106600,NA,-31.001689522434987,NA
1952,107600,NA,-21.614669599669313,NA
1952,107900,NA,-33.987752118515964,NA
1952,108200,NA,-15.488337944515239,NA
1952,117400,NA,-26.502661089602285,NA
1952,117500,NA,-19.39238154990309,NA
1952,117600,NA,-35.78891452678527,NA
1952,181400,NA,2.3032926320171336,NA
1952,181700,NA,-26.48982853546248,NA
1952,181800,NA,-15.032272963906975,NA
1952,181900,NA,-49.8183379604893,NA
1952,182100,NA,-40.82479318466337,NA
1952,182200,NA,-0.6087365989145701,NA
1952,182300,NA,-46.92016932070344,NA
1952,184200,NA,-0.7180520037262488,NA
1952,184300,NA,-9.075281034078527,NA
1952,184500,NA,4.020108020701376,NA
1952,185300,NA,3.067394689292098,NA
1952,186400,NA,-48.03952429824124,NA
1952,189100,NA,-41.3633062733302,NA
1952,189600,NA,-42.62135627563632,NA
1952,189800,NA,-32.90273003882717,NA
1952,190100,NA,-38.562769418451474,NA
1952,190200,NA,-46.08992550542181,NA
1952,190500,NA,2.9244338764193922,NA
1952,191100,NA,-53.26368752411828,NA
1952,191400,NA,-7.872939704569882,NA
1952,192500,NA,-7.458287145223152,NA
1952,193800,NA,-27.681869188234998,NA
1952,195000,NA,-48.618911718419035,NA
1952,195900,NA,-54.734352450243854,NA
1952,196100,NA,-39.15585151395322,NA
1952,197300,NA,-43.36566860883139,NA
1952,197600,NA,-15.097942709432761,NA
1952,197900,NA,-15.858465188433302,NA
1952,198100,NA,0.9668153985909936,NA
1952,198800,NA,-31.530531558416737,NA
1952,199300,NA,-32.00917109873242,NA
1952,199700,NA,-40.327801911229365,NA
1952,200300,NA,-49.24463143929947,NA
1952,240800,NA,-13.769727195714484,NA
1952,240900,NA,-19.34279250085051,NA
1952,310500,NA,-21.720990626485307,NA
1952,388700,NA,4.582597822322597,NA
1952,417400,NA,2.609441861444857,NA
1952,417900,NA,1.8164486549620245,NA
1952,418000,NA,-6.176471521081773,NA
1952,418300,NA,-12.420312074333484,NA
1952,418700,2.149040604709728,1.5561491426675533,NA
1952,421600,NA,-0.8317597646720201,NA
1952,421800,NA,1.3566002569852753,NA
1952,425600,NA,1.4718530713048188,NA
1952,427300,NA,-1.549624281737173,NA
1952,427900,NA,-3.5763219859624695,NA
1952,439500,NA,1.454921135756047,NA
1952,439800,13.06133253003065,1.9765277633463803,NA
1952,498800,NA,7.587063813427076,NA
1952,501200,NA,18.542377905019137,NA
1952,501700,NA,4.4486769245661115,NA
1952,502000,NA,22.00703559795233,NA
1952,502300,NA,6.701922950561212,NA
1952,503300,NA,20.582579731774572,NA
1952,504300,NA,-0.8028279588545143,NA
1952,519700,NA,-6.923369069670719,NA
1952,585100,NA,23.017720482113216,NA
1952,585400,NA,23.111918276542795,NA
1952,589400,NA,9.023701486036497,NA
1952,589800,NA,16.147505180497834,NA
1952,692600,NA,17.4022093795795,NA
1952,717400,NA,28.561365527761648,NA
1952,740400,NA,2.279685255178731,NA
1952,740700,NA,6.7664185091583,NA
1952,741200,35.20392996838005,8.710457442869725,NA
1952,741500,NA,6.1322986042361,NA
1952,741600,NA,4.621454257238625,NA
1952,741700,NA,5.157131693682759,NA
1952,741800,NA,2.234369977505872,NA
1952,774200,NA,-0.12725714276740843,NA
1952,774400,-33.137424736123535,-10.612356544563479,NA
1952,778300,NA,-4.967443545146389,NA
1952,779200,-2.3244732605950915,-8.631980071721586,NA
1952,779300,NA,-0.30054396212083806,NA
1952,779800,NA,-11.62149904682599,NA
1952,783750,NA,16.682458174947534,NA
1952,813100,NA,2.8462006147821066,NA
1952,872600,NA,14.719618897761462,NA
1952,967900,NA,12.394759718121586,NA
1952,968800,43.213633639612524,29.837795196907113,NA
1952,969600,NA,-5.122266199276425,NA
1952,971600,NA,9.91899269553334,NA
1952,972000,NA,11.520225583429626,NA
1952,972500,NA,14.708340542753046,NA
1952,976800,NA,18.44065423697003,NA
1952,977500,NA,17.261809936004155,NA
1952,979000,NA,-15.76964238248589,NA
1952,979100,NA,-1.3304617537885075,NA
1952,981500,NA,-7.592542760950968,NA
1952,982500,NA,26.63603932170134,NA
1952,983300,NA,7.063443719529397,NA
1952,984400,NA,4.577787294008225,NA
1952,984800,NA,13.00232745053262,NA
1952,985000,NA,-40.85263815804243,NA
1952,989200,NA,15.28009105002962,NA
1952,990700,NA,11.710404488567937,NA
1952,991000,NA,12.533937655063351,NA
1952,991700,NA,16.80333672697962,NA
1952,991900,NA,-9.46500961115929,NA
1952,993800,NA,-11.94031764611343,NA
1952,994400,NA,-4.209077948663386,NA
1952,994700,NA,-2.163391414679413,NA
1952,994900,NA,-37.80986809471913,NA
1952,995200,NA,24.47829303175899,NA
1952,998100,NA,-36.320036899126364,NA
1952,999200,NA,-21.178756066303244,NA
1952,1000900,NA,-9.960992495670878,NA
1952,1001000,NA,-7.465574431615686,NA
1952,1002600,NA,17.943571993550336,NA
1952,1003700,NA,11.863435981940285,NA
1952,1004600,NA,4.050050635126274,NA
1952,1005400,NA,-23.58575848644011,NA
1952,1005600,NA,-6.428469052569111,NA
1952,1005800,NA,11.609499450730713,NA
1952,1007200,NA,-8.812494094539696,NA
1952,1007500,NA,11.426424040228367,NA
1952,1009400,NA,7.768339991265711,NA
1952,1009800,NA,17.97994357367373,NA
1952,1010100,NA,-8.939542287926157,NA
1952,1012000,NA,-42.55105314000876,NA
1952,1012100,NA,-4.194060063115566,NA
1952,1012500,NA,-41.61388284083637,NA
1952,1013800,NA,19.569815947788854,NA
1952,1015100,NA,11.443013931189183,NA
1952,1015200,NA,-10.473425760805682,NA
1952,1015500,NA,12.339201487645996,NA
1952,1018300,NA,30.330876286350104,NA
1952,1018500,NA,21.840076463047104,NA
1952,1019500,NA,-0.2542110834529948,NA
1952,1019600,NA,14.003980181375661,NA
1952,1020300,NA,29.836575007790422,NA
1952,1020600,NA,20.20817264159588,NA
1952,1022900,NA,16.127956074472973,NA
1952,1023300,NA,20.81630699394822,NA
1952,1176400,NA,19.944677973415896,NA
1952,1176700,NA,1.322657526083351,NA
1952,1178000,NA,1.8723291847026111,NA
1952,1178900,NA,13.15074876460217,NA
1952,1179000,NA,15.016004350246774,NA
1952,1407000,NA,-32.9151831363085,NA
1952,1481600,NA,-13.419594700312521,NA
1952,1487800,NA,-9.140626010379604,NA
1952,1538600,NA,15.106827907869308,NA
1952,1558400,NA,-4.971902513483852,NA
1952,1589100,NA,10.611196267973655,NA
1952,1629500,NA,16.538182729993803,NA
1952,1630100,NA,15.05799452839465,NA
1952,1670030,NA,-43.96357887817027,NA
1952,1832800,NA,-12.491338594855819,NA
1952,1832900,NA,-10.623442842328073,NA
1952,1833300,NA,-5.103698616142638,NA
1952,1834400,NA,-14.970913559692153,NA
1952,1834500,NA,10.942999904366891,NA
1952,1835600,NA,2.479152708769809,NA
1952,1835700,NA,-2.5656789040371795,NA
1952,1838500,NA,-11.792021962172727,NA
1952,1842400,NA,28.635475418669643,NA
1952,1842500,NA,22.27694007941772,NA
1952,1844500,NA,7.4445145602872405,NA
1952,1848400,NA,-3.8621332129418295,NA
1952,1849100,NA,-14.007705746074075,NA
1952,1849700,NA,13.651868800841383,NA
1952,1851200,NA,1.2308392793262026,NA
1952,1851900,NA,-23.991397167767474,NA
1952,1853200,NA,-3.8444015393080897,NA
1952,1855100,NA,-19.59074162819504,NA
1952,1856500,NA,22.16160373451434,NA
1952,1856700,NA,1.1115157666985773,NA
1952,1858200,NA,-4.002019846105421,NA
1952,1858900,NA,6.85882110614115,NA
1952,1859400,NA,8.11432762046766,NA
1952,1859900,NA,-5.0447716519574115,NA
1952,1861400,NA,-5.3199152388225635,NA
1952,1862100,NA,13.008787405670592,NA
1952,1862200,NA,-14.724287211749537,NA
1952,1863000,NA,-14.266707009514011,NA
1952,1863200,NA,-6.129918618902337,NA
1952,1864000,NA,-3.1040713386070142,NA
1952,1865200,NA,6.123781840715889,NA
1952,1867300,NA,-4.18985974460063,NA
1952,1870200,NA,15.844862924098715,NA
1952,1870500,NA,-9.38955648419373,NA
1952,1872500,NA,19.81290941711626,NA
1952,1872700,NA,18.221550426115797,NA
1952,1873600,NA,0.6637794093407705,NA
1952,1873900,NA,-14.247148224539021,NA
1952,1875100,NA,20.483003765947085,NA
1952,1875900,NA,-8.532799839502454,NA
1952,1877900,NA,18.557043814780418,NA
1952,1879300,NA,-22.229383152172765,NA
1952,1881100,NA,-6.135610806301031,NA
1952,1881900,NA,17.397374170763115,NA
1952,1882100,NA,-12.987564409399354,NA
1952,1882900,NA,-12.535422545239895,NA
1952,1883700,NA,14.860959370791246,NA
1952,1884100,NA,-13.767078594507263,NA
1952,1884200,NA,17.539793990877016,NA
1952,1887500,NA,-15.835535957630459,NA
1952,2043700,NA,-22.091519418962722,NA
1952,2046500,NA,-5.945739446901904,NA
1952,2046600,NA,3.2444456083508824,NA
1952,2047300,NA,18.084107812016303,NA
1952,2079400,NA,-8.468233609539439,NA
1952,2090900,NA,-10.78962720205909,NA
1952,2092500,NA,-15.667696868989657,NA
1952,2169200,NA,-14.103770011186374,NA
1952,2201400,NA,-6.2739997462621675,NA
1952,2264200,NA,23.64507519130404,NA
1952,2282200,NA,8.701473730562665,NA
1952,2296500,NA,16.76354634195727,NA
1952,2297800,NA,19.841425555759436,NA
1952,2313100,NA,18.47307751092035,NA
1952,2317900,NA,16.692493775537766,NA
1952,2340100,NA,21.317931963222403,NA
1952,2393700,NA,-20.250794960111836,NA
1952,2394100,NA,-20.78030459762163,NA
1952,2433800,NA,4.56683952937674,NA
1952,2448700,NA,0.5114333416704049,NA
1952,2449400,NA,6.412715788478272,NA
1952,2449800,NA,-1.5721384260877078,NA
1952,2450500,NA,-31.969212888878296,NA
1952,2450900,NA,3.7849155819553126,NA
1952,2451200,NA,8.848176875677845,NA
1952,2451700,NA,28.873431075305867,NA
1952,2451900,NA,11.28384515298079,NA
1952,2452300,NA,18.382462347955208,NA
1952,2452400,NA,42.290071760662634,NA
1952,2452600,NA,14.688283929864442,NA
1952,2453500,NA,9.780698881559912,NA
1952,2454000,NA,28.990790053252336,NA
1952,2454500,NA,8.290787766841028,NA
1952,2456100,NA,4.574009402167148,NA
1952,2457600,NA,11.299400396189458,NA
1952,2458300,NA,8.899658854163748,NA
1952,2459100,NA,5.741133788225777,NA
1952,2459200,NA,11.924239950998748,NA
1952,2459700,NA,20.30721062176632,NA
1952,2459800,NA,1.0718631063561554,NA
1952,2460700,NA,13.05415396566518,NA
1952,2461400,NA,7.292090591964908,NA
1952,2462200,NA,15.594951244896086,NA
1952,2462400,NA,38.769477893804776,NA
1952,2463100,NA,7.62512204733772,NA
1952,2463300,NA,28.858564275951885,NA
1952,2463500,NA,7.365075657190889,NA
1952,2464500,NA,8.164119943361898,NA
1952,2465600,NA,-1.4159111196673595,NA
1952,2466300,NA,7.334677066104295,NA
1952,2466400,NA,4.223609765984516,NA
1952,2466500,NA,7.395018388561178,NA
1952,2467200,NA,7.620727133946195,NA
1952,2468700,NA,14.279204850984875,NA
1952,2468800,NA,8.05343167407883,NA
1952,2469800,NA,-4.401746886849161,NA
1952,2470000,NA,24.121745912584704,NA
1952,2470600,NA,10.94669012000521,NA
1952,2470900,NA,43.3681046013892,NA
1952,2471100,NA,6.701109083761936,NA
1952,2471600,NA,13.913280346167303,NA
1952,2472000,NA,36.83393425534739,NA
1952,2473500,NA,1.7693591688713222,NA
1952,2474400,NA,-5.9743277532709085,NA
1952,2474800,NA,-0.0049197405606769,NA
1952,2476000,NA,10.905571143709022,NA
1952,2478200,NA,4.57469116433638,NA
1952,2478600,NA,-2.6236402800558416,NA
1952,2480600,NA,14.237306172452653,NA
1952,2481600,NA,21.453202616543187,NA
1952,2483100,NA,9.02880789128975,NA
1952,2483600,NA,5.958525375780197,NA
1952,2484200,NA,11.00630087490511,NA
1952,2485400,NA,10.175990588457292,NA
1952,2485900,NA,16.584588378200475,NA
1952,2486100,NA,10.834220798790184,NA
1952,2486300,NA,18.724060848440043,NA
1952,2486600,NA,8.11729304077477,NA
1952,2488100,NA,-3.3271530512446916,NA
1952,2488600,NA,21.134346570199725,NA
1952,2489200,NA,27.513429934916232,NA
1952,2489900,NA,5.0495343803858415,NA
1952,2490400,NA,-8.912976958584023,NA
1952,2491000,NA,7.932735708459898,NA
1952,2492100,NA,20.416491080976485,NA
1952,2492600,NA,-3.21185822329368,NA
1952,2492900,NA,35.37832327029298,NA
1952,2493100,NA,9.15655249191607,NA
1952,2494500,NA,17.562063803549222,NA
1952,2494900,NA,15.116224526243785,NA
1952,2495000,NA,6.672862007319557,NA
1952,2495600,NA,33.51120150034881,NA
1952,2496800,NA,6.651838171550128,NA
1952,2497000,NA,7.165071693114293,NA
1952,2497100,NA,38.69451990706876,NA
1952,2498600,NA,6.8911594333068305,NA
1952,2498800,NA,5.029729205118928,NA
1952,2498900,NA,1.1476769291915354,NA
1952,2500100,NA,6.22962877784359,NA
1952,2500500,NA,-9.521383005242425,NA
1952,2501300,NA,18.276273835043227,NA
1952,2503500,NA,25.329834682829492,NA
1952,2597700,NA,-14.011881225815612,NA
1952,2598300,NA,23.913759236391734,NA
1952,2598500,NA,4.690379679010131,NA
1952,2598600,NA,6.419412067562149,NA
1952,2599000,NA,36.19564234796657,NA
1952,2599400,NA,7.545911871956125,NA
1952,2600600,NA,3.0719243968569314,NA
1952,2601000,NA,-3.150210563616328,NA
1952,2624000,NA,-8.339684107557106,NA
1952,2630100,NA,-1.9648142991439987,NA
1952,2630200,NA,-2.23977766628747,NA
1952,2642000,NA,15.760853840649801,NA
1952,2655900,NA,5.318838872616165,NA
1952,2673800,NA,9.043380050534763,NA
1952,2674000,NA,8.999068195902515,NA
1952,2674200,NA,11.615753191476024,NA
1952,2675000,NA,11.979110484595983,NA
1952,2677200,NA,3.556757208460192,NA
1952,2694000,NA,26.891748865122405,NA
1952,2705700,NA,12.695108922387378,NA
1952,2710800,NA,18.11025868538236,NA
1952,2730800,NA,2.2778665918198184,NA
1952,2731800,NA,5.226930074433074,NA
1952,2734000,NA,6.412276036625098,NA
1952,2734700,NA,3.163577578242402,NA
1952,2753900,NA,39.310021344282866,NA
1952,2755600,NA,17.627214621354774,NA
1952,2757900,NA,22.687744014923748,NA
1952,2760100,NA,20.594810792006776,NA
1952,2762200,NA,19.193070068460614,NA
1952,2762700,NA,33.68565213537827,NA
1952,2763300,NA,18.873700769792638,NA
1952,2766200,NA,21.176124295641433,NA
1952,2767100,NA,28.71404603358656,NA
1952,2767300,NA,17.183529223413313,NA
1952,2771200,NA,45.09879011555972,NA
1952,2866000,NA,40.12509414421302,NA
1952,2954700,NA,19.01505512592391,NA
1953,8900,NA,-17.024170013274247,NA
1953,41900,NA,-14.765412502371964,NA
1953,42800,NA,-18.254326147061423,NA
1953,43900,NA,-18.801650898104427,NA
1953,45100,1.0629727713881536,-28.29586185281274,NA
1953,45200,NA,-26.752397533094687,NA
1953,63700,NA,-30.669577709049157,NA
1953,64000,NA,-19.07554403342095,NA
1953,82900,NA,-12.361619309065711,NA
1953,93100,NA,8.113753962509032,NA
1953,94300,NA,-18.027752767480685,NA
1953,101300,NA,-66.33281228738733,NA
1953,102100,NA,-40.755280887217424,NA
1953,102600,NA,-30.64167790845135,NA
1953,102900,NA,-61.75559334107646,NA
1953,103400,NA,-37.35643500573678,NA
1953,103600,NA,-26.066344537661678,NA
1953,103900,-2.51308589676119,-35.80865930293454,NA
1953,104200,NA,-33.37619512522791,NA
1953,104600,NA,-47.8993793907981,NA
1953,105200,NA,-50.760520141180656,NA
1953,106500,NA,-54.80682624858899,NA
1953,106600,NA,-38.015122834038166,NA
1953,107600,NA,-31.1126481474027,NA
1953,107900,NA,-42.394537075031636,NA
1953,108200,NA,-19.447033558223726,NA
1953,117400,NA,-33.39004436439961,NA
1953,117500,NA,-24.956060114585686,NA
1953,117600,NA,-45.75240916973135,NA
1953,181400,NA,0.19028938294479836,NA
1953,181700,NA,-32.258724766289156,NA
1953,181800,NA,-18.301256740451976,NA
1953,181900,NA,-63.19669230082838,NA
1953,182100,NA,-49.40930677203344,NA
1953,182200,NA,-3.010149963413325,NA
1953,182300,NA,-57.43977629270367,NA
1953,184200,NA,-3.5507052091157063,NA
1953,184300,NA,-15.073380972169412,NA
1953,184500,NA,0.6370536161344169,NA
1953,185300,NA,0.4860801920899906,NA
1953,186400,NA,-58.68722499808882,NA
1953,189100,NA,-51.30858844984216,NA
1953,189600,NA,-51.58364569631703,NA
1953,189800,NA,-41.26378221707135,NA
1953,190100,NA,-48.336913181153854,NA
1953,190200,NA,-55.78157513491228,NA
1953,190500,NA,0.3198884255405542,NA
1953,191100,NA,-64.38736809456384,NA
1953,191400,NA,-11.654619213386377,NA
1953,192500,NA,-10.367289054591726,NA
1953,193800,NA,-34.105436173344934,NA
1953,195000,NA,-60.73753901066665,NA
1953,195900,NA,-68.99934300228284,NA
1953,196100,NA,-48.56598727522814,NA
1953,197300,NA,-52.4844697675781,NA
1953,197600,NA,-18.04501962905483,NA
1953,197900,NA,-19.034598063141413,NA
1953,198100,NA,-3.659277794211582,NA
1953,198800,NA,-39.07576389845919,NA
1953,199300,NA,-38.02490039325004,NA
1953,199700,NA,-49.75460671600727,NA
1953,200300,NA,-61.57687700150438,NA
1953,240800,NA,-16.844335188549746,NA
1953,240900,NA,-23.600553007599455,NA
1953,310500,NA,-26.871217619663454,NA
1953,388700,NA,1.1247470461192017,NA
1953,417400,NA,-0.4911466525861791,NA
1953,417900,NA,-1.151534501972533,NA
1953,418000,NA,-9.977881760804479,NA
1953,418300,NA,-15.533503080261788,NA
1953,418700,-7.92676715391097,-0.9865180736606635,NA
1953,421600,NA,-3.355290109191211,NA
1953,421800,NA,-0.7634694687633601,NA
1953,425600,NA,-1.615318190588278,NA
1953,427300,NA,-7.477759349047137,NA
1953,427900,NA,-6.806409877352984,NA
1953,439500,NA,-1.5918096068614391,NA
1953,439800,5.826742586956637,0.27579773920344114,NA
1953,498800,NA,6.091247681311255,NA
1953,501200,NA,23.172000289183924,NA
1953,501700,NA,3.620302541220084,NA
1953,502000,NA,27.345865601664272,NA
1953,502300,NA,5.3806154313195815,NA
1953,503300,NA,25.721595468493433,NA
1953,504300,NA,-5.992190357158152,NA
1953,519700,NA,-10.427106638666364,NA
1953,585100,NA,26.514934306915812,NA
1953,585400,NA,25.791539651477787,NA
1953,589400,NA,11.488671848266705,NA
1953,589800,NA,20.298549466390433,NA
1953,692600,NA,19.63947366487406,NA
1953,717400,NA,31.872801846018206,NA
1953,740400,NA,-3.4094836580445076,NA
1953,740700,NA,0.29047169749019064,NA
1953,741200,20.51405754113732,0.8381084181220889,NA
1953,741500,NA,0.4787169658234294,NA
1953,741600,NA,-1.6542925736057468,NA
1953,741700,NA,0.5512229180145948,NA
1953,741800,NA,-2.6287495599184636,NA
1953,774200,NA,-4.890711566810554,NA
1953,774400,-36.583922513901314,-15.160107258264489,NA
1953,778300,NA,-6.837993050769931,NA
1953,779200,-8.707747599713919,-12.331073045744883,NA
1953,779300,NA,-2.0301775302491154,NA
1953,779800,NA,-13.411622796546505,NA
1953,783750,NA,4.3310760732761375,NA
1953,813100,NA,-3.904385938333514,NA
1953,872600,NA,2.0873811952372074,NA
1953,967900,NA,13.786820575672342,NA
1953,968800,48.22251363961253,32.7089699520713,NA
1953,969600,NA,-10.418378255489959,NA
1953,971600,NA,9.615866474387335,NA
1953,972000,NA,11.192992112902202,NA
1953,972500,NA,15.862124861537636,NA
1953,976800,NA,20.66071535440373,NA
1953,977500,NA,18.557832597447266,NA
1953,979000,NA,-22.274145375996152,NA
1953,979100,NA,-3.8421105460984535,NA
1953,981500,NA,-9.863481221194268,NA
1953,982500,NA,28.699649643445095,NA
1953,983300,NA,5.694689835852961,NA
1953,984400,NA,3.699892938451049,NA
1953,984800,NA,14.462624504494963,NA
1953,985000,NA,-52.51364535836716,NA
1953,989200,NA,17.214006317679974,NA
1953,990700,NA,11.387725144224904,NA
1953,991000,NA,13.661423830467392,NA
1953,991700,NA,17.915669170462092,NA
1953,991900,NA,-12.77229640448644,NA
1953,993800,NA,-17.18514226000095,NA
1953,994400,NA,-7.7079679788713404,NA
1953,994700,NA,-5.044786783635331,NA
1953,994900,NA,-47.15634324533743,NA
1953,995200,NA,26.78342436471507,NA
1953,998100,NA,-44.18847259066462,NA
1953,999200,NA,-25.368205218667008,NA
1953,1000900,NA,-14.347130190191281,NA
1953,1001000,NA,-12.713875352501038,NA
1953,1002600,NA,19.326107670671604,NA
1953,1003700,NA,13.195823639473776,NA
1953,1004600,NA,2.193950536712065,NA
1953,1005400,NA,-28.31984053217433,NA
1953,1005600,NA,-9.618877896160122,NA
1953,1005800,NA,12.913367385942975,NA
1953,1007200,NA,-12.836531415303181,NA
1953,1007500,NA,11.07723044297055,NA
1953,1009400,NA,8.514022563757674,NA
1953,1009800,NA,19.161983439797556,NA
1953,1010100,NA,-13.678972588487804,NA
1953,1012000,NA,-55.367044651351634,NA
1953,1012100,NA,-7.216542635219571,NA
1953,1012500,NA,-52.29865261537378,NA
1953,1013800,NA,21.20406530611982,NA
1953,1015100,NA,9.270010393368615,NA
1953,1015200,NA,-15.218091239105656,NA
1953,1015500,NA,11.962113245551144,NA
1953,1018300,NA,36.913204614082495,NA
1953,1018500,NA,23.80469324665661,NA
1953,1019500,NA,-3.1874025644250676,NA
1953,1019600,NA,14.719064337177647,NA
1953,1020300,NA,31.470770835448793,NA
1953,1020600,NA,20.13994967782963,NA
1953,1022900,NA,18.09609956311443,NA
1953,1023300,NA,23.356584192033253,NA
1953,1176400,NA,21.81991788460671,NA
1953,1176700,NA,-0.7577588162506352,NA
1953,1178000,NA,-0.8144713991983619,NA
1953,1178900,NA,11.328674717828884,NA
1953,1179000,NA,15.209796618126616,NA
1953,1407000,NA,-40.11457747042123,NA
1953,1481600,NA,-17.87876793856164,NA
1953,1487800,NA,-15.995677852027914,NA
1953,1538600,NA,16.291871257662255,NA
1953,1558400,NA,-10.112547653656307,NA
1953,1589100,NA,10.555168268713075,NA
1953,1629500,NA,17.413287813588052,NA
1953,1630100,NA,16.138172891226716,NA
1953,1670030,NA,-45.10070618537644,NA
1953,1832800,NA,-18.349123201148537,NA
1953,1832900,NA,-14.502483210676324,NA
1953,1833300,NA,-8.187524292875706,NA
1953,1834400,NA,-21.05359457847187,NA
1953,1834500,NA,14.033034387645591,NA
1953,1835600,NA,0.5552388973695745,NA
1953,1835700,NA,-5.93541362493603,NA
1953,1838500,NA,-15.777353923355419,NA
1953,1842400,NA,31.326130790365305,NA
1953,1842500,NA,28.704328249487595,NA
1953,1844500,NA,8.948078126544189,NA
