mu.a,mu.b
-1.4752968876403953,0.8730891753863967
-1.578077205283291,0.9248867316826586
-1.4325365119378297,0.9146067225900567
-1.3913089363475353,0.9302092256286981
-1.5889361205993022,0.982036883656524
-1.358124680074251,0.8951538190649854
-1.4837503407220527,0.9865955799163078
-1.4459085447963198,0.949753693626299
-1.4986190716502816,0.919582746853906
-1.3494518030667813,0.9761189434269565
-1.5095813120826078,0.9560780699424473
-1.443886763858793,0.9189579885163734
-1.4853283361042737,1.0233561750352336
-1.5699359543242386,0.9723156387096835
-1.4888056944718127,0.9588365964829099
-1.3793079209071204,0.9857144289456298
-1.4393567835019698,0.9921894150992266
-1.3788723819395936,0.8925334683978945
-1.40402229421827,0.9292265676820071
-1.5517728871576528,0.9296883660518068
-1.4397495491729206,0.8524306841856655
-1.509072669152936,0.9208311278188525
-1.452706423378123,0.9881587774489626
-1.3354052955443831,0.9589828090048529
-1.3317915110419805,0.8820836621707204
-1.4732967849415095,0.9851394225515382
-1.449616354241928,0.9401663692270574
-1.4583459752238328,0.9288541122965446
-1.3856527818128621,0.9535076320287144
-1.5492686437972427,0.9940121780103164
-1.3083298083424901,0.9265495696525039
-1.331843203784198,0.9543671499831466
-1.3709206922724422,0.953856878255931
-1.5677887010683895,0.9192766235525766
-1.5545692418084547,0.8893449010151717
-1.5996952684072097,0.9970656465306649
-1.4424001408436993,0.8823687482610163
-1.4579067122494214,0.8925270831127688
-1.4123848686149656,0.9225329589655029
-1.498112303473813,0.9612349465374108
-1.3759240367532795,0.9102029274747176
-1.3428986482760126,0.9584824226634074
-1.300624707507603,0.9689830547414995
-1.4651232522121778,0.9882205724271264
-1.488855220367188,1.007805224177536
-1.4449778817193752,0.9055191015728103
-1.328949905734519,0.9162531442590879
-1.5765386497162641,0.9712611515676772
-1.3893763202951885,0.9370483135476066
-1.5044587556308109,0.9198047628265325
-1.439321429126358,0.8838763026632891
-1.523002640452457,0.9783856648808954
-1.4261999561843,0.9139862175325659
-1.3457392675083568,0.9037690241839362
-1.530191757006389,0.974237002137004
-1.5816575998823657,0.9352536759616069
-1.22211079950486,0.8816907487496276
-1.5836431875676715,0.9938615915053354
-1.5274890069523732,0.9367405757780469
-1.3706887888886383,0.9271050467272116
-1.458283392469625,0.9254414019224627
-1.479429727608222,0.9234493256790559
-1.2994216796688256,0.8191847804289968
-1.6712452030299454,0.9826064074912237
-1.405803806286364,0.8864450580381223
-1.424129156835003,0.9497553697310632
-1.4998936364387807,0.912286313550086
-1.377241287869555,0.9181138203633226
-1.389091635235199,0.9091915963993402
-1.3081699265992333,0.922550588209566
-1.3603130863569677,0.9220190207050223
-1.5163652565923655,1.0051812001796527
-1.4804672483980748,0.96443615890749
-1.2431370734390501,0.9470386975453212
-1.3731350333615833,0.885042760954842
-1.2254513097728739,0.8973091648920662
-1.1493995387384008,0.8829140038189629
-1.5181933853944458,0.9364720616861942
-1.533672384025215,0.9798127490209432
-1.2234055866265519,0.8743976719205702
-1.3582833303675157,0.9044719538317272
-1.302650274096427,0.9026474537156403
-1.502673774570998,0.9262331494671794
-1.4582010520000683,0.9388276856107322
-1.3462495479239092,0.8889082907236231
-1.2477845301705848,0.9110745080051498
-1.2696240492263122,0.8914949718639297
-1.2838267075764889,0.88765747810082
-1.3855519377709455,0.900498939567586
-1.3425388007706422,0.9266575383701089
-1.320397188792542,0.8742296804373758
-1.5745692596847272,0.9859993501519566
-1.194652460226603,0.874765409512531
-1.4987804110917042,1.0365152146427548
-1.4059221352058167,0.9547055219992671
-1.5401700359978139,0.9785004450348543
-1.454808553673605,0.9140320038811355
-1.2226457451006327,0.9164081965812569
-1.49135303866971,0.9625170914086173
-1.4074478229081124,0.9532401778660944
-1.409496369808955,0.9020953965103078
-1.369572058964825,0.9241191742947734
-1.5529247006120948,0.9650681014345593
-1.5275502579018565,0.9529739241931713
-1.349645205266838,0.89624949509232
-1.6117892285078361,0.9604128993490677
-1.3940841135664912,0.9089576016234344
-1.4026096294902428,0.9440708695961652
-1.6054492435747205,1.0008378998760776
-1.468203192299993,0.9545175765646146
-1.390824078000798,0.9081739309862754
-1.5240303292496475,0.9536047386914719
-1.4918054334237647,0.9563912453032295
-1.3015691199183168,0.8856144679912847
-1.466519107462645,1.0083954287847496
-1.3998732233327988,0.9342112296478472
-1.5240595029551964,1.0090565428331293
-1.4873689252568894,0.9157545235691006
-1.2914989219513706,0.8858408968817031
-1.3347373974612446,0.8837229332494521
-1.38381582317538,0.9627778249348071
-1.538318220068078,0.9754337113890292
-1.4016735780097949,0.9213893039069672
-1.3842063343359592,0.9181572606907817
-1.4038488617245675,0.9431241450983374
-1.5580272364843528,0.9509578488582513
-1.4204321889996125,0.937863021572022
-1.4547703495052058,0.9180339642098556
-1.387775713748105,0.9176739277883383
-1.3876536134219308,0.8989421568968408
-1.430116251289981,0.9697805432390505
-1.3262124432092073,0.8830624270754118
-1.3182171422972881,0.8783868423989725
-1.5569938419564118,0.9549423688955154
-1.5089119495783534,0.9319120043835547
-1.3846669405309033,0.8928004151104907
-1.2809423168981733,0.9024395621361946
-1.4900167547284062,0.9586446930080885
-1.3157540862771933,0.8577231313060104
-1.4524513474684706,0.9494623096628193
-1.3323771205752626,0.9526912869600442
-1.197023237972061,0.934052070735963
-1.5240008095141488,0.9594836841057162
-1.4134288810965938,1.0010338277340243
-1.3158121753980838,0.9601519561012285
-1.2567977817087677,0.946494375411782
-1.5968023669334581,0.9378131351528264
-1.4718935576175607,0.9535400445491679
-1.3615091698921402,0.98207666947574
-1.3946832021120883,0.9764501725991926
-1.3727794586632456,0.9199352530699959
-1.5743705162957349,0.9600291586871544
-1.3511208391561287,0.9242807829089453
-1.3298232850263099,0.9080535064479872
-1.0376681453993335,0.863107926856819
-1.3125840417391166,0.8628682415100701
-1.1344124194929472,0.8798744770331621
-1.4096769572651437,0.9559274747622688
-1.3302543887602702,0.8791997298400495
-1.2643820931201617,0.9407182766422141
-1.4284995410319778,0.9308724267998314
-1.330670796209102,0.8357967189762239
-1.3994030727404048,0.897721988603351
-1.5166038685815426,0.8911292699947408
-1.561401785414854,0.8858819682175442
-1.4134259505049578,0.9510945884092554
-1.2701472098183064,0.8746467196188581
-1.3349313137386896,0.9020426578898377
-1.220602586915861,0.8910631136075626
-1.3028942508123622,0.8789252228509337
-1.4211483852891293,0.9739093673963349
-1.4147824626135865,0.90939864273168
-1.4010978627398236,0.881406188042987
-1.3700796019471972,0.9047771249967467
-1.383007788635529,0.928521979981954
-1.420211382539893,0.9808055131558716
-1.335206203759561,0.9073473734525989
-1.4240647941642053,0.9229247103218989
-1.3960343433611417,0.9589687537546966
-1.4533210224045185,0.9391509035070043
-1.392353627809445,0.9263872138979643
-1.5301984163313778,0.9420420082989646
-1.4901341784809325,0.9645591999493061
-1.4578828930011185,0.9854167605001414
-1.5415251028358117,1.0488729428924535
-1.495743798702957,0.947958255394037
-1.4089487364556978,0.9214809056634993
-1.572015012057372,0.9096427781242048
-1.4370443746512143,0.9654921817642669
-1.3942581552193325,0.950892563749931
-1.5600328962405787,0.9987920590035457
-1.5221876616810537,1.0211002257904813
-1.4781599484417705,1.0179960331585334
-1.5104393545660717,0.9631650377817069
-1.3730756014712813,0.9353201999174019
-1.3812273783200295,0.9587549841738162
-1.5989334017633905,1.008070279822979
-1.5760797525194556,0.9243731551767327
-1.4152945974501896,0.9690568011926396
-1.6360094335701851,0.9676281070134326
-1.643871832373276,0.957900616795663
-1.5323678602742998,0.8992433919554091
-1.436776252014601,0.9100872558891138
-1.4210616541589798,0.9372439078384448
-1.385804952469671,0.9583839903237327
-1.3714275321875908,0.9170841159153943
-1.5181512298904445,0.9386276143952167
-1.2677419889219614,0.9146627694039614
-1.5037710608251682,0.9716873088079855
-1.5069129258642697,0.9659816087282663
-1.4633229816089213,0.9667890875959259
-1.4910813037758537,0.8499799957462342
-1.5785626149948382,0.9458339563172561
-1.4454279779330148,0.8968967637577289
-1.2706788615366773,0.9024486076368017
-1.461291052869975,1.0181945827144814
-1.4307342351814558,0.9776023309902201
-1.5415081388657936,0.955081872186851
-1.4089107139486323,0.9278032262334089
-1.451652095330102,0.9269700118144152
-1.4337286546673647,0.8937020578921633
-1.2740560104029506,0.886467609080774
-1.2548926352950183,0.9188428815973637
-1.3349163952994019,0.9066101413610508
-1.3777832637650707,0.9260946523826589
-1.1941645499986342,0.8409431160339355
-1.258771965012185,0.8986368358801814
-1.580389500330305,0.9814388070313989
-1.583876491869321,0.9890954494667176
-1.3614613040373846,0.8688285114762554
-1.5656741350133372,0.9022744539636065
-1.469138283637851,0.9200794338321711
-1.3662249583513388,0.9133586557198373
-1.5059685135611283,0.9494357778297089
-1.3839513801730432,0.893924234174474
-1.4374926967129273,0.9144734991396452
-1.4996585454766673,0.9076842634388284
-1.3516019724079902,0.8982690573937734
-1.488876964344863,0.9279304187081759
-1.5943912441924657,0.9230576155791403
-1.5404751440873379,0.9174730030429746
-1.5729739082022254,0.9118020059551136
-1.2381824702049724,0.8559833801276395
-1.5415279480976134,0.9325671077536826
-1.474085221164246,0.9661657869772304
-1.2826183246145213,0.8735840115799602
-1.5387340867195753,0.9581248727972191
-1.318352087770453,0.881332483131201
-1.5954711001143842,0.9613952718447625
-1.3596438416310455,0.8409849363264812
-1.2922528764654704,0.8884490138299963
-1.5198981018933224,0.9512287502379374
-1.2827281672216926,0.9299305751912946
-1.4450302059041906,1.009691320553231
-1.5634835916836767,0.9603655418225844
-1.2918848550834097,0.9225014109303975
-1.1784715536171484,0.9005011054125956
-1.3735700738107894,0.9390910737765633
-1.4711005421094392,0.920719660292477
-1.5516984579321818,1.0225963261472377
-1.4550619932399913,0.9086956113708843
-1.311358382499621,0.9137829519244602
-1.3759018998903623,0.9302519771295099
-1.6492868401903678,0.9499400034540613
-1.5108818052159154,0.8217996180364766
-1.5588823934669114,0.959123304676597
-1.3227427789917487,0.8611106626056948
-1.455425371082498,0.9142901075438623
-1.4509834054222508,0.952364224670084
-1.4541649416602807,0.8647920075696789
-1.50683054128599,0.9117501343818488
-1.3156786340162006,0.9724961482575939
-1.4449861840965068,0.9007537166681426
-1.3946480447870764,0.9248377405160433
-1.5189542683554744,0.9855173822971894
-1.2953323094544391,0.9007659892723268
-1.3431889213567285,0.9491297725864114
-1.354159006099482,0.9546801731847269
-1.393309484402948,0.9411910431819436
-1.3781880096418055,0.9544079201587066
-1.3456769295708233,0.849603197745378
-1.615268627689094,0.9791970272613789
-1.4515272537558204,0.9095246735584258
-1.2761361644766829,0.8694728277071991
-1.518021006207567,0.988239386549568
-1.4324892173715136,0.8779551878944616
-1.3167789363690428,0.8734363578183774
-1.7261323068531935,0.9753636524074842
-1.5420526371766525,0.9503398307295822
-1.4744344530905722,0.9075694207567447
-1.3253069892623606,0.9348229607616114
-1.5300868861437382,0.9443112214059656
-1.4572838127044654,0.9900747464335343
-1.3985501995535827,0.9163152579371224
-1.4098690587875142,0.9466982744915182
-1.3427047619678982,0.9216055743213655
-1.3632341483941859,0.959141137178269
-1.3755930051054521,0.9547568541329203
-1.429747738165167,0.9233612623566977
-1.4694396143333208,0.9848576383807991
-1.4675260247380546,1.0137045438641683
-1.500874532577392,0.9430907890300454
-1.496139809621119,0.9421015472075529
-1.4948464089615867,0.992245170432015
-1.2083694504715237,0.9054222198612414
-1.4939057880448314,0.93800553565005
-1.4584350963530468,1.0120176497297864
-1.375412416413849,0.9157541045378048
-1.4585337554289892,0.9638073600999453
-1.2183178021253287,0.8534583996132399
-1.4083473858356688,0.9483551993437547
-1.3710122603196533,0.9211170212903221
-1.4368004920354551,0.9327354403119288
-1.4781722667139932,0.9460638001601694
-1.3966460758900348,0.9390470240904737
-1.4849138073653474,0.9308419327851726
-1.1738905657497987,0.8607669156949825
-1.3756381734838008,0.9733639517473449
-1.3014436514477794,0.9023392429174472
-1.487933387280527,0.931047714238958
-1.3609998318455416,0.953522774383642
-1.3408596255889496,0.9670837979515255
-1.3440911875586214,0.9174429330693379
-1.5251257491356258,1.0105033389355402
-1.349073781961396,0.9336528646335093
-1.3063978602283415,0.9298469509047063
-1.327568515155477,0.9508472667287556
-1.4848610960507451,0.9942115474193208
-1.3389167473401264,0.935466194528857
-1.4429181665184516,0.9353664331671424
-1.4986195657363195,0.9770974122552681
-1.3239833129702863,0.8742143611016414
-1.5954662182788466,0.9570743360375059
-1.426633535430077,0.9460618574339911
-1.4965911192121082,0.9917370783896926
-1.499469783821804,0.9370950592931574
-1.6087918481985004,0.9275999554576213
-1.456390324412253,0.9775606268493365
-1.4469246684460801,0.8781536864881769
-1.51950529099174,0.9415276069180984
-1.4536752348288078,1.020752397990374
-1.4859175649593777,0.9787006355123811
-1.5447291064887632,0.995272032291092
-1.4383940763398189,0.9369913505409779
-1.5395397887673545,0.9602999824603506
-1.3710721897225588,0.9668620133604533
-1.309947095967317,0.9427318098859984
-1.524248270087117,0.9469609377313256
-1.5377209594159549,0.9326376952775537
-1.3543614628960072,0.8986440685117468
-1.49426145666546,0.9362589415763397
-1.34824293791862,0.9831143437086016
-1.3468191990806637,0.9372569660934582
-1.3368163185484856,0.9362756109169086
-1.2891247732724302,0.8669642724383957
-1.4737017234572636,0.9425489635995864
-1.5909257730267932,0.9177651906061808
-1.4291155554241488,0.9152974509932228
-1.5147386124862139,0.9134067398713859
-1.3989810150331228,0.9312359703124204
-1.4909235043598696,0.8900258924080664
-1.5334256801551407,0.9183903168810775
-1.4090934994407887,0.8839842815190405
-1.4041394480775893,0.8318057503312543
-1.4705624486115527,0.8711432854728923
-1.3571622960164005,0.9037037224233623
-1.4077140683628486,0.8968748064958778
-1.5961253041996213,0.8781968400921488
-1.4027655629246911,0.9243732707141997
-1.4312118592103247,0.8719947020833069
-1.2898994163515594,0.8551195845516001
-1.4065208287481368,0.9151734645251512
-1.407278034217926,0.842630384859006
-1.3747372471994268,0.8945983310958089
-1.398215318759193,0.9238129146615108
-1.478242832869731,0.9119668976213299
-1.4548254203443003,0.9295999991294766
-1.5347776673530722,0.8888498442686605
-1.4542880301005339,0.9342772171143257
-1.24812688136333,0.8998264412040599
-1.3547778671653834,0.8832868743889628
-1.4379090638685705,0.9347500931968856
-1.1751852612870768,0.8348795818650989
-1.3238289058434949,0.8567477334748412
-1.494300163655309,0.8970170910093336
-1.5970746088793633,0.9787992824111283
-1.4386823746930033,0.945094439124595
-1.489199051043379,0.9367248197353626
-1.4179726170232771,0.9360415065242476
-1.4064757146768236,0.8991392910825048
-1.2998265463076595,0.900228358149725
-1.3455572051854794,0.8854138436514118
-1.4042931887417036,0.908339175868708
-1.3875807697532552,0.8831373531776808
-1.4667480254609813,0.9160770749234917
-1.551976360126434,0.985019112205543
-1.5068232473235856,0.9550155805943943
-1.528775234430248,0.9693271396575353
-1.5724460309550252,0.9359353373359693
-1.4780433332772462,0.9426219757962382
-1.4517303402460535,0.9467941532202637
-1.3868587089758297,0.9298929670605403
-1.411631960293184,0.9317241901445018
-1.6399109209831588,0.9606617917748459
-1.5460596768920145,0.9540399782886283
-1.5811432436080242,0.948752730328817
-1.5797075633749416,0.9363910354638005
-1.4908080592840487,0.9093530053769783
-1.4318209844149477,0.8942128902353523
-1.4888245595489535,0.8779965335373684
-1.4272267178044262,0.9335999415560121
-1.548259303485355,0.9528672168305865
-1.6388920888406322,0.9693357050181677
-1.5777482454953,0.9437073183764667
-1.5906336048060314,1.010262936684588
-1.3473554627889337,0.9199861203754096
-1.5551164155169825,0.9449750804723046
-1.3652136013777267,0.8771884095016564
-1.3391884592679064,0.9138086355263378
-1.3108540083007014,0.9026974487613592
-1.4392440862740732,0.8845145346501537
-1.4200892035707806,0.939816225137805
-1.4633417430453375,0.9810528579464812
-1.3715179940153706,0.9491314477696385
-1.625236295778874,0.9897235773518595
-1.6622149855367105,0.9787525985988885
-1.3396282694776824,0.9398784089821774
-1.4431758716423961,0.9167765432877079
-1.472817834294213,0.8983118281586455
-1.4114609933928306,0.8978297021926772
-1.5507032040986772,0.9435316966242879
-1.427579009406259,0.896035813468309
-1.318039747213086,0.873392362206845
-1.5686393961793481,0.8954328662037153
-1.3205949435914777,0.9270646696486033
-1.1822591902202761,0.8952377155498707
-1.4071089200230609,1.012318326955428
-1.4450622744645005,0.9666252045861552
-1.44864594511771,0.9412062882550261
-1.5546223786340085,0.93281502760839
-1.3344543937548965,0.9534577744128624
-1.4569057289934353,0.8645911020670716
-1.5692038635339298,0.9067442327739648
-1.3907410930084638,0.900852916421848
-1.43574190551951,0.9407380794759538
-1.4276709042178648,0.9506917015738335
-1.425745816689987,0.8924087447475222
-1.4718755682790041,0.9223400824112898
-1.2786793296988217,0.8826982305357003
-1.5289442656678613,0.9712355627380078
-1.3486710462337437,0.9511472851831303
-1.3461736293258042,0.9406157248995148
-1.503138956493918,0.9585669855640557
-1.4127488632910858,0.8830234671829625
-1.433372907957194,0.9063988917861137
-1.4465549107113553,0.9197425259627556
-1.357603852466457,0.9026765185990412
-1.2659482490719807,0.8648264768824783
-1.3130421134331405,0.9003701405822812
-1.322974817251307,0.9281290533524834
-1.3569364737097696,0.9076253117294316
-1.3802199849291994,0.9468255941713901
-1.4277418019496346,0.9177707741258336
-1.3855658849039372,0.902941662025291
-1.3273937819489683,0.927325965496716
-1.5964472848555928,0.9444503922636867
-1.4195246449259784,0.9548038573838099
-1.5544120378882296,0.9723431797677927
-1.5825201236605804,0.9625378939189797
-1.5620867792392024,0.9255457363782663
-1.4099437586802452,0.9554166415731987
-1.5785033260710943,0.9759790753435468
-1.501209980936449,0.9620977584031221
-1.4733350184547431,0.950218793571437
-1.4475599659568863,0.9402767566400022
-1.5213509407797865,0.9330443671016195
-1.5591337201322353,0.9435529534277667
-1.5355933515544413,0.9572519102584158
-1.4747229747900716,0.9181971258490341
-1.5502620397818792,0.9285470261926755
-1.4687568969289466,0.9603621726169276
-1.4552231329849583,0.9077917781413105
-1.5270922309767594,0.9543278470300245
-1.4606010366944737,0.9497372979810287
-1.2793952989603754,0.910376247308245
-1.3266017432733581,0.9430445558187199
-1.4439122269771538,0.9912023722680334
-1.4143730620011599,0.9541981893246472
-1.5381116681642877,1.0021311851720682
-1.4212711657992991,0.9407026957849306
-1.412710589064971,0.9366036050986614
-1.2283134413986379,0.9265268106883786
-1.3913227703158617,0.9453764878146309
-1.3948729916967997,1.0477879050101127
-1.3256460750435173,0.9455048467509093
-1.482923475736728,0.9212756202251458
-1.478023130349132,0.970237733503516
-1.279230505006242,0.9341232680964365
-1.5193956818120078,0.955830091249237
-1.399830187569153,0.9111130195301649
-1.4428017264311641,0.8600262501924585
-1.3711765818058113,0.8639064452684029
-1.6248200213962811,1.0155625406804438
-1.366340817131532,0.9436820324943027
-1.3088886820229035,0.8928351164856708
-1.4416711539884095,0.8910257424065381
-1.2862371312050838,0.898846381999334
-1.6202005491255491,0.9697721400991289
-1.5173775999732604,0.9124515277533941
-1.4342982264798803,0.9375872130189927
-1.5886019212895415,0.96059700088697
-1.4543999449676939,0.9155615473806998
-1.4675443724957764,0.9312610639372788
-1.5402389501095186,0.9306075395365242
-1.4435070507835852,0.9188943990336026
-1.455351689975664,0.9659125761211238
-1.4666887200060688,1.01363829004909
-1.5234632228910228,0.9064912301055555
-1.2623974668461173,0.8976703182434933
-1.4174322709365552,0.9409842480523103
-1.3047252652047112,0.9169915241026922
-1.2892339680433886,0.8647401023587552
-1.5247997482763673,0.9933229410451692
-1.540802751932995,0.9525598660550664
-1.5446324832708658,0.9843268079452264
-1.6068498442186514,0.9158926697032755
-1.3315562569810233,0.8761765089122959
-1.449724615254532,0.9168722152933103
-1.4776727919737325,0.9316433886068728
-1.3459012908516401,0.8774533919905261
-1.4124290760759308,0.9564606443815756
-1.610879375635096,0.9579078886795802
-1.4694256789738285,0.9257486060111316
-1.284190150010721,0.8912212686675858
-1.4385650310024072,0.909613263726608
-1.2770666712823384,0.866064014848906
-1.3272099375406512,0.9015768950764692
-1.5384983897109712,0.9173771156303616
-1.2942704080816507,0.942075686164299
-1.457975809696812,1.0033240740479685
-1.399262750696515,0.9719648215235028
-1.4569337736368309,0.9198731089776213
-1.3482794974227255,0.9324475122142494
-1.5311933297677998,0.9623572165243258
-1.513444092943681,0.9707429108029094
-1.264590922820818,0.855275092048623
-1.4749680805848928,0.9278264529315087
-1.516929664473335,0.9416309340740842
-1.4139830386424914,0.9328113989662916
-1.4266497400431513,0.9251060282167209
-1.3101829036466324,0.9377284885195921
-1.4973599691123585,0.9433423195700565
-1.4843997359957004,0.9271179889030711
-1.5236819074394787,0.9677557792852032
-1.5862190589163232,0.914442636437094
-1.5423960153378613,0.8663573913199992
-1.5157059825121528,0.914345821914659
-1.5390474902445987,0.9146657543672212
-1.4162148209257341,0.8831046121950985
-1.5247393583059576,0.9386548679260862
-1.3607703198704402,0.9244861242660882
-1.4203847716397908,0.883596746238986
-1.3445551636308872,0.9215781386140277
-1.5915109732688038,0.9240871962140973
-1.490918865220606,0.9611103495364653
-1.4296538621693269,0.9134384609686356
-1.3703048534207383,0.8645655682351985
-1.4780718214725046,0.9169425828858274
-1.4562833245099904,0.9349908607244507
-1.3627178912271378,0.9066486576851172
-1.4040314361068176,0.9346678334914383
-1.2802915061790199,0.8911665717814645
-1.4623228810913416,0.9973270737822015
-1.4290584225090892,0.9202978044305209
-1.4053855002778717,0.8839596268892421
-1.4419711587186184,0.9002017421683655
-1.4869932442907303,0.9476768845505276
-1.4837837411791401,0.939763096000903
-1.3736289095878553,0.9071206650507688
-1.6012816788337074,0.929605925624171
-1.3496045583063145,0.8597810216165253
-1.4343784853838606,0.9305856215438647
-1.4907318564264143,0.9347643227976802
-1.490997123767122,1.009840130712199
-1.471967635631823,0.9356500629280549
-1.523830784436804,0.9483729212837513
-1.4805532012649798,0.9110227316233862
-1.5362662827169824,0.9378315009310018
-1.4956009900775546,0.9514400728433902
-1.4854958414779382,0.9455687761134218
-1.4958409201141318,0.9355195870129533
-1.4826184143068832,0.9594264068022488
-1.659449808359184,0.9558178880696986
-1.3244435464664248,0.8776723285283149
-1.5296334087730292,0.946416542611576
-1.5639105704464713,0.9879019517120354
-1.3463971013601541,0.9253730312468633
-1.4749062989320585,0.9458775845239439
-1.489562441376706,0.9963751207918177
-1.217268579941458,0.9256109236394707
-1.324995467232756,0.9543872480304194
-1.3580179852913346,0.9077440269958708
-1.4939966995554987,0.9738100435969188
-1.4547233298961295,0.9795421473766306
-1.4348030383368986,0.9603837524697713
-1.3751012821197965,0.9729283329999163
-1.3290508321470929,0.9268421764117923
-1.432687243554481,0.9517710304551549
-1.4656432453802157,0.9864632850549041
-1.478057303532563,0.9760016873445401
-1.326207390876124,0.9278186104732948
-1.5524555935559605,0.9837426195024277
-1.422535705027156,0.9489946033204059
-1.4789351715178163,1.030836964516392
-1.5075069798437992,0.9828503344735032
-1.5122231358242297,0.9837470455066716
-1.480741439198111,0.9173129784954812
-1.5505907528328349,1.020600195955511
-1.43815400841109,0.9372039169644976
-1.3047816149004463,0.9394582511405057
-1.4044502520644386,0.9067463884018345
-1.4306637590826006,0.957234510838929
-1.4753066041420375,0.9833833543474988
-1.247133973679883,0.9377208515015505
-1.4759940243839305,0.9291705921487882
-1.2964758821360827,0.9201475675400674
-1.4246339110316848,0.9228941992133648
-1.1952202757726904,0.8221669889700238
-1.4081954936866963,0.9155628216244392
-1.2700352077947272,0.9224130512513324
-1.6285521364509576,0.9725016077819949
-1.3424559637958464,0.9466986407160887
-1.38597041085587,0.9130786128847747
-1.3597369255893335,0.9124691857087337
-1.4361498700483668,0.979271054042377
-1.3886368927466042,0.9927409875965144
-1.4107053011974384,0.9495463384954763
-1.4766278400638917,0.9427765456006483
-1.4369714058805254,0.9499527721905846
-1.4768682434521463,0.9483449355902789
-1.3395410525308438,0.9208057669424767
-1.5007640590139861,0.9710928687127335
-1.300415938471217,0.955487393904518
-1.4013002850867229,0.9232445714558066
-1.3852597649640928,0.9211905740313012
-1.5240477173465825,0.9561770190890385
-1.3937155239399712,0.9381562818662207
-1.1967768735623112,0.9207598764026947
-1.3348338827776172,0.9456851499806039
-1.2669179500491519,0.8731584453700652
-1.5122141919509313,0.9634512079548103
-1.533195711806783,0.9623562391805469
-1.5819233179032997,0.9079147358399184
-1.5183657715716978,0.9299814102021139
-1.4304280837641183,0.8478939454276694
-1.5593201609750378,0.9530424395517949
-1.4444136628421635,0.8613702120829869
-1.4923319088299725,0.9318293971121295
-1.5954096970850749,0.9346707689363137
-1.458228929061348,0.8921864633523882
-1.5100358183822642,0.990946539066714
-1.5541866489212608,1.033134794079633
-1.4731334940519933,0.9546630346574518
-1.6245112936760027,0.9735956683234055
-1.50604908878113,0.8752814205686807
-1.5330330704294515,0.9547194090240895
-1.535511874507952,0.9381998088184088
-1.5164364716437568,0.950988653881464
-1.4866236075487933,0.8968017059920171
-1.3673587203846542,0.9094194957381597
-1.3281126714127613,0.8892682131774841
-1.4441731425539552,0.9405616351852876
-1.4720911029566939,0.9221130348505869
-1.4890846846691308,0.9779355591072216
-1.4302152229352054,0.9368634628464793
-1.3837204684860456,0.8908637551363228
-1.5512110151726295,0.9355053337361693
-1.6321940719637142,0.9180180421287445
-1.541563685366183,1.0179290539636061
-1.4520446500118986,0.9277092295591219
-1.5019776984242545,0.989797774558549
-1.3427060005447233,0.9330594020461496
-1.322698404270508,0.8944876643061603
-1.2899856222670756,0.8982527677699143
-1.4472207184496046,0.9012946468220058
-1.3667386469693008,0.8999805826706367
-1.1398657204957974,0.869055292021368
-1.4208109207418511,0.8954426109131831
-1.3323374807737933,0.9115810413970246
-1.2719784412368242,0.9056588820215106
-1.3675422143467446,0.9099885809285511
-1.6261256100036434,0.9487602269011333
-1.3133832248780632,0.892452170867902
-1.2407527882530678,0.910469408105625
-1.5041824297173545,0.99905394546446
-1.241351797032281,0.853805638323333
-1.4331362228359728,0.9021944396145267
-1.4040977816644078,0.940855513207774
-1.5203171219355913,1.0253312962798788
-1.4028871517758692,0.964052634584008
-1.2107048340240572,0.9649330094064333
-1.4573595015792304,0.9511512061974698
-1.313315948098477,0.9111863370024668
-1.3153905145588356,0.9614637366602067
-1.3461802049173472,0.8831062616626592
-1.2719993595130503,0.9548583440204231
-1.353165523529218,0.9244723481567981
-1.333720926617345,0.8891611858675755
-1.335460972438304,0.9115520247220923
-1.4540744648934314,0.9741205750234765
-1.4070554838458253,0.9918933493910559
-1.4047586164099237,0.9021652577934028
-1.3471046107021247,0.9269037085203911
-1.3879009561687379,0.9190893367328994
-1.547972985137967,0.9500993982111173
-1.4515873128825703,0.8994661839564654
-1.5379069735235489,0.9890946592861861
-1.404834237176983,0.9271945641675461
-1.3932672259353283,0.9012084280338328
-1.4137876896271302,0.9301660083521012
-1.3142868302462105,0.9919812189400024
-1.4623705607853708,0.8992964875045437
-1.2788102502432472,0.8826261696390074
-1.4299179077336936,0.9397256619266143
-1.567307220728593,0.9368771211506424
-1.3757434273373894,0.9166884403705301
-1.3211913950654814,0.8925584433104868
-1.4008164685883446,0.8826463161858075
-1.4316810665721778,0.8641961487373565
-1.6741864018062074,0.9614743446943906
-1.413165755976586,0.8855462648631552
-1.587297929347138,0.9653597576517456
-1.4932697671417685,0.9316755230652088
-1.5090991377575789,0.965014459173132
-1.452103709281969,0.9494653762283158
-1.4264273590738341,0.9980069442258671
-1.530075386997397,0.9979336181100391
-1.3562048001040257,0.9362252180261273
-1.5232178029397354,0.9711901596020678
-1.5445749177876185,0.9243298541345176
-1.5738948273606346,0.9689328709791354
-1.67596659270877,0.9417697287494331
-1.5561963309603022,0.8948157155756338
-1.565456801659525,0.9582519526314603
-1.5901240351269756,0.8881409601629151
-1.4411197928249662,0.8801709867082799
-1.3904998170777794,0.9108366124159694
-1.4525513645469894,0.9481114194657534
-1.4112531903886827,0.9314721690312031
