WBIC,WiscID,Name.x,County,lat,long,Type,mg_average,ca_average,unit
2465700,755,Geroge Lake,Bayfield ,46.37680118,-91.54019104,seepage,NA,NA,mg
2466300,756,Godfrey Lake,Burnett ,45.72967718,-92.34366187,seepage,NA,NA,mg
2466400,757,Goose Lake,Washburn ,45.86508532,-91.94289611,seepage,NA,NA,mg
2466500,758,Goose Lake,Burnett ,45.97252131,-92.07143974,seepage,NA,NA,mg
2467200,759,Green Lake,Burnett ,45.91362919,-92.19452547,seepage,NA,NA,mg
2467900,760,Hammil lake,Bayfield ,46.26180669,-91.30337418,seepage,NA,NA,mg
2468700,761,Hayden Lake,Burnett ,45.98183141,-92.35405736,seepage,NA,NA,mg
2468800,762,Henderson lake,Bayfield ,46.3371603,-91.49841602,seepage,NA,NA,mg
246900,149,Porter's Lake,Waushara ,44.09625569,-89.22236325,drainage,NA,NA,mg
2469400,763,Hoinville Lake,Washburn ,46.02382175,-91.99977699,seepage,NA,NA,mg
2469800,764,Horseshoe Lake,Barron ,45.62613007,-92.08711524,seepage,NA,NA,mg
2470000,765,Horseshoe Lake,Washburn ,46.08655049,-91.91967091,seepage,NA,NA,mg
2470600,766,Island Lake,Washburn ,45.95821795,-91.94302242,seepage,NA,NA,mg
2470800,767,Island lake,Bayfield ,46.38684758,-91.53069597,seepage,NA,NA,mg
2471100,769,Jerry Lake,Washburn ,45.91312242,-91.95424221,seepage,NA,NA,mg
2471600,770,Johnson Lake,Burnett ,45.94086076,-92.31275473,seepage,NA,NA,mg
247200,150,Norwegian Lake,Waushara ,44.14268002,-89.2169887,drainage,NA,NA,mg
2472000,771,Kelly Lake,Bayfield ,46.35821273,-91.46054372,seepage,NA,NA,mg
2473500,772,Lake Tahkodah,Bayfield ,46.24381377,-91.22322122,seepage,NA,NA,mg
2473600,773,Lake Wilipyro,Bayfield ,46.25087079,-91.30978035,seepage,NA,NA,mg
2473800,774,Lakeside Lake,Washburn ,46.06372807,-91.82222962,seepage,NA,NA,mg
2474300,775,Larson Lake,Burnett ,45.79026743,-92.36982126,seepage,NA,NA,mg
2474400,776,Leach Lake,Washburn ,45.67218085,-92.02150601,seepage,NA,NA,mg
2476000,778,Little Bear Lake,Burnett ,45.98944871,-92.16063479,seepage,NA,NA,mg
247700,151,Little Silver Lake,Waushara ,44.16952978,-89.21019065,drainage,NA,NA,mg
2477000,779,Little McGraw Lake,Burnett ,46.11619845,-92.18024352,seepage,NA,NA,mg
2477700,780,Little Sand Lake,Washburn ,46.15510276,-92.00130206,seepage,NA,NA,mg
2478200,781,Long Lake,Polk ,45.45378195,-92.51327894,seepage,NA,NA,mg
2478200,782,Long Lake - Staff Gage,Polk ,45.456886,-92.52543,seepage,NA,NA,mg
2479000,784,Loon Lake,Douglas ,46.37842767,-91.56122219,seepage,NA,NA,mg
2480600,785,Mack Lake,Washburn ,46.00050954,-91.89916837,seepage,NA,NA,mg
2481600,786,McLain Lake,Washburn ,46.04806627,-91.94904525,seepage,NA,NA,mg
2482900,787,Minnow Lake,Burnett ,45.97056179,-92.30920367,seepage,NA,NA,mg
2483100,788,Long Lake,Polk ,45.58676593,-92.36902197,seepage,NA,NA,mg
2483600,789,Motyka Lake,Bayfield ,46.24447022,-91.27912818,seepage,NA,NA,mg
2484200,790,Mud Lake,Washburn ,45.94095062,-91.62167563,seepage,NA,NA,mg
2485400,791,Mystery Lake,Burnett ,45.96038071,-92.05419279,seepage,NA,NA,mg
2485900,792,North Twin Lake,Washburn ,46.06898591,-91.94859286,seepage,NA,NA,mg
2486100,793,Nicaboyne Lake,Burnett ,45.98647654,-92.08022356,seepage,NA,NA,mg
2486300,794,No Mans Lake,Washburn ,46.119637,-92.04997489,seepage,NA,NA,mg
2486600,795,Oak Lake,Burnett ,45.93385025,-92.12827541,seepage,NA,NA,mg
2488100,796,Pavlas Lake,Washburn ,45.70905132,-91.7829393,seepage,NA,NA,mg
2488200,797,Pear Lake,Washburn ,46.04079365,-92.00423663,seepage,NA,NA,mg
2488300,798,Perch Lake,St. Croix ,45.05322013,-92.69767953,seepage,NA,NA,mg
2488600,799,Person Lake,Douglas ,46.19025492,-91.96765085,seepage,NA,NA,mg
2489200,800,Pickerel Lake,Bayfield ,46.32739143,-91.51424205,seepage,NA,NA,mg
2489300,801,Picture Lake,Bayfield ,46.25333895,-91.28783915,seepage,NA,NA,mg
2489400,802,Pigeon Lake,Bayfield ,46.34228791,-91.34901472,seepage,NA,NA,mg
2489900,803,Pine Lake,Polk ,45.58651752,-92.2933005,seepage,NA,NA,mg
2490400,804,Pine Lake,Polk ,45.2523885,-92.55787786,seepage,NA,NA,mg
2491000,805,Poplar Lake,Polk ,45.37972984,-92.59477782,seepage,NA,NA,mg
2491100,806,Poquettes Lake,Burnett ,45.80965999,-92.07128704,seepage,NA,NA,mg
2491300,807,Price Lake,Bayfield ,46.22350588,-91.2727345,seepage,NA,NA,mg
2492100,808,Red Lake,Douglas ,46.17937141,-91.76448744,seepage,NA,NA,mg
2492600,809,Ripley Lake,Washburn ,45.71097589,-91.85273242,seepage,NA,NA,mg
2493100,811,Rooney Lake,Burnett ,45.96095886,-92.07448033,seepage,NA,NA,mg
2494500,813,South Twin Lake,Washburn ,46.06210018,-91.96153653,seepage,NA,NA,mg
2494900,814,Sand Bar Lake,Bayfield ,46.36854719,-91.52894304,seepage,NA,NA,mg
2495000,815,Sand Lake,Polk ,45.37283759,-92.56043373,seepage,NA,NA,mg
2495600,816,Sauntrys Pocket Lake,Douglas ,46.23187283,-91.6890195,seepage,NA,NA,mg
2495900,817,Scovils Lake,Washburn ,46.127641,-92.02260211,seepage,NA,NA,mg
2496100,818,Seymour Lake,Washburn ,45.78095721,-91.72166685,seepage,NA,NA,mg
2496300,819,Shell Lake,Washburn,45.74605938,-91.9168423,seepage,NA,NA,mg
2496800,820,Silver Lake,Burnett ,45.76845581,-92.34145227,seepage,NA,NA,mg
2496900,821,Silver Lake,Washburn ,45.99004995,-91.82157767,seepage,NA,NA,mg
2497000,822,Silverthorn Lake,Sawyer ,46.13260717,-91.36134475,seepage,NA,NA,mg
2497100,823,Simms Lake,Douglas ,46.26398843,-91.67469636,seepage,NA,NA,mg
2497400,824,Sleepy Eye Lake,Washburn ,46.10305137,-91.92476333,seepage,NA,NA,mg
2498300,825,Spider Lake,Douglas ,46.23095351,-91.8992903,seepage,NA,NA,mg
2498600,826,Spring Lake,Washburn ,45.92253971,-91.68345866,seepage,NA,NA,mg
2498800,827,Little Pine Lake,Polk ,45.53456805,-92.45361801,seepage,NA,NA,mg
2498900,828,Square Lake,Polk ,45.45232155,-92.34628682,seepage,NA,NA,mg
2499000,829,Squaw Lake,St. Croix ,45.18083865,-92.61542931,drainage,NA,NA,mg
250000,152,Wilson Lake,Waushara ,44.17482414,-89.17396074,drainage,NA,NA,mg
2500100,830,Sunfish Lake,Washburn ,45.93561118,-91.95370075,seepage,NA,NA,mg
2500500,831,Swede Lake,Polk ,45.25517598,-92.54191187,seepage,NA,NA,mg
2501700,833,Tomahawk Lake,Bayfield ,46.36421546,-91.52059183,seepage,NA,NA,mg
25300,6,Cedar Lake,Washington,43.3733342,-88.2637064,drainage,NA,NA,mg
253800,154,Patridge Lake,Waupaca ,44.27616938,-88.89014646,drainage,NA,NA,mg
254900,155,Bailey Lake,Waupaca ,44.28172871,-89.09811257,drainage,NA,NA,mg
255300,156,Bass Lake,Waupaca ,44.28547646,-89.10599704,drainage,NA,NA,mg
258600,157,Shadow Lake,Waupaca ,44.34580377,-89.08722935,drainage,NA,NA,mg
258700,158,Mirror Lake,Waupaca ,44.35018901,-89.08308131,drainage,NA,NA,mg
259600,159,Stratton Lake,Waupaca ,44.29169282,-89.18181053,drainage,NA,NA,mg
2597700,835,Unnamed Lake,St. Croix ,45.14590211,-92.51001029,seepage,NA,NA,mg
2598500,837,Vincent Lake,Polk ,45.54016312,-92.36312465,seepage,NA,NA,mg
2599400,840,Ward Lake,Polk,45.59967527,-92.3196372,seepage,NA,NA,mg
2599400,841,Ward Lake,Polk ,45.60554327,-92.32043896,seepage,NA,NA,mg
2600500,842,Wilderness Lake,Bayfield ,46.40807897,-91.40873665,seepage,NA,NA,mg
2600600,843,Wikerson Lake,Washburn ,45.87678613,-92.02365466,seepage,NA,NA,mg
2601000,844,Yechout Lake,Washburn ,45.69832253,-91.78989542,seepage,NA,NA,mg
2616200,845,Horse Lake,Polk ,45.32055151,-92.57134689,drainage,NA,NA,mg
2616400,846,Round Lake,Polk ,45.31541425,-92.56396861,drainage,NA,NA,mg
2621600,848,Rice Lake,Polk ,45.50158981,-92.49052117,drainage,NA,NA,mg
2623500,849,Clear Lake,Polk ,45.26139136,-92.27865957,seepage,NA,NA,mg
2623800,850,South Twin Lake,Polk ,45.30786395,-92.37083022,drainage,NA,NA,mg
2623900,851,North Twin Lake,Polk ,45.31479083,-92.36901772,drainage,NA,NA,mg
2624000,852,Pike Lake,Polk ,45.3219935,-92.3706516,seepage,NA,NA,mg
2624900,853,Barbo Lake,Polk ,45.31598158,-92.2166339,drainage,NA,NA,mg
2628100,855,Bone Lake,Polk,45.55578835,-92.3879736,drainage,NA,NA,mg
2628100,856,Bone Lake,Polk ,45.53491621,-92.38919207,drainage,NA,NA,mg
2628800,857,North White Ash Lake,Polk ,45.46289605,-92.31139367,drainage,NA,NA,mg
2630100,858,Horseshoe Lake,Polk ,45.44294511,-92.15881519,seepage,NA,NA,mg
2630100,859,Horseshoe Lake - Staff Gage,Polk ,45.43332,-92.17927,seepage,NA,NA,mg
2630200,860,Echo lake,Barron ,45.44594407,-92.129702,seepage,NA,NA,mg
2630800,861,North Lake,Barron ,45.52930752,-92.10356993,drainage,NA,NA,mg
2631200,862,Staples Lake,Polk ,45.49761927,-92.15093213,drainage,NA,NA,mg
2632100,863,Lake of the Woods,Barron ,45.53142057,-92.15274774,drainage,NA,NA,mg
2638700,864,Trade Lake,Burnett ,45.6704188,-92.61696324,drainage,NA,NA,mg
26400,7,Haneman Lake,Ozaukee ,43.3642,-87.98659,drainage,NA,NA,mg
2640100,865,Round Lake,Burnett ,45.66172909,-92.57895342,drainage,NA,NA,mg
2640700,866,Little Butternut Lake,Polk ,45.56810515,-92.50211336,drainage,NA,NA,mg
2641500,867,Freedom Lake,Polk ,45.63570553,-92.56661424,drainage,NA,NA,mg
2642000,868,Coon Lake,Polk ,45.65836004,-92.4600035,seepage,NA,NA,mg
2642900,869,Wood Lake,Burnett,45.74522978,-92.593258,drainage,NA,NA,mg
2649800,870,Wood Lake,Burnett ,45.74115711,-92.58199657,drainage,NA,NA,mg
265100,160,McCrossen Lake,Waupaca ,44.33349566,-89.16027695,drainage,NA,NA,mg
265300,161,Rainbow Lake,Waupaca ,44.34206003,-89.14991651,drainage,NA,NA,mg
2655900,871,Taylor Lake,Burnett ,45.81187012,-92.28978998,seepage,NA,NA,mg
265600,162,Taylor Lake,Waupaca ,44.341987,-89.14033714,drainage,NA,NA,mg
2656200,872,Clam Lake,Burnett,45.79466979,-92.3174151,drainage,NA,NA,mg
2656400,873,Long Lake,Burnett ,45.76584281,-92.36122807,drainage,NA,NA,mg
2657200,874,Pokegama Lake,Burnett ,45.77935802,-92.20131381,drainage,NA,NA,mg
2658400,875,Spencer Lake,Burnett ,45.73791055,-92.1849545,drainage,NA,NA,mg
2661600,876,Little Sand Lake,Barron ,45.56980411,-92.0913512,drainage,NA,NA,mg
2662400,877,Bashaw Lake,Burnett ,45.77443832,-92.14112819,drainage,NA,NA,mg
2664500,878,Long Lake,Washburn ,45.73605047,-91.95276437,drainage,NA,NA,mg
2664900,879,Sand Lake,Burnett ,45.75984873,-92.34018205,drainage,NA,NA,mg
2665900,880,Somers Lake,Polk ,45.65979071,-92.34340149,drainage,NA,NA,mg
2667300,881,McKenzie lake,Polk ,45.61031041,-92.30300583,drainage,NA,NA,mg
2668500,882,Lamont Lake,Polk ,45.57906793,-92.28153538,drainage,NA,NA,mg
2669300,883,Grenquist Lake,Polk ,45.5680297,-92.18429249,drainage,NA,NA,mg
2671400,884,Burlingame Lake,Burnett ,46.01091156,-92.29756849,drainage,NA,NA,mg
2671700,885,Tabor Lake,Burnett ,46.0283824,-92.2818966,drainage,NA,NA,mg
2671900,886,Briggs Lake,Burnett ,46.00276629,-92.26311723,drainage,NA,NA,mg
2672500,887,Twentysix Lake,Burnett ,46.00692003,-92.21819915,drainage,NA,NA,mg
2673800,888,Shoal Lake,Burnett ,45.957622,-92.18876675,seepage,NA,NA,mg
2674000,889,Hanscom Lake,Burnett ,45.97595594,-92.14368988,seepage,NA,NA,mg
2674200,890,Des Moines Lake,Burnett ,45.99661252,-92.13501391,seepage,NA,NA,mg
2674800,891,Little Yellow Lake,Burnett,45.92772468,-92.4210284,drainage,NA,NA,mg
2675000,892,Bass Lake,Burnett ,45.95158496,-92.4247974,seepage,NA,NA,mg
2675200,893,Yellow Lake,Burnett,45.9271691,-92.4207507,drainage,NA,NA,mg
2675700,894,Austin Lake,Burnett ,45.88848871,-92.271665,drainage,NA,NA,mg
2676800,896,Big Sand Lake,Burnett ,45.82459631,-92.21951795,drainage,NA,NA,mg
2677200,897,Warner Lake ,Burnett ,45.79844073,-92.22202417,seepage,NA,NA,mg
2677700,898,Gaslyn Lake,Burnett ,45.89991212,-92.11675349,drainage,NA,NA,mg
2677900,899,Rice Lake,Burnett ,45.86788056,-92.07901449,drainage,NA,NA,mg
267800,163,Adams Lake,Portage,44.4366393,-89.3778932,drainage,NA,NA,mg
2678100,900,Lipsett Lake,Burnett ,45.87254596,-92.04924,drainage,NA,NA,mg
2678300,901,Benoit Lake,Burnett ,45.88894166,-92.08955224,drainage,NA,NA,mg
2691200,904,Spring Lake,Washburn ,46.12043916,-92.00930753,drainage,NA,NA,mg
2691500,905,Nancy Lake,Washburn ,46.09320624,-91.98471919,drainage,NA,NA,mg
2692200,906,Chicog Lake,Washburn ,46.05698799,-91.92286041,drainage,NA,NA,mg
2693100,907,Cranberry Lake,Douglas ,46.19063993,-91.92799844,drainage,NA,NA,mg
2693700,908,Bond Lake,Douglas ,46.18341672,-91.87452518,drainage,NA,NA,mg
2694000,910,Whitefish Lake,Douglas ,46.21391195,-91.87220009,seepage,NA,NA,mg
2694000,909,Whitefish Lake,Douglas,46.20327536,-91.8757426,seepage,NA,NA,mg
2694000,911,Whitefish Lake - Water Level Gage (Reference Point 6),Douglas ,46.203804,-91.86767,seepage,NA,NA,mg
2695800,912,Gilmore Lake,Washburn ,46.12268774,-91.88779661,drainage,NA,NA,mg
2696000,913,Rice Lake,Washburn ,46.12567037,-91.8709776,drainage,NA,NA,mg
270200,164,Collins Lake,Portage ,44.60052909,-89.34207875,drainage,NA,NA,mg
2705000,915,Totagatic Lake,Bayfield ,46.16806199,-91.40310413,drainage,NA,NA,mg
2705700,916,Big Bear Lake,Burnett ,46.01700343,-92.15302778,seepage,NA,NA,mg
2706300,918,Lower McKenzie Lake,Washburn ,45.9841061,-92.02135977,drainage,NA,NA,mg
2706500,919,Middle McKenzie Lake,Burnett ,45.94316734,-92.04097785,drainage,NA,NA,mg
2706800,920,McKenzie Lake,Burnett,45.93272235,-92.0382387,drainage,NA,NA,mg
2706800,921,McKenzie Lake,Burnett ,45.91830183,-92.03855323,drainage,NA,NA,mg
2707300,922,Rocky Ridge Lake,Washburn ,45.87905306,-91.99790597,drainage,NA,NA,mg
2709100,923,Casey Lake,Washburn ,45.94348879,-91.96792699,drainage,NA,NA,mg
2709400,924,Loon Lake,Washburn ,45.92823472,-91.96861456,seepage,NA,NA,mg
2709800,925,Dunn Lake,Washburn ,45.9373955,-91.93714988,drainage,NA,NA,mg
2710100,926,McKinley Lake,Washburn ,45.9121329,-91.92401257,drainage,NA,NA,mg
2710300,927,Lincoln Lake,Washburn ,45.91119051,-91.91128308,drainage,NA,NA,mg
2710800,928,Matthews Lake,Washburn ,46.02350544,-91.95763682,seepage,NA,NA,mg
2712800,929,Dilley Lake,Washburn ,45.86693179,-91.77351928,drainage,NA,NA,mg
2714200,930,Dugan Lake,Washburn ,45.83159073,-91.62956654,drainage,NA,NA,mg
2714500,931,Potato Lake,Washburn ,45.82029353,-91.67193665,drainage,NA,NA,mg
2714500,932,Potato Lake - Deep Hole,Washburn ,45.823887,-91.67335,drainage,NA,NA,mg
2715900,933,Whalen Lake,Washburn ,45.934951,-91.80981574,drainage,NA,NA,mg
2718500,934,Bean Lake,Washburn ,45.94683246,-91.58394248,drainage,NA,NA,mg
2720800,935,Hay Lake,Washburn ,46.00250961,-91.67882221,drainage,NA,NA,mg
2722000,936,Sugar Bush Lake,Washburn ,46.02927793,-91.64913946,drainage,NA,NA,mg
2724900,938,Spring Lake,Sawyer ,45.97048726,-91.42353383,drainage,NA,NA,mg
2729700,939,Cable Lake,Bayfield ,46.22486,-91.30664325,drainage,NA,NA,mg
2730800,940,Perry Lake,Bayfield ,46.21593773,-91.2678566,seepage,NA,NA,mg
2731800,941,North Twin Lake,Bayfield ,46.20503837,-91.14236998,seepage,NA,NA,mg
2734000,943,Atkins Lake,Bayfield ,46.27820305,-91.03640255,seepage,NA,NA,mg
2734100,944,Taylor Lake,Bayfield ,46.26002452,-91.04729348,drainage,NA,NA,mg
2734200,946,Jackson Lake,Bayfield ,46.2492668,-91.11614815,drainage,NA,NA,mg
2734500,947,Trapper Lake,Bayfield ,46.26225833,-91.0914005,drainage,NA,NA,mg
2741700,950,Granberry Lake,Bayfield ,46.26317856,-91.54485069,drainage,NA,NA,mg
2742500,951,Bony Lake,Bayfield ,46.31760229,-91.5071948,drainage,NA,NA,mg
2742700,952,Upper Eau Claire Lake,Bayfield,46.30438969,-91.500468,drainage,NA,NA,mg
2743200,953,Birch Lake,Bayfield ,46.31923108,-91.49106944,drainage,NA,NA,mg
2743300,954,Robinson Lake,Bayfield ,46.3272383,-91.49383578,drainage,NA,NA,mg
2743700,955,Sweet Lake,Bayfield ,46.32983923,-91.44960167,drainage,NA,NA,mg
2744500,956,Bass Lake,Douglas ,46.33599853,-91.75920904,drainage,NA,NA,mg
2744700,957,Upper Ox Lake,Douglas ,46.29157115,-91.70433596,drainage,NA,NA,mg
2747300,958,Upper Saint Croix Lake,Douglas ,46.35656039,-91.8038733,drainage,NA,NA,mg
2753900,959,Ahmeek Lake,Bayfield ,46.52285079,-91.46626306,seepage,NA,NA,mg
2755600,960,Beaver Lake,Bayfield ,46.41852359,-91.2702065,seepage,NA,NA,mg
2759100,961,Cranberry Lake,Iron ,46.2937484,-89.97031479,seepage,NA,NA,mg
2760100,962,Deep Lake,Bayfield ,46.5553306,-91.45981214,seepage,NA,NA,mg
2761400,964,Esox Lake,Bayfield ,46.36961648,-91.25360998,drainage,NA,NA,mg
2761900,965,Five Island Lake,Bayfield ,46.51283095,-91.34856888,seepage,NA,NA,mg
2762700,967,Half Moon lake,Bayfield ,46.55934416,-91.39742373,seepage,NA,NA,mg
2763300,968,Hewitt Lake,Iron ,46.30057453,-89.97668329,seepage,NA,NA,mg
2767100,970,Long Lake,Bayfield,46.5816081,-91.3385232,seepage,NA,NA,mg
2767300,971,Loon Lake - Staff Gage,Ashland ,46.350147,-90.6463,seepage,NA,NA,mg
2767600,972,Lost Lake,Bayfield ,46.5347631,-91.38080154,seepage,NA,NA,mg
2768900,973,Moon Lake,Bayfield ,46.55464322,-91.40902526,seepage,NA,NA,mg
2770800,975,Perch Lake,Bayfield ,46.54222838,-91.38671036,seepage,NA,NA,mg
2772800,977,Rush Lake,Douglas ,46.48917525,-91.55495887,seepage,NA,NA,mg
278600,165,Rinehart Lake,Portage ,44.51883375,-89.26865116,drainage,NA,NA,mg
279300,166,Graham Lake,Waupaca ,44.56636289,-89.15184097,drainage,NA,NA,mg
279700,167,Bear Lake,Waupaca ,44.41298948,-88.94283104,drainage,NA,NA,mg
284300,168,Campbell Lake,Waupaca ,44.5570981,-89.00387487,drainage,NA,NA,mg
2858100,979,Amnicon Lake,Douglas,46.48299648,-92.0671365,drainage,NA,NA,mg
2858300,980,Dowling Lake,Douglas ,46.47405979,-92.04487653,drainage,NA,NA,mg
28600,8,Lenwood Lake,Washington ,43.4465825,-88.16290981,drainage,NA,NA,mg
286400,169,Lily Lake,Marathon ,44.7774945,-89.24047137,drainage,NA,NA,mg
2865000,982,Nebagamon Lake,Douglas ,46.50253839,-91.70130217,drainage,NA,NA,mg
2866000,983,Steele Lake,Douglas ,46.51329591,-91.76289671,seepage,NA,NA,mg
2866200,984,Minnesuing Lake,Douglas ,46.46759449,-91.7448792,drainage,NA,NA,mg
2874700,986,Crystal Lake,Bayfield ,46.55178492,-91.47581866,drainage,NA,NA,mg
289400,170,Tree Lake,Portage ,44.67289804,-89.27386944,drainage,NA,NA,mg
2896600,987,Porcupine Lake,Bayfield ,46.28681436,-91.15439651,drainage,NA,NA,mg
2897300,1048,Crystal Lake,Bayfield ,46.24885,-91.14201,drainage,NA,NA,mg
2901100,990,Bass Lake - Staff Gage,Bayfield ,46.444244,-91.264336,seepage,NA,NA,mg
2901100,989,Bass Lake,Bayfield ,46.44147762,-91.26341229,seepage,NA,NA,mg
2903200,991,Hart Lake,Bayfield ,46.5185413,-91.36190041,drainage,NA,NA,mg
2903400,992,McCarry Lake,Bayfield ,46.5173657,-91.37187241,drainage,NA,NA,mg
2903600,993,Muskelllunge Lake,Bayfield ,46.49792245,-91.37486909,drainage,NA,NA,mg
2904000,994,Pike Lake,Bayfield ,46.53637203,-91.37115036,drainage,NA,NA,mg
2908500,995,Upson Lake,Iron ,46.38966117,-90.43952954,drainage,NA,NA,mg
2909000,996,Weber Lake,Iron ,46.41081497,-90.40079551,seepage,NA,NA,mg
2914800,997,English Lake,Ashland ,46.31287447,-90.76823302,drainage,NA,NA,mg
2918600,998,Spider Lake,Ashland ,46.23303884,-90.85951126,drainage,NA,NA,mg
2928400,999,O'Brien Lake,Iron ,46.29773134,-90.39796021,drainage,NA,NA,mg
2934800,1000,Long Lake,Ashland ,46.25952948,-90.64586931,drainage,NA,NA,mg
2935600,1001,Eureka Lake,Ashland ,46.28894932,-90.57922805,drainage,NA,NA,mg
2952100,1004,Stateline Lake,Vilas ,46.25897322,-89.71183009,drainage,NA,NA,mg
2952500,1005,Crab Lake,Vilas ,46.20382095,-89.71353039,drainage,NA,NA,mg
2953200,1028,Armour Lake,Vilas,46.2216,-89.71985,drainage,NA,NA,mg
2953500,1031,Crab Lake,Vilas,46.1974,-89.72674,drainage,NA,NA,mg
2954800,1010,Oxbow Lake,Vilas ,46.24089354,-89.68285674,drainage,NA,NA,mg
2954800,1039,Oxbow Lake,Vilas,46.24089354,-89.68285674,drainage,NA,NA,mg
2957000,1037,Katinka Lake,Vilas,46.20529,-89.79278,drained,NA,NA,mg
2960200,1014,Sanborn Lake,Vilas ,46.1998032,-89.54687741,drainage,NA,NA,mg
2960300,1015,Morton Lake,Vilas ,46.18909188,-89.58018275,drainage,NA,NA,mg
2969300,1020,Tenderfoot Lake,Vilas ,46.2260599,-89.5293153,drainage,NA,NA,mg
310500,171,Mayflower Lake,Marathon ,44.91194985,-89.25495091,seepage,NA,NA,mg
321300,172,Long Lake,Shawano ,44.69709741,-88.64104109,drainage,NA,NA,mg
323800,173,Loon Lake,Shawano ,44.83353569,-88.51054208,drainage,NA,NA,mg
326400,174,White Clay Lake,Shawano ,44.80074709,-88.40470476,drainage,NA,NA,mg
337600,175,Moose Lake,Langlade ,45.07523098,-89.04904461,drainage,NA,NA,mg
337600,176,Moose Lake - Staff Gage,Langlade ,45.074287,-89.05054,drainage,NA,NA,mg
345100,182,Big Lake,Shawano ,44.92808026,-88.76759909,drainage,NA,NA,mg
365500,183,White Lake,Langlade ,45.16447881,-88.76820118,drainage,NA,NA,mg
37900,10,Crooked Lake,Sheboygan ,43.62303815,-88.15644351,drainage,NA,NA,mg
387200,186,Otter Lake,Langlade ,45.44365324,-89.18634657,drainage,NA,NA,mg
387200,185,Otter Lake,Langlade,45.4419056,-89.1906739,drainage,NA,NA,mg
388500,187,Crane Lake,Forest ,45.41154482,-88.89227888,drainage,NA,NA,mg
388700,188,Saint Johns Lake,Forest ,45.43978431,-88.87741317,seepage,NA,NA,mg
390600,191,Mole Lake,Forest ,45.4792017,-88.97688846,drainage,NA,NA,mg
392100,192,Bishop Lake,Forest ,45.48780564,-89.01415499,drainage,NA,NA,mg
415000,197,Pensaukee Lake,Shawano ,44.81608817,-88.38990252,drainage,NA,NA,mg
417300,198,Ada Lake,Langlade ,45.37177528,-88.73651189,seepage,NA,NA,mg
417400,199,Archibald Lake,Oconto ,45.28299922,-88.5866449,seepage,NA,NA,mg
417400,200,Archibald Lake - Staff Gage,Oconto ,45.28162,-88.59973,seepage,NA,NA,mg
417900,201,Bass Lake,Oconto ,45.27634967,-88.62091917,seepage,NA,NA,mg
418000,202,Bear Paw Lake,Oconto ,45.18138252,-88.39409948,seepage,NA,NA,mg
418300,203,Berry Lake,Oconto,44.8875,-88.4722222,seepage,NA,NA,mg
418300,204,Berry Lake,Oconto ,44.88920668,-88.47905223,seepage,NA,NA,mg
418700,205,Boot Lake,Oconto,45.27163496,-88.6331618,seepage,NA,NA,mg
41900,11,Dickman Lake,Fon du Lac ,43.59070071,-88.22917196,seepage,NA,NA,mg
421600,206,Grindle Lake - Staff Gage,Oconto ,45.23316,-88.370834,seepage,NA,NA,mg
421800,207,Halfmoon Lake,Oconto ,45.18588363,-88.20228521,seepage,NA,NA,mg
42400,12,Aubum Lake,Fon du Lac ,43.59874305,-88.20671234,drainage,NA,NA,mg
425600,208,Paya Lake,Oconto ,45.27601723,-88.48478687,seepage,NA,NA,mg
425600,209,Paya Lake - Staff Gage,Oconto ,45.27279,-88.48794,seepage,NA,NA,mg
427300,210,Shay Lake,Oconto ,45.25946764,-88.64622124,seepage,NA,NA,mg
427500,211,Smoke Lake,Oconto ,45.34493545,-88.59037928,drainage,NA,NA,mg
427900,212,Star Lake,Oconto ,45.22658411,-88.58509273,seepage,NA,NA,mg
42800,13,Cedar Lake,Fon du Lac ,43.66049116,-88.19088962,seepage,NA,NA,mg
428100,213,Surprise Lake,Oconto ,45.35216649,-88.60762664,seepage,NA,NA,mg
43700,14,Mud Lake,Fon du Lac ,43.65695195,-88.22323438,drainage,NA,NA,mg
43900,15,Kettle Moraine Lake,Fon du Lac ,43.65326715,-88.2103188,seepage,NA,NA,mg
439500,214,Waubee Lake,Oconto ,45.3453033,-88.44221501,seepage,NA,NA,mg
439800,217,Wheeler Lake - Staff Gage,Oconto ,45.30947,-88.47362,seepage,NA,NA,mg
439800,216,Wheeler Lake,Oconto ,45.31883275,-88.47614941,seepage,NA,NA,mg
439800,215,Wheeler Lake,Oconto,45.31857896,-88.4828845,seepage,NA,NA,mg
447000,218,White Lake,Oconto ,45.03008622,-88.24979859,drainage,NA,NA,mg
45100,16,Cedar Lake,Manitowoc ,43.92490459,-87.93845927,seepage,NA,NA,mg
45200,17,Crystal Lake,Sheboygan ,43.80633513,-88.01742686,seepage,NA,NA,mg
455300,220,Wescott Lake,Oconto ,45.06699616,-88.25703002,drainage,NA,NA,mg
457300,221,Pickerel Lake,Oconto ,45.19391848,-88.19789548,drainage,NA,NA,mg
466900,222,Explosion Lake,Oconto ,45.31414408,-88.64405577,drainage,NA,NA,mg
470600,223,John Lake,Oconto ,45.33691193,-88.49253085,drainage,NA,NA,mg
479300,224,Trump Lake,Forest ,45.47610791,-88.65646437,drainage,NA,NA,mg
487500,225,Maiden Lake,Langlade ,45.26930258,-88.53605405,drainage,NA,NA,mg
49400,18,Weyers Lake,Marathon ,44.0407612,-87.73134195,seepage,NA,NA,mg
494200,226,Rose Lake,Langlade ,45.23234287,-88.71932463,drainage,NA,NA,mg
498800,227,Newton Lake,Marathon ,45.36863543,-88.11620006,seepage,NA,NA,mg
