Year,WBIC,level
1990,2473600,1088.85262056571
1991,2473600,1115.7507166853875
1992,2473600,1122.5408941319226
1993,2473600,1127.2237469040283
1994,2473600,1134.2264171921631
1995,2473600,1137.047413809878
1996,2473600,1171.509343823957
1997,2473600,1155.4564944879885
1998,2473600,1137.381102991699
1999,2473600,1154.1965510355465
2000,2473600,1143.1168159392826
2001,2473600,1151.1377384081038
2002,2473600,1165.4185356843398
2003,2473600,1152.059749282794
2004,2473600,1150.0672193272026
2005,2473600,1141.627388580992
2006,2473600,1116.556081791295
2007,2473600,1103.7143885613373
2008,2473600,1096.0559604577875
2009,2473600,1069.7071131709467
2010,2473600,1090.7330579578938
2011,2473600,1086.4284811236566
2012,2473600,1081.6678955132772
2013,2473600,1104.6196352801173
2014,2473600,1135.8973316155905
2015,2473600,1138.1660727020396
1948,2630200,1000
1949,2630200,987.1039624735527
1950,2630200,980.6607405920878
1951,2630200,1010.7752607777136
1952,2630200,997.6347401917654
1953,2630200,994.7951450761103
1954,2630200,1013.4064187767078
1955,2630200,998.443886090141
1956,2630200,983.4261890204283
1957,2630200,977.6598004189166
1958,2630200,955.5471501026966
1959,2630200,961.5062007534962
1960,2630200,955.1119806050889
1961,2630200,947.8487017658978
1962,2630200,956.7695748872304
1963,2630200,939.4916014704019
