dat$Date,dat$WBIC,2.5%,50%,97.5%
1989-07-16,1858200,2227.4688042817297,2281.83615833097,2328.4964220474612
1989-07-17,1858200,2222.9397755849986,2277.455463439533,2323.8863671257463
1989-07-18,1858200,2218.5760325214023,2273.014901646363,2319.5108507746454
1989-07-19,1858200,2217.48166662081,2271.9693456892774,2318.3512160681466
1989-07-20,1858200,2229.250492190099,2283.8020556867095,2330.4321746435744
1989-07-21,1858200,2224.6831845953157,2279.117739487663,2325.59739551748
1989-07-22,1858200,2219.0928760352317,2273.7540821350312,2320.4179303694837
1989-07-23,1858200,2215.376641245104,2270.056260287465,2316.849443535487
1989-07-24,1858200,2211.6204883133805,2266.095916219754,2312.8640976491542
1989-07-25,1858200,2208.072549237584,2262.6059877183015,2309.2271892275685
1989-07-26,1858200,2203.863674150584,2258.3336497162913,2304.9164468283043
1989-07-27,1858200,2199.915740904875,2254.288088643954,2301.0313567756375
1989-07-28,1858200,2195.865950704515,2250.4059065376737,2296.8703899705824
1989-07-29,1858200,2191.5307941049496,2246.550629119601,2292.843835810237
1989-07-30,1858200,2187.644347991081,2242.5276590916974,2288.7468265606913
1989-07-31,1858200,2204.137025983675,2258.9142789775024,2304.749995225043
1989-08-01,1858200,2197.3682057479245,2252.245849760105,2298.0040055912777
1989-08-02,1858200,2194.266076706873,2249.152319287026,2294.8033861269832
1989-08-03,1858200,2192.2168634562818,2247.1550828058726,2292.9264719132025
1989-08-04,1858200,2189.106712482773,2244.143817757187,2289.9890948290313
1989-08-05,1858200,2183.7132815921987,2238.641062459503,2284.273040266072
1989-08-06,1858200,2188.994885161599,2243.502629427617,2289.4853135933245
1989-08-07,1858200,2185.1358637610615,2239.5867008082396,2285.664785746329
1989-08-08,1858200,2179.6406322609887,2233.7727410175194,2279.788474711064
1989-08-09,1858200,2170.899836710011,2225.280904172024,2270.5098513760568
1989-08-10,1858200,2162.1690761492955,2216.8674858385425,2262.70805044594
1989-08-11,1858200,2156.9495939972016,2211.23367583036,2256.783871126657
1989-08-12,1858200,2153.3163319352334,2207.7895863708413,2253.1739974026573
1989-08-13,1858200,2150.2436131193945,2204.620312193228,2250.0758598617194
1989-08-14,1858200,2150.115023011072,2204.467347496492,2250.0351328052534
1989-08-15,1858200,2186.4005519654174,2240.368894459849,2287.37120101552
1989-08-16,1858200,2194.5535702791076,2249.0636499912807,2295.964327613761
1989-08-17,1858200,2192.0532767268764,2246.6345612884516,2293.557849938052
1989-08-18,1858200,2188.6528516832605,2243.068361873232,2290.1174608468436
1989-08-19,1858200,2185.531879774103,2240.006753202408,2286.911911297404
1989-08-20,1858200,2182.7943881288247,2237.370352078621,2284.273829069217
1989-08-21,1858200,2186.7357237766214,2241.34089629921,2288.130868496569
1989-08-22,1858200,2187.022534266201,2241.7014895216985,2288.4677687510707
1989-08-23,1858200,2185.3996277045394,2240.1412682213977,2286.805555576422
1989-08-24,1858200,2215.249185472305,2269.05001210187,2316.576936898534
1989-08-25,1858200,2213.344327550327,2267.308958793794,2314.81128382083
1989-08-26,1858200,2211.069028376677,2265.022788024466,2312.42493711109
1989-08-27,1858200,2206.170748486192,2260.0742048867987,2307.5609390579248
1989-08-28,1858200,2213.7556237568056,2267.8139679507885,2314.7489552118
1989-08-29,1858200,2208.9627584887858,2262.7264820084483,2309.343898774543
1989-08-30,1858200,2207.4317502855265,2261.0389006137852,2307.570432731536
1989-08-31,1858200,2207.56471690287,2261.127646276184,2307.6305018563517
1989-09-01,1858200,2207.3767701958045,2260.976587289255,2307.2832281612145
1989-09-02,1858200,2228.4753335565856,2281.7517062311663,2328.921588352374
1989-09-03,1858200,2239.1644884995903,2293.112373453607,2340.425355178677
1989-09-04,1858200,2237.4925732506026,2291.3553528247367,2338.681654226666
1989-09-05,1858200,2242.969746416761,2297.115826043491,2344.3294313443603
1989-09-06,1858200,2258.430700051027,2312.537030464362,2359.864932581764
1989-09-07,1858200,2255.51514059499,2309.7728987988394,2356.8385415014527
1989-09-08,1858200,2253.412810608277,2307.752631851102,2354.864582044731
1989-09-09,1858200,2250.585459630361,2304.8571483923815,2351.874211618547
1989-09-10,1858200,2248.6116360014703,2303.013226861217,2349.944801024166
1989-09-11,1858200,2245.4467733009487,2299.933803783753,2347.0152654372405
1989-09-12,1858200,2241.6555694302706,2296.214739394034,2343.319558408819
1989-09-13,1858200,2238.638962801743,2293.269174678856,2340.321698811583
1989-09-14,1858200,2235.160136899704,2290.0308326863305,2336.769072146253
1989-09-15,1858200,2231.811664963723,2286.644908833613,2333.3934385771104
1989-09-16,1858200,2228.689624324957,2283.4759151313647,2329.9196576022396
1989-09-17,1858200,2225.6361659474896,2280.128391508254,2326.7332366364462
1989-09-18,1858200,2221.7071068344953,2276.3724415073984,2322.8930664286872
1989-09-19,1858200,2218.058225606319,2272.8260303322386,2319.473843022777
1989-09-20,1858200,2216.209746941565,2270.9487387070903,2317.726045459045
1989-09-21,1858200,2216.549529442942,2271.4096678128526,2318.134231583908
1989-09-22,1858200,2214.5134842902157,2269.188539533332,2316.111301517185
1989-09-23,1858200,2213.3130310704164,2268.097236984927,2315.032992686548
1989-09-24,1858200,2210.6930789219205,2265.5050318792164,2312.4008779148644
1989-09-25,1858200,2206.8293109131055,2261.392679012097,2308.4641555708795
1989-09-26,1858200,2200.1456253648776,2255.0068584666255,2301.754915710395
1989-09-27,1858200,2192.773397570698,2247.563757695304,2294.3942293776845
1989-09-28,1858200,2188.3474205893667,2243.0449285365958,2289.94804579973
1989-09-29,1858200,2184.7281303056516,2239.5739681288396,2286.2706854779763
1989-09-30,1858200,2180.336432136569,2235.1965003930864,2281.9362993873847
1989-10-01,1858200,2176.119760705324,2230.677569835028,2277.7805487804253
1989-10-02,1858200,2172.740239487587,2227.5256518615315,2274.322138042882
1989-10-03,1858200,2169.694087296511,2224.437276315427,2271.1431477597016
1989-10-04,1858200,2174.182088174075,2228.832265095105,2275.5793037829785
1989-10-05,1858200,2170.6117840719517,2225.1915070908653,2272.033867661865
1989-10-06,1858200,2165.708404066414,2220.2488753293837,2267.2227110386048
1989-10-07,1858200,2164.075998709567,2218.5895697490696,2265.650726416171
1989-10-08,1858200,2161.913513096847,2216.368099777189,2263.513722477019
1989-10-09,1858200,2159.8210532634776,2214.352027136293,2261.3774260177734
1989-10-10,1858200,2158.3156923614292,2212.8330154065084,2259.79517446414
1989-10-11,1858200,2158.3681089739985,2212.8335539201926,2259.754984914987
1989-10-12,1858200,2157.359893759905,2211.6477155698494,2258.5112319263217
1989-10-13,1858200,2155.5323244751594,2209.8795761949873,2256.8329996346265
1989-10-14,1858200,2153.924745529849,2208.4058154828163,2255.332213917778
1989-10-15,1858200,2151.605409699338,2206.26935061431,2253.1266490661565
1989-10-16,1858200,2149.5653143954564,2204.0594172936553,2251.0295656352578
1989-10-17,1858200,2148.102326734343,2202.375814500516,2249.3839908442365
1989-10-18,1858200,2146.5587227896876,2200.846525471683,2247.709620542896
1989-10-19,1858200,2143.7675196312057,2197.973588926947,2244.9659194905603
1989-10-20,1858200,2139.8459234743486,2194.3294296063996,2241.0929764750963
1989-10-21,1858200,2136.397035075005,2190.84786321156,2237.709249626696
1989-10-22,1858200,2133.6012159791812,2187.9754054054033,2234.774447351394
1989-10-23,1858200,2130.792144866812,2185.0896995430394,2231.745976672012
1989-10-24,1858200,2128.0890338219015,2182.477750932831,2229.0350825306355
1989-10-25,1858200,2125.5417379905557,2180.1959913247892,2226.6549377208917
1989-10-26,1858200,2123.7484607606666,2178.3557565555657,2224.6606979812063
1989-10-27,1858200,2122.1715670355875,2176.8904758779986,2223.2235664382088
1989-10-28,1858200,2120.8559403573754,2175.5044795199738,2221.7266488403693
1989-10-29,1858200,2119.4030936965855,2174.109850990002,2220.216746264399
1989-10-30,1858200,2118.048341185967,2172.8692666526167,2218.9327506961226
1989-10-31,1858200,2126.561921649148,2182.0731504466144,2228.4381308561815
1989-11-01,1858200,2129.582787559327,2185.0889859692875,2231.508388891722
1989-11-02,1858200,2128.8982025870746,2184.3157351864143,2230.7761255316086
1989-11-03,1858200,2125.634194233099,2180.881200778915,2227.168363702399
1989-11-04,1858200,2122.9950247751503,2178.3377136544323,2224.4308113786683
1989-11-05,1858200,2121.086824142596,2176.523173965885,2222.545429463739
1989-11-06,1858200,2120.4188901937723,2175.8621447373853,2221.931638884741
1989-11-07,1858200,2126.001862754495,2181.3411285497523,2227.377134924261
1989-11-08,1858200,2124.6086049149303,2180.07479612247,2226.023394078714
1989-11-09,1858200,2123.367039806526,2178.9019350725393,2224.806245015652
1989-11-10,1858200,2121.974307829372,2177.4922574547554,2223.449246775648
1989-11-11,1858200,2121.6611909461362,2176.997505145084,2222.9988143148876
1989-11-12,1858200,2120.228029928162,2175.681848385343,2221.7053283238984
1989-11-13,1858200,2118.5163793770166,2173.801131503276,2219.8359099393665
1989-11-14,1858200,2116.825899044104,2172.088579501399,2218.0163568319986
1989-11-15,1858200,2115.680000117519,2171.0382147133278,2216.876898589725
1989-11-16,1858200,2115.749232829812,2171.039769833842,2216.9597003737754
1989-11-17,1858200,2116.4885394468133,2171.70968776249,2217.5983957284097
1989-11-18,1858200,2116.002453683797,2171.2854148203887,2217.2018718595123
1989-11-19,1858200,2113.9700819017917,2169.302767218745,2215.0361084833694
1989-11-20,1858200,2111.36468764068,2166.9078554506204,2212.508105533112
1989-11-21,1858200,2108.988582790355,2164.6737394609927,2210.397498445438
1989-11-22,1858200,2106.78147771959,2162.3705479736136,2208.1901296096185
1989-11-23,1858200,2107.1808642438646,2162.6498405553234,2208.400348288006
1989-11-24,1858200,2107.6217967330354,2163.2710394718315,2208.868164089665
1989-11-25,1858200,2105.5924610576694,2161.4419818721744,2206.988419628417
1989-11-26,1858200,2103.7214321425863,2159.5775255023464,2205.121699091397
1989-11-27,1858200,2101.6502731170945,2157.569157699024,2203.0289718118574
