WBIC,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,lat,long,SHAPE_AREA,SHAPE_LEN,Area,MaxDepth,MeanDepth,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_22,R_LU06_41,R_LU06_42,R_LU06_43,R_LU06_82,R_LU06_90,R_LU06_95,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,mean_ann_wdrl_gals,slope2,slope3,slope4,slope5,slopenearest
585100,Cosgrove Lake,Northern Lakes and Forests,Northeast Sands,040301080701,45.89388237,-88.1652622999999,309023.628846,4003.974376,76,27,6,0.215,1032,9.0150003,-332.199999999999,12.1899996,7.8099999,0,52,0,0,0,23.4400005,0,106,NA,NA,356.692868703,356.403594971,31.895571238000002,0,-0.00664310677140773,0.0079320485234535,0.0036931855989674,0.0079320485234535,-0.00664310677140773
993800,Kimball Lake,Northern Lakes and Forests,North Central Forest,070700021201,45.28971339,-89.1616860799999,75389.1820266,1865.37798619,19,17,NA,0.1054,484,3.3529999,-227.3,11.1000004,28.4599991,0,29.8899994,0,0,0,30.0799999,0.47,38,1.4,3,492.343298987,488.923065186,26.594567224000002,20171270.8809524,-0.00169082818280117,0.00448425058559843,0.00485698486930488,0.00448425058559843,-0.00169082818280117
783740,Tiedemans Pond,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900020604,43.0902730999999,-89.5048431999999,38186.7231796999,1416.13871825999,9,0,NA,0.0683,909,1.2640001,143.8,89.9000015,5.5599999,4.54,0,0,0,0,0,0,251,NA,NA,276.654350221,276.631164551,39.368568479999965,0,-0.00279268099112017,0.00561883672040837,0.00220529468022907,0.00561883672040837,0.00561883672040837
1832800,Bass Lake,Northern Lakes and Forests,Forest Transition,070500070405,45.29609663,-91.59958745,477691.870289999,3230.85201569999,118,14,9,0.19,824,3.4879999,-76.4,23.6800003,6.5300002,0,25.3199997,0.63,2.3199999,6.0500002,25.2099991,2.79,24,NA,NA,317.022297576,316.957763672,34.14707498299998,0,5.44579920061005e-4,0.00106274447406016,4.15846150986379e-4,0.00106274447406016,4.15846150986379e-4
2471100,Jerry Lake,Northern Lakes and Forests,Northwest Sands,070300010404,45.91312242,-91.95424221,257429.425522,3440.14790032,64,5,3,0.1681,1032,4.0079999,-622.3,30.3400002,0,0,49.7299995,0.24,7.5,5.4699998,3.8699999,2.8599999,28,NA,NA,309.187703129,309.054534912,23.212321284999973,0,0.00144640036851649,-3.73220198878405e-4,-4.69121980380088e-4,-3.73220198878405e-4,0.00144640036851649
1835700,Blueberry Lake,Northern Lakes and Forests,North Central Forest,070500010301,45.88127432,-91.251158,1181690.08755999,7121.56168800999,292,29,17,0.3684,671,2.204,-59.8999999999999,22.9400005,8.5200005,0,6.1100001,12.1599998,32.8699989,0,16.7700005,0,44.14285714,NA,NA,401.08201165,401.006134033,32.22786383799996,0,-7.56769541536078e-4,7.0111279614592e-4,1.06747021837202e-4,7.0111279614592e-4,-7.56769541536078e-4
439500,Waubee Lake,Northern Lakes and Forests,Forest Transition,040301040204,45.3453032999999,-88.4422150099999,470703.212375,4853.23588830999,116,23,10,0.2742,671,5.5970001,-37.8999999999999,22.9799995,6.46,3.5699999,22.5699997,0.07,0,0,40.7400017,3.54,124,NA,NA,356.615729457,356.291442871,41.57839285700004,0,0.00247990176244859,-2.66031802829733e-4,0.0040833758282242,-2.66031802829733e-4,0.0040833758282242
195400,Pearl Lake,North Central Hardwood Forests,Central Sand Hills,040302022004,44.08860619,-89.1180277499999,409486.727411,3553.77128464,101,50,25,0.2115,1049,9.9790001,-71.9,16.4099998,3.6400001,1.47,22.6499996,6.6199999,7.2800002,1.3200001,40.6199989,0,232.4666667,NA,NA,248.743308172,247.724105835,63.08210076399996,0,0.00178772042043651,-1.03719336311176e-4,0.00115750417336498,-1.03719336311176e-4,-1.03719336311176e-4
2448700,Indian Lake,Northern Lakes and Forests,North Central Forest,070500010404,45.93086855,-91.33641719,306359.308584999,3302.49915702999,76,9,6,0.1997,450.2999878,6.6929998,-181.9,28.2900009,5.9099998,0,45.5699997,0,8.96,0,10.6700001,0.6,44,NA,NA,404.698788173,404.629119873,37.493136875999994,0,0.00189345610838487,0.00248541401281028,0.00195630593706774,0.00248541401281028,0.00189345610838487
741500,Pleasant Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,071200060501,42.79084599,-88.5564895899999,587542.019653999,4237.24362649999,145,29,12,0.237,909,8.6459999,-142,27.7600002,0.93,1.48,15.7399998,0,2.0699999,2.6600001,39.3300018,8.4799995,410,NA,NA,266.702045997,266.182098389,41.447398582999995,22019497.9047619,0.00289909811764476,0.00283953215991917,0.00241159618935355,0.00283953215991917,0.00289909811764476
2486600,Oak Lake,Northern Lakes and Forests,Northwest Sands,070300010501,45.9338502499999,-92.12827541,740156.845587,5651.33788489,183,19,8,0.3113,388,3.4489999,-343,28.8199997,9.0299997,0,43.5600014,0,8.96,0,2.4400001,4.5900002,24,NA,NA,301.158474814,299.912811279,28.42090140700003,0,9.17218678386322e-4,8.28229559635029e-4,0.00154745561115329,8.28229559635029e-4,0.00154745561115329
2491e3,Poplar Lake,North Central Hardwood Forests,Forest Transition,070300050804,45.37972984,-92.59477782,472516.793207,3450.97219514,117,34,12,0.195,311,4.0510001,-95.4,25.6900005,12.0500002,2.51,40.0499992,0,0,0,14.8199997,3.4400001,112,NA,NA,349.063865311,348.355621338,26.53253971800001,81668596.875,0.0202135823865258,0.00853980498975192,0.00125943101877847,0.00853980498975192,0.0202135823865258
2474800,Leesome Lake,Northern Lakes and Forests,Forest Transition,070300010402,45.77653516,-91.73338343,581090.102519999,7300.82287266,144,53,15,0.3621,671,9.4320002,-521.5,33.3899994,3.45,0,55.3699989,0,2.3800001,0,3.54,1.88,31,0.773,1.98,369.462940686,368.196777344,42.22745848399995,20460303.6,0.00821374212896614,-4.28265577755832e-4,0.00387575032520191,-4.28265577755832e-4,0.00821374212896614
247e4,Horseshoe Lake,Northern Lakes and Forests,Northwest Sands,070300020310,46.08655049,-91.9196709099999,479938.234126999,3737.83618166999,119,21,7,0.2103,1032,6.256,-1043.3,34.6599998,2.3299999,4.4200001,21.4500008,2.04,26.6800003,0,7.9899998,0.43,46,NA,NA,305.441078145,305.304412842,25.467979471999968,0,3.51568564510895e-4,-4.85478862984564e-4,-8.6535743210875e-4,-4.85478862984564e-4,0.00257738434897596
193800,Mud Lake,North Central Hardwood Forests,Forest Transition,040302021001,44.91917671,-89.29106901,280255.014675999,2556.60900363,69,17,8,0.1542,530,1.575,20.3,16.0799999,1.1,0,40.0800018,0,0,0.78,35.3400002,3.8900001,16.08,NA,NA,395.933033004,392.638458252,28.870555862999993,57789285.7142857,0.00246036404257946,0.0041079514576648,8.0303209695724e-4,0.0041079514576648,0.0041079514576648
1020300,Stormy Lake,Northern Lakes and Forests,Northern Highland,070700010306,46.05528874,-89.3217730599999,2116163.58778999,7594.89896639,523,63,33,0.4411,1032,4.0599999,-102.7,19.2900009,4.5300002,0,14.3999996,0,22.0100002,0,35.5900002,3.6300001,40.5,NA,NA,506.281486996,506.191467285,52.397040835999974,2504914.57142857,0.00325410499576975,0.00193821010081519,0.00187388171479537,0.00193821010081519,0.00325410499576975
972e3,Bird Lake,Northern Lakes and Forests,Northern Highland,070700010802,45.7977509899999,-89.6664863,393895.042158,5055.70175549,97,40,17,0.2742,671,8.4580002,-301.6,28.2600002,0.58,0,51.1699982,0,11.0900002,0,7.5900002,1.3099999,11,0.288,1.226,483.749601041,482.792022705,22.420656527000006,0,4.73255888266556e-9,1.19581934926748e-4,8.55349035286126e-4,1.19581934926748e-4,4.73255888266556e-9
1004600,Mildred Lake,Northern Lakes and Forests,Northern Highland,070700011001,45.6755170699999,-89.53088879,677935.256658999,8257.51765922999,168,45,NA,0.4151,639,6.573,-87.2,28.6000004,2.3099999,0,34.2599983,1.78,21.7999992,0,11.25,0,21,0.312,1.575,484.042697708,483.568603516,28.49398442100005,0,0.00549102320573732,0.00176652204555238,0.00253595940689883,0.00176652204555238,0.00549102320573732
2465200,Fremstadt Lake,Northern Lakes and Forests,Northwest Sands,070300010505,45.94458465,-92.35641298,349065.831515999,2790.8271967,86,22,7,0.1706,671,6.5209999,-260.5,18.2900009,9.5,0,42.4399986,0,17.5900002,0,1.41,9.8500004,55,NA,NA,290.765181391,287.416503906,23.48606983000002,0,8.58434482370142e-4,9.61728216486335e-4,0.00244793231335857,9.61728216486335e-4,0.00244793231335857
2456100,Cable Lake,Northern Lakes and Forests,Northwest Sands,070300020402,45.86613313,-91.9098363899999,724882.281406,4437.09416729999,179,24,7,0.238,701.5,3.4960001,0.8,26.3400002,9.29,4.3299999,15.0799999,5.8800001,17.2299995,0,21.8500004,0,64.4,NA,NA,327.443982762,327.383361816,32.370226221999985,11850407.5,-5.40929961265964e-4,5.16636730961604e-4,0.00155172638862085,5.16636730961604e-4,-5.40929961265964e-4
191400,Loon Lake,Northern Lakes and Forests,North Central Forest,040302020106,45.38862943,-89.09475412,176766.654034,1912.71477064,44,13,6,0.1139,671,4.0409999,-42.2,14.9300003,8.7799997,0,29.5900002,0,0,0,43.7200012,2.98,27,NA,NA,472.804980648,472.723205566,48.70643292599999,77552564.2857143,0.0053637943172197,1.15130408196808e-4,0.00210339391776783,1.15130408196808e-4,0.0053637943172197
103400,Fenners Lake,North Central Hardwood Forests,Central Sand Hills,040302010303,43.8638659699999,-89.59829648,165691.496809,1793.13613288,41,30,5,0.1137,1049,7.0599999,-56.8999999999999,33.7700005,12.5799999,0,27.5300007,0,3.6099999,14.8599997,0,7.6500001,196,NA,NA,283.778755759,283.71887207,50.094108011,289582538.57619,0.0024035170204027,0.00183752292406346,0.00211037496080027,0.00183752292406346,0.0024035170204027
1875900,Pulaski Lake,Northern Lakes and Forests,North Central Forest,070500010904,45.3367232399999,-91.28045407,507595.721901,4021.51371327,125,40,17,0.2383,1032,1.552,-26.4,20.7299995,8.1800003,0.71,17.0400009,3.8199999,4.3200002,0,18.25,26.9400005,34,NA,NA,324.6304148,324.522399902,8.71415917500002,0,5.01726841516849e-4,0.00116618990105638,-2.17862468762374e-4,0.00116618990105638,0.00247595284414961
117600,Wood Lake,North Central Hardwood Forests,Central Sand Hills,040302010301,43.97845238,-89.51199123,332906.53891,2509.73410986999,82,53,22,0.154,1049,6.9289999,-41.6,30.5200005,12.9200001,2.6600001,1.8200001,0,3.51,7.27,40.3899994,0.91,224.125,NA,NA,286.194445219,286.158599854,59.12794247599999,0,0.00133216899075396,0.00423509555098741,0.00324198720206956,0.00423509555098741,0.00133216899075396
2492100,Red Lake,Northern Lakes and Forests,Northwest Sands,070300020306,46.17937141,-91.7644874399999,1025713.42818,5642.10832315999,253,37,11,0.3259,1032,5.2059999,-1342.8,21.6000004,5.9200001,0,38.0200005,11.6300001,16.7800007,0,6.04,0,95,NA,NA,323.994236097,316.345214844,15.78435887400002,0,-0.0011460110969538,0.00182293600177202,0.00238606916024768,0.00182293600177202,-0.0011460110969538
2866e3,Steele Lake,Northern Lakes and Forests,Northwest Lowlands,040103010701,46.5132959099999,-91.76289671,614355.938277999,4453.7276996,152,8,2,0.2223,83,2.0929999,-132.5,15.25,7.0599999,0,42.0200005,7.8299999,3.3299999,0,17.4500008,0,50,NA,NA,344.741888155,344.622711182,19.093988309999986,0,-0.00130292023991289,0.00272088864028106,-7.35550037645154e-4,0.00272088864028106,-0.00130292023991289
740700,Wandawega Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,071200060403,42.7433889599999,-88.56699482,483681.64815,3473.66282523,120,8,4,0.2111,909,8.4870005,-233.7,16.6800003,16.2999992,3.1700001,11.5600004,0,8.8599997,3.3199999,21.7900009,18.3299999,189,NA,NA,269.744109238,269.160888672,30.04834071299996,3852498.16071429,0.0012579904033955,0.00402815426131546,0.00203998406677742,0.00402815426131546,0.00402815426131546
2473800,Lakeside Lake,Northern Lakes and Forests,North Central Forest,070300020310,46.06372807,-91.82222962,131214.593881999,1566.8181778,32,8,4,0.1002,431,2.908,-9.6,35.2299995,1.3,0,41.5200005,0,0,0,21.7600002,0,20,NA,NA,329.832067128,329.778869629,58.39977491299999,0,-9.32811952298092e-4,7.71142181944974e-4,0.00233922482934204,7.71142181944974e-4,-9.32811952298092e-4
990700,Hodstradt Lake,Northern Lakes and Forests,Northern Highland,070700010601,45.80732083,-89.56353808,483373.977735999,4075.39699345,119,36,21,0.2048,1032,6.2839999,-208.5,29.1499996,0.24,0,48.6800003,0,15.4799995,0,6.4499998,0,20,0.312,1.413,485.008371995,484.93951416,28.322255446000042,0,0.00293853003454743,0.00110359134215396,5.78040260923502e-4,0.00110359134215396,0.00521310198926632
1881900,Sparkling Lake,Northern Lakes and Forests,Northern Highland,070500020105,46.006239,-89.6958759999999,636025.185183,3777.45383423,157,64,NA,0.222,1032,4.9169998,-121.6,17.6100006,15.1800003,0.68,26.4899998,0,25.2299995,0,14.8199997,0,92,2.85,10.87,494.727027767,494.607391357,18.18465436200006,0,0.00221936758177964,0.0021754274057171,8.550960043383e-4,0.0021754274057171,0.00221936758177964
184500,Deep Hole Lake,Northern Lakes and Forests,North Central Forest,040302020201,45.45635329,-88.9042788999999,385411.850083,2613.22728758999,95,15,NA,0.1608,484,3.6029999,103.9,19.5300007,2.3,0,52.1100006,0,0,0,23.2000008,2.8599999,30,NA,NA,488.617994707,488.601104736,48.101731856000015,0,0.0076845033801956,0.00556615577991256,0.00292645311020709,0.00556615577991256,0.0076845033801956
2496100,Seymour Lake,Northern Lakes and Forests,Forest Transition,070300010402,45.7809572099999,-91.72166685,251401.113226999,3060.2495849,62,15,5,0.1718,671,2.349,4.6,30.7299995,4.8299999,1.4,50.2900009,0,0,0,12.75,0,27,NA,NA,384.745144061,384.667449951,18.187473126999976,20460303.6,0.0107822495714913,0.00260768680661003,0.00479886224352889,0.00260768680661003,0.00260768680661003
872800,Morse Pond,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900040201,43.0174969899999,-89.5342883,52037.4172579,1134.96258867,13,6,NA,0.0683,241,5.9070001,-31.6999999999999,0.44,49.7799988,34.7000008,1.61,0,0,9.5200005,0,0.88,224,NA,NA,301.251704303,301.138427734,47.150425824000024,0,-0.0063628871944982,0.00430090353312854,0.00448046308096953,0.00430090353312854,-0.0063628871944982
1018500,Snipe Lake,Northern Lakes and Forests,Northern Highland,070700010403,45.93961272,-89.3654002699999,872113.381075,5826.29728813,216,15,10,0.3342,1032,5.1209998,-153,20.8899994,4.9099998,0,15.1700001,0,16.8500004,0,42.1899986,0,26,0.924,2.893,497.448523166,497.063720703,31.980920192999974,1102451.66666667,4.08489055728023e-4,7.26641851906717e-4,8.27414808194369e-4,7.26641851906717e-4,0.00392750639829665
195e3,Old Taylor Lake,North Central Hardwood Forests,Forest Transition,040302021808,44.34249237,-89.1128066299999,171861.042823,2697.15694454999,42,17,5,0.1563,631.9000244,8.507,-193.099999999999,2.8099999,11.3199997,0.51,34.7400017,0.7,3.1300001,12.1599998,22.7800007,0,79,NA,NA,265.833090915,263.126342773,27.19361196599999,0,0.00689548842605535,5.09982623514264e-4,-0.00244564471669659,5.09982623514264e-4,-0.00244564471669659
190200,Napowan Lake,North Central Hardwood Forests,Central Sand Hills,040302022002,44.14761258,-89.1524778,210913.675056999,2229.54013623999,52,21,NA,0.1363,1049,5.4450002,-120.4,30.5900002,4.4000001,0,21.5699997,13.2799997,0.22,1.47,25.8199997,0,226,NA,NA,262.46724593,262.384094238,39.52301896300003,0,0.00423647483570553,0.00183768983789632,0.00317817192327148,0.00183768983789632,0.00423647483570553
2469800,Horseshoe Lake,North Central Hardwood Forests,Forest Transition,070300010803,45.62613007,-92.08711524,458959.276036,4079.75113598,113,19,10,0.2288,311,3.53,-124.3,18.8400002,13.5900002,0,41.9599991,7.6900001,3.1500001,0,0,0,31,NA,NA,409.972995702,408.856719971,29.195583400000032,0,0.00481742558019192,0.0151697564085526,0.0114293816770788,0.0151697564085526,0.00481742558019192
872600,Goose Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900040201,43.00080925,-89.4887126299999,48199.5745285,917.002874178999,12,10,NA,0.0634,909,3.806,-14.4,33.75,17.8199997,0.63,46.6899986,0,0,0,0,1.1,645,NA,NA,291.177772427,291.14263916,54.714195346,0,3.33710225948161e-4,-6.622247518606e-4,0.00158316657473994,-6.622247518606e-4,3.33710225948161e-4
2451300,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300010404,45.91507216,-91.9977901099999,536101.271192,4134.57532064,132,31,18,0.2433,671,7.8569999,-1227.3,28.4400005,15.6199999,0,42.6599998,0.25,5.3800001,0,4.73,2.9200001,113,NA,NA,305.703652703,304.422668457,57.48543421099998,0,3.75304230941985e-4,-0.00131636341171761,0.00105617435848457,-0.00131636341171761,3.75304230941985e-4
2494500,South Twin Lake,Northern Lakes and Forests,Northwest Sands,070300020310,46.06210018,-91.96153653,429426.029241,3563.36843067,106,29,16,0.2063,1032,7.2449999,-1449.4,39.1199989,4.0700002,1.65,25.6399994,0,27.9699993,0,1.55,0,48,NA,NA,299.33763527,299.266723633,21.86246848999997,0,5.61316065467706e-4,0.00167607061279334,-0.00104788090013217,0.00167607061279334,5.61316065467706e-4
189600,Kusel Lake,North Central Hardwood Forests,Central Sand Hills,040302022002,44.17085723,-89.1647739999999,298374.775746,3918.38394844,74,29,NA,0.2238,1049,3.425,-90,21.8099995,9.29,1.0700001,18.0100002,5.0900002,0,1.61,29.6700001,13.4499998,220.5294118,NA,NA,266.124563663,266.032531738,42.869943173000024,0,1.13625451506283e-4,0.00142814673063415,0.00311806210384086,0.00142814673063415,0.00142814673063415
2492900,Rock Lake,Northern Lakes and Forests,Northwest Sands,070300010103,46.34313731,-91.6171267,212061.253506,3029.05463219,52,15,6,0.1744,757,4.7020001,-18,12.8999996,5.9099998,0.34,21.3299999,27.1800003,26.4300003,0,5.9099998,0,26,0.5,1.09,351.452443144,345.40411377,30.104044893000037,0,0.00499890279821273,0.00509205930780095,0.00316757306388954,0.00509205930780095,0.00499890279821273
2483100,Long Lake,North Central Hardwood Forests,Forest Transition,070300050702,45.5867659299999,-92.36902197,188996.886242999,2994.40990545,47,31,16,0.1691,824,9.6289997,-870.1,12.1199999,2.3699999,0,54.6399994,2.72,15.8500004,0,2.5999999,2.6600001,58,NA,NA,363.133110772,360.805297852,57.273017158000016,0,0.00176487195511664,0.0404387046982984,0.00152012854807094,0.0404387046982984,0.0404387046982984
181700,Bass Lake,North Central Hardwood Forests,Forest Transition,040302021001,44.85700353,-89.31682718,329064.064391,2982.39809956,81,6,NA,0.1782,530,1.113,-115.1,18.8600006,1.35,0,30.1399994,0,0,18.6299992,31.0300007,0,17.98333333,NA,NA,385.579011799,385.202697754,26.316282390000026,57789285.7142857,0.00294427877764491,0.00279154046180211,8.21610666818234e-4,0.00279154046180211,0.00279154046180211
2463300,Ellison Lake,Northern Lakes and Forests,Northwest Sands,070300010102,46.3583038,-91.54879624,479099.546124999,3022.38833323,118,18,13,0.1852,1032,6.8189998,-844.1,6.96,1.24,14.0900002,47.5200005,0,23.1599998,0,4.4299998,0,56,NA,NA,350.786894256,350.657470703,16.796601838000015,0,7.61988904564818e-4,0.00202253956500104,0.0021604534796858,0.00202253956500104,7.61988904564818e-4
2734e3,Atkins Lake,Northern Lakes and Forests,North Central Forest,070300020101,46.27820305,-91.03640255,686218.264232999,3707.79266603,170,80,29,0.211,182,2.52,-286.1,17.2000008,14.7399998,0,35.9199982,2.8900001,22.9400005,0,0.81,0,32.58333333,NA,NA,438.931489699,438.792724609,35.09588456900002,0,-4.68539546545477e-8,0.0181220262940014,0.0180297853930378,0.0181220262940014,-4.68539546545477e-8
998100,Little Bass Lake,North Central Hardwood Forests,Forest Transition,070700030103,44.7246682899999,-89.44304927,64336.8558752,920.752577718,16,15,NA,0.0637,1256,0.424,-31.4,18.6800003,17.7399998,0,5.5,0,0.94,38.6199989,15.54,2.98,35,NA,NA,358.769380084,358.727600098,34.75195170300003,0,0.00115770541387248,0.00381518545178858,0.00117435493930917,0.00381518545178858,0.00381518545178858
106500,Parker Lake,North Central Hardwood Forests,Central Sand Hills,040302010205,43.7753518299999,-89.6350179599999,228936.412806,1895.41022391999,57,36,13,0.1183,1049,4.652,494.4,39.3100014,19.4400005,13.1899996,1.4400001,2.71,0,0.68,23.25,0,299.25,NA,NA,274.937847844,274.860870361,46.06563116000001,0,0.00280033538489922,0.0040182424422504,2.30575928567811e-4,0.0040182424422504,0.00280033538489922
1882100,Spider Lake,Northern Lakes and Forests,North Central Forest,070500070102,45.7236951599999,-91.5768427999999,165137.473457999,2604.39742332,41,62,25,0.1341,311,7.8670001,-218.599999999999,33.9300003,0.22,0,43.4799995,0,0,0,5.0700002,5.2199998,53,NA,NA,397.205659032,397.116363525,36.26257216899995,21827973.2857143,0.00160318611788876,0.00357658932127345,0.00383247590018868,0.00357658932127345,0.00160318611788876
2464500,Fish Lake,Northern Lakes and Forests,Northwest Sands,070300020404,45.9725195999999,-92.1172444799999,1335871.07951,6971.80718762,330,29,10,0.3774,1032,4.2589998,-823.3,29.8400002,7.02,0,26.4400005,4.3499999,26.6000004,0,4.0500002,1.7,89,NA,NA,302.339179577,301.213256836,12.778465686999994,1538715,4.24063613904978e-4,-1.83214609942792e-5,8.02840857629372e-4,-1.83214609942792e-5,4.24063613904978e-4
1859900,Lazy Island Lake,Northern Lakes and Forests,North Central Forest,070500070302,45.6898314099999,-91.6524133799999,212436.562410999,3724.98653969,52,52,19,0.2071,311,11.0690002,-352.4,22.4099998,1.35,0,73.7799988,0,0,0,2.46,0,23,NA,NA,387.831686107,384.954406738,48.25895109999999,0,0.00329542197438919,0.00447078251352699,0.0040620384197945,0.00447078251352699,0.00447078251352699
2469400,Hoinville Lake,Northern Lakes and Forests,Northwest Sands,070300020403,46.02382175,-91.99977699,241155.659989999,2631.85731457,60,23,10,0.157,1032,7.8709998,-570.2,21.3999996,6.0500002,0,43.25,0,19.2999992,0,6.3099999,3.6900001,103,NA,NA,290.241067551,289.646362305,28.58998713699998,1715388.82142857,0.00145801718840544,0.00135010773338652,0.00107394125888589,0.00135010773338652,0.00428272990695052
983300,Elna Lake,Northern Lakes and Forests,Northern Highland,070700011001,45.69317805,-89.56853735,85630.6587315999,1348.15785817999,21,14,8,0.0867,484,2.592,-57.7,11.1899996,19.6100006,0,55.5900002,0,9,0,4.6100001,0,18,0.349,1.182,486.190331098,482.81149292,12.708991411999989,0,0.00371218830575371,0.00178191696377481,0.00288054638715096,0.00178191696377481,0.00371218830575371
1407e3,Lost Lake,North Central Hardwood Forests,Forest Transition,070700030102,44.84997164,-89.34162997,170235.224204,1671.46479554,42,23,NA,0.1068,310,1.89,19.8,9.1800003,1.87,0,30.2399998,0,13.1099997,6.8400002,36.6100006,0,62.6,NA,NA,381.614845709,380.14743042,31.681602044999977,0,0.0033652896384787,0.00423908686036365,5.30562127552732e-4,0.00423908686036365,0.00423908686036365
421800,Halfmoon Lake,Northern Lakes and Forests,Northeast Sands,040301040301,45.1858836299999,-88.2022852099999,114393.622329,1584.79003209,28,38,11,0.1003,1256,3.131,-28.6,5.98,4.3899999,0,6.8800001,0,0,0,82.75,0,65,NA,NA,262.005288012,261.74899292,9.820487134000018,184598250,0.00223509561348432,0.00152597828772747,0.005440400481355,0.00152597828772747,0.00223509561348432
1558400,Pickerel Lake,Northern Lakes and Forests,North Central Forest,070700011303,45.4317091599999,-89.5019763899999,198164.272809999,3243.15222296999,49,15,NA,0.1635,484,7.79,127.4,16.3899994,11.9300003,0,34.7999992,7.0300002,7.71,0,22.1399994,0,47.86666667,NA,NA,529.914309619,526.850769043,44.877316357999916,0,0.00733894736539838,0.0119695634575712,0.009061434073508,0.0119695634575712,0.00733894736539838
692600,Three Johns Lake,Northern Lakes and Forests,North Central Forest,040301080201,45.9231946399999,-88.9802962299999,192714.000449999,2809.47599851999,48,42,14,0.1605,671,6.4289999,-357.3,11.5900002,1.37,0,9.9099998,0,12.2700005,0,64.8600006,0,42,NA,NA,515.732401761,515.647949219,18.27400693000004,0,0.00168697373277686,0.00141346794761018,0.0015593717770961,0.00141346794761018,0.00168697373277686
2642e3,Coon Lake,North Central Hardwood Forests,Forest Transition,070300050501,45.6583600399999,-92.4600034999999,170914.543853999,2020.33991337,42,16,10,0.1165,824,3.3640001,10.6,12.3599997,14.25,15.1899996,25.4899998,3.52,0,0,12.1000004,4.29,71.11052632,NA,NA,363.062305124,363.014434814,30.378704397000035,75454703.5714286,0.0039915784878887,0.00916169804452184,0.00881837829487944,0.00916169804452184,0.0039915784878887
1481600,Pesobic Lake,North Central Hardwood Forests,Forest Transition,070700020306,45.2127918099999,-89.6803063899999,596103.022195999,3802.3986132,147,11,6,0.2094,148,1.127,42.2,20.8199997,12.3699999,0,13.75,7.54,3.0999999,1,33.1399994,0,79.33333333,NA,NA,398.376019223,398.299621582,17.59355475199999,11247849,0.00335895389488113,0.00248048263529064,0.00857852948903916,0.00248048263529064,0.00857852948903916
2495600,Sauntrys Pocket Lake,Northern Lakes and Forests,Northwest Sands,070300010106,46.23187283,-91.6890195,418393.433919999,2702.64963058,103,9,4,0.1653,1032,5.7030001,-467,24.1399994,15.3699999,1.27,35.6300011,11.0699997,12.5200005,0,0,0,56,NA,NA,326.399796837,326.300018311,24.557020790000024,2132037.80357143,-0.00235142577231474,-8.4424656999984e-4,4.63321810133059e-4,-8.4424656999984e-4,-0.00235142577231474
1858200,Kirby Lake,North Central Hardwood Forests,Forest Transition,070500070201,45.59828546,-92.0726817,395217.521307,5751.31459149999,98,19,8,0.2789,311,3.872,-69.7,22.3400002,4.9499998,0,49.7299995,8,1.79,0,0.9,8.79,17,NA,NA,400.010704435,399.880310059,38.984046542000044,286700,0.0053059530013556,0.00671230323857131,0.00524014256535483,0.00671230323857131,0.0053059530013556
1875100,Plummer Lake,Northern Lakes and Forests,Northern Highland,070500020201,45.9693290399999,-89.77572483,884674.818062999,5159.31679065,219,85,NA,0.2937,1032,5.9850001,-104.7,9.9799995,4.1500001,0,59.9199982,0,18.4899998,0,5.3099999,2.1500001,55,1.5,5.2,489.268079353,488.906066895,14.328630852000003,0,0.00377210988289383,0.00232704100003012,0.00116168588587237,0.00232704100003012,0.00377210988289383
43900,Kettle Moraine Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,040400030202,43.6532671499999,-88.2103187999999,845644.397464,4262.54112367,209,30,6,0.2511,677.4000244,2.825,48.8999999999999,17.3199997,8.8000002,10.9099998,9.2799997,0,0,0,31.9400005,11.0699997,216,NA,NA,311.54581477200003,309.563751221,27.051627854999992,26077418.75,-0.00119233705223796,0.00207275027271234,0.00351735227570266,0.00207275027271234,-0.00119233705223796
1852300,Ham Lake,Northern Lakes and Forests,North Central Forest,070500010405,45.83623594,-91.46253387,387204.295999,3138.09594484999,96,28,14,0.1925,671,6.2459998,56.8,24.1000004,0.31,0,55.0600014,0,1.2,0,19.3199997,0,36,NA,NA,397.704777897,397.617431641,64.72759515000001,0,0.00162634348149282,0.0027533908954897,0.00185089058573324,0.0027533908954897,0.0027533908954897
418300,Berry Lake,North Central Hardwood Forests,Northeast Sands,040301040501,44.8875,-88.4722222,846161.412722,5597.96038890999,209,27,8,0.3061,1241.3000488,3.8210001,-88.5,2.1900001,12.1499996,3.27,9.5100002,0,0,6.96,32.5400009,30.0200005,159.1111111,NA,NA,256.609413982,256.540344238,23.67739021700004,72345,0.00155160852537263,0.00425431621103803,0.00144640343334413,0.00425431621103803,0.00155160852537263
