"V1","V2"
1161.04969350251,0.0259365740495638
962.716610856526,1.76065146175244
1042.68269522009,0.849949141469337
1075.30339054411,-0.12829140521433
1290.69383850137,0.129174525114088
1120.45799444639,0.0860418442507951
1097.07764244446,-0.22920841555546
1115.64933591054,1.52950941622591
1230.05967076736,1.76226709303618
1091.83480707112,0.629080920662821
1131.02683317517,-0.305307655966196
1068.47449983251,0.0967406218058804
2041.97021399225,0.090447555406808
1135.98684457493,0.23962816482259
1049.8764873552,0.792481498552921
1089.32225830196,1.15038216788362
1087.12891020997,0.904693050456665
1131.4575203573,0.187205579505018
1141.83608427573,1.8800124953673
1059.33776943865,0.380419100696179
1116.09391102506,4.80059498895619
1080.12092775288,-0.142060039760406
1083.53246121288,1.24502348804705
1114.76283770762,1.47215128479023
1087.5100498927,1.10348266184558
1069.86762146309,-0.295015102138433
1182.78229178014,0.582680725369162
1081.5358048941,0.591521560026545
1049.1344938603,0.0142655988450688
1069.1312641205,1.47974933393466
1079.87575293747,1.79702577644891
1077.47339287006,0.429233262341634
1158.1470295769,1.03548126592154
1187.87572446607,0.792506913372221
1067.95181319166,0.370833702002371
1066.30497493483,0.0257823923622381
1170.15141139168,2.68375283409358
1089.09430505238,0.293839243919259
1087.83557108203,1.1490425777115
1062.12564324198,0.589853169212045
1076.4143975926,0.000690707113505298
1057.75146024333,0.0925085836856693
1185.44152728499,1.434028225162
1064.41571373044,0.221034725966642
1247.8003881942,1.4332424409593
1089.26750739457,1.14873196926114
1091.97895140109,1.32057495381238
1241.22371822313,0.743481641839424
1128.21365415849,0.606845807221021
1085.94732705079,0.999076294707682
1080.19300103003,-0.210737868081879
1225.45766119797,-0.258055628330643
1057.47717586266,-0.285558316514627
1159.34506859194,0.204989223988689
1168.9781165632,0.0874112561693033
1064.43840123748,1.64516054643244
1237.19213469539,-0.337081765680434
1677.04257317619,1.38505968739896
1042.50218857435,0.476536365179531
1230.42501119961,1.80698253505153
1230.37422321123,0.00857116554982443
1136.59121701697,-0.21558865736198
1190.87522953413,2.56233075728639
1046.2352382272,2.30913494614112
1022.11163791929,4.06472770507706
1063.55503842746,0.0246024796382335
1084.66135776264,-0.103268027331144
1353.41627622881,0.114568554712588
1293.65419646714,1.37881027805621
1295.76478594236,0.903538202491442
1090.56039551886,1.35333198503158
1671.24664197488,1.0587884922037
1406.77297127918,0.110478103303363
1157.46063105605,0.556651614101331
1167.57097553805,0.785401355583332
1221.4156403377,-0.0129244477792784
1396.04292665592,-0.552950386000584
1109.19567734778,4.83070189263362
1107.40758371624,1.05536500853103
1493.79534964476,1.6407171534354
1092.44465247447,0.205864918114179
720.619781749006,3.28481341330093
1283.15599934887,1.41899355951759
1089.26666695351,0.0123053412583865
1125.60382536892,0.915944990733002
1097.22355466525,1.07466949895145
1228.335491425,-0.290636915790778
971.74002248617,2.12206163347577
1252.1139553585,1.90649056546885
1032.80615144468,0.181200816422961
1300.85288040132,-0.184119784934507
1086.98634267363,0.295495649247642
1048.16594578771,0.231720226288612
1059.40402530373,0.48552478964852
1178.42669189133,0.345079198775494
1563.47088374356,-1.36581120783069
1068.72822136836,0.504894454843582
1674.98834038128,3.17926380729774
1059.01787644266,-0.122230789085205
1180.73063949562,1.26552983094251
2059.38345919864,1.03974557406476
1064.02841099932,0.380579213720415
1080.88498461456,0.738460204877388
1056.28955953411,0.95911273693844
1085.31454247709,0.932687339872083
1074.6783842924,1.03161404967838
1075.85841883503,0.106059813361523
1632.71805214228,-1.56835092236601
2887.55651389278,-0.956057870637848
1442.84913278168,3.00677838603427
1266.40508177862,0.320702973480184
1104.86877535958,1.69281296249645
1083.68130818266,0.344627418900361
1154.36887063716,-0.0866800929800751
1106.15380154835,0.0494517629065176
1071.2724086075,0.25854577038878
1689.67743867334,-0.996412117086039
1082.95858093601,-0.20603579722676
1120.05782309725,0.0825473860215819
1122.77229022414,0.254732869579384
2175.65531520976,-0.881128456440344
2468.57534437001,-0.867343161835127
1115.75906146023,1.22273879960288
1163.70385227739,3.10491656765602
1059.78978093766,0.296640265328569
1120.51620436338,2.83554390559472
1341.3893354699,3.19994433219959
1293.09247412053,0.41262108328699
1085.24854882573,1.07204954558894
1167.42325982554,0.600272835170209
1065.16914757557,2.31783298495512
1316.65475307831,-0.317010549064213
1054.20698712681,0.272692733719805
1040.72356737476,0.735012678271165
1097.33135468601,1.32282024277523
1152.20753248159,1.93247146492116
1112.56409785245,2.01253691344983
1056.65524953828,0.255326958554704
1090.58639013253,0.871609977237208
2365.90351572912,-0.6980647292446
1091.71455908131,0.827810469708118
1060.77530816016,3.39247908344232
1067.06883829186,0.496265142738471
1089.89800443663,0.596000753899263
1045.5631263255,0.0543291379020623
1155.86952080211,2.01761228488792
1088.99532624708,-0.235887435989833
1075.76477607458,1.2985565720696
1096.01799619803,1.47142936687001
1062.55348181277,0.952030122918275
2118.99048444921,1.89448754538314
877.57247232113,5.25917904270433
1040.89181585705,2.57422454345209
1123.27930052755,0.563253114258882
1540.59348554614,5.47104358161912
1025.71394202606,1.30221541069359
1078.17294703684,0.597649876225726
1191.36977396039,0.686600855787984
1087.24629691656,-0.116417700133375
1117.42636141361,-0.106690049714703
1077.47922134089,0.353961037075116
1086.542832264,1.35911905325856
1075.83984223876,0.079311116579175
1060.8005125841,0.449283333510003
1084.97872585177,-0.146946846183314
1052.80294540661,1.0831775075132
1091.43129362468,1.06523240887385
1203.96780472208,-0.630937873095688
1105.71848934694,0.264672805309581
1081.9965623906,-0.0687787965727041
1085.45669582228,0.231849319065451
1118.15683421251,1.01607863936577
1060.62362240055,-0.157825286587401
1422.0009683964,3.18226354407775
1421.06277047722,4.5224367189895
1100.72286420285,1.80492990582375
1145.91444068233,-0.0570046687984029
1132.15061904115,-0.402361394623382
1169.86805964084,5.12347175656879
1221.2251700616,2.25099643617375
1101.6249322493,1.77243038088087
1077.97509963899,-0.247701670178962
1018.95819909301,1.81956325650585
1090.77390868641,0.0800599032682186
1071.06060073421,-0.104804657122942
1123.24154865137,-0.437522021218079
1163.21191551777,1.39760084242754
1315.92744297792,-0.116064596774701
894.936316119727,1.86745765311862
1081.70972688329,0.123943223822973
1167.2214584931,1.16822543886288
1131.85631756242,-0.278428488984929
1842.04574546013,2.26727920832948
1300.75637735544,3.89855682962227
1110.31833042047,-0.0260679444406823
1074.73617247707,0.250344183423006
1055.26311323626,1.08385361958529
1155.06842887213,2.22247236035945
1229.10266922439,1.54451420477779
1328.5826888085,0.28886195663869
1114.018860466,2.75920276600584
1147.44957496369,-0.481350501960614
1097.94447370908,0.90413343754782
1262.11016658507,-0.511593166053812
1313.27692237126,2.16312240940452
1080.36136287663,0.212577542968678
1084.71685431337,0.702152466690685
1090.76437564084,-0.385997786386182
1373.76327097988,1.17016171852078
1147.46850029631,-0.0618560952560347
1061.36812420315,1.14909877478728
1053.72596657917,1.1292258338498
1151.44369020793,0.625001112720895
1086.98031115686,-0.269616755910778
1123.5433834879,1.05591150483087
1146.8076532322,1.33124472928766
1477.73432002299,0.409399431350713
1315.52979200548,1.87596373147889
1237.88602241512,1.0887430332817
1246.93046713518,0.699990627185485
1093.90352212668,0.535616773054063
1137.36293597557,1.39268782807363
1117.6231120826,1.09607175478244
1291.81545910622,1.08832013816293
1096.93297265148,-0.24470707415347
1087.7959806742,1.13627964601494
1117.03013239294,7.92573886283184
1430.20863983212,1.71471993774494
1148.54279915137,-0.292410605414551
1190.72142129937,0.994475081983086
1095.53407292484,-0.0903109978017195
1079.96712702084,0.146584983105749
1164.35787772352,3.34609581348236
980.927872445676,1.51530362040242
1095.53606167069,1.62921795557388
1101.0219925334,2.12488759597262
1034.44336755642,1.50357058934534
1133.52631384055,0.0308179024947807
1158.54863149203,1.10272591078406
1062.32214554043,-0.0796555435777802
1192.93847507518,0.417401944992843
1077.540322067,1.23786361935173
1204.31959146817,0.349844234563552
1117.16550406651,0.0261189649047958
1238.66577494535,4.5723933750623
1121.48023018579,1.10187156178793
1063.20132619208,0.646535940852695
1155.35175789098,0.158120302674289
1086.96599815711,1.10839441720708
1135.43457505734,-0.271054227306678
1648.97413046069,-0.81418009015589
1092.01204836678,-0.43755159727655
1271.5426953158,0.687560818545018
1073.11312956098,0.437267907979056
1144.39993346221,0.499749771809253
1120.09252988619,-0.129780367748407
1076.59665769925,-0.0193573031254953
1172.20286255036,0.0323994264563915
1285.34054031766,0.187479555054581
1125.86066456515,1.28661729771383
1101.95852673851,2.77031640812444
1281.4920015802,-0.729317462535055
1072.63434972249,-0.177304567509881
1115.84217998232,-0.149617771804639
1072.88659011148,-0.0627053421803366
1349.1747945811,7.32507629258662
1080.60628888866,0.353212358104299
1069.66948481834,0.114049403473825
1084.5188587313,0.918024727557354
1079.87114741206,-0.351013732502955
1059.8645227226,0.178619441403562
1206.48540766989,0.597334702744718
1159.66212956778,-0.486210895029033
1157.98861253787,-0.496069487779452
1180.82645934573,9.59733979611645
1100.80293828134,-0.1598194484625
1227.58371117929,0.672634211868291
1101.06579123684,-0.356562276703356
1136.22649873279,-0.346125040761897
1058.05762191879,-0.0413148888259295
1750.65407982142,1.26047698877022
1139.13212636471,0.553898055147759
1057.46980457981,1.09935818555111
1194.94835486415,1.73696493443854
1171.86770077791,0.48631495102314
1295.29738597981,3.53887626521307
1223.39730942975,1.09873758438762
1120.49145231775,1.87454942035694
1127.90033287518,1.37854014987307
1107.80614826785,2.19537023582988
1180.87606274622,1.34015997695071
1222.92204557509,1.02492059383372
1104.90136721506,1.97785018717178
1034.84053555288,1.4120902548835
1143.61553174094,1.8260432142134
1202.76833286948,1.19309956997618
1060.85769577104,1.29710829480921
1284.12322248304,1.37644274578194
1127.68646827696,1.03455724563333
1096.43218154917,0.345428998070228
1261.14104097703,2.21430998484294
1229.57760073078,2.14587872385378
1169.55802437532,1.54497885427628
1078.25907594463,0.940674526475078
1050.4716654925,1.62059741657519
1097.27618144707,1.30677227237735
1145.04185669337,0.227555020147901
1080.29800451388,1.76279736618778
1649.12032808193,-0.872476309442378
1152.07248346853,1.71530859030988
974.728333675835,2.34111752423809
1120.82923901475,1.28479429864971
1103.81066621563,1.14288611547317
1092.18571189348,1.85630775043604
1053.82810965906,1.54975984109992
1033.68177326222,1.21812465121177
1078.10359127243,0.42934068792143
1183.76565013978,1.42774648857946
1086.29082336468,2.82292682388079
1048.43494208167,2.07589573193682
1168.09524440734,1.46204517148566
1211.0173805492,1.99833020921424
1143.31553477556,0.87085911386475
1095.41946237973,1.34573188752161
1059.01292872945,1.33237393183527
1088.68550251801,1.12556027373402
1102.60398053274,1.03394387540613
1023.25573236583,1.68653528495141
1137.942655318,1.49334802020195
1030.89568089359,0.857264247552349
1197.33220150501,1.97573683549896
1009.38057701994,1.73160655617096
1154.24177573583,1.33482037966485
1263.87839645719,2.22406579715271
1148.56446131283,2.42220526337113
1135.93912897307,1.74462649034359
1291.39470756229,1.25582648805228
1264.91068374681,3.16457527481866
1070.74517063637,2.11852358331532
1139.20370444879,-0.906326731575366
1174.39982122788,5.58003380373461
1047.63450807168,1.60497987735851
1160.06654952293,3.93066177452946
1079.4874362205,1.76224856365289
1053.70120574191,1.12434120869456
1137.17889205183,1.51613153748557
1052.89475245907,-0.164922131660714
1144.94260157949,-0.537501605740546
1069.33916918036,1.3541704122395
1190.67247830659,0.208219706395
1152.66876650929,1.50400121141684
1078.93006208926,0.367957897075092
1127.68212963429,0.99561000125575
1055.16952734078,0.57202757872837
1170.35746181349,2.6080226314401
1027.43113843176,1.61258433018301
1087.90980976029,0.607073810081789
1187.32673359697,1.05920164847601
1132.96625455331,1.52118964872129
1098.22831210241,1.04773526132261
1072.29047581395,1.84996446866073
1117.07450224973,2.96684992302908
1447.33331434039,2.81489433711857
1136.55407400074,1.59049012599235
776.445729815503,4.18354578582213
1382.67082655688,1.45011103382671
1142.44565823438,3.2944614318088
1424.03315169004,5.2372013356621
1160.01113116963,2.6535244067833
1310.44895420418,3.46957185557178
1412.60592417887,0.658806992532583
1095.17770807309,0.679629559535709
1129.90227598298,0.361541443046872
1213.85531017989,6.01994837516974
1143.44992076933,0.318425534980739
1032.15528818019,1.17655773088572
983.542267284549,1.58368323079252
1112.9194614241,0.956691827663102
1146.58224537766,0.858218633248344
2098.73261983239,6.37477907649934
1079.00223229817,1.04086645658608
1086.97618026111,1.85246262076372
1065.89309350942,2.37046176213504
864.94505743485,1.88403886629279
1111.42216831082,-0.436122707366794
1117.13702272908,1.29884792645491
1227.74540574887,0.641852385411957
1263.48374481168,1.1905351505751
703.534588681158,6.84719528749452
1090.68437890083,1.41949215934754
1064.14316915362,2.6352912194619
1120.91753715921,1.88415229769159
1104.21905085408,0.963165746939231
1684.43757384217,-1.95923244030951
1189.54891188538,0.743140022762655
1097.55489362101,2.2263098554488
1057.61563403338,0.451071067282226
1529.60884134858,-0.258258311017215
1874.12517297368,-0.464453683133468
1126.37833780894,0.519105124734611
1099.97139023143,0.666060266982821
1130.08193049293,1.52776648284369
1008.18888312532,1.62863972595115
1155.75826467957,1.42952532036449
1270.97911177971,0.172937551359341
1026.71800997324,3.92805996251917
1068.4931571539,0.381435045219353
1099.46509126529,2.04299988956394
1183.94135691881,2.7381453097505
1163.08619869262,-0.457862677121661
1704.33863302404,2.22563604653776
1099.19911451978,1.79738902843959
1069.14620237024,0.21933535518846
1067.63331963281,0.744063768799473
1292.68695377928,2.83668972304793
1078.32113573881,0.565304429474532
1179.44869550123,-0.631226740110928
1110.80558117485,4.00601419486838
1156.77969294595,0.886459907924824
1101.32375193876,0.204669452629381
1114.80078988458,0.370285122310223
1243.22901613091,2.3231880012956
1330.17433668307,0.264195423176228
1354.36605728197,2.08077897024803
1567.48851244817,2.24666673080348
1657.3204775473,1.31731358675525
1081.48089216034,0.142813759031983
1123.06982055178,0.464994812477232
1118.34792932227,1.91812326554153
991.520813644513,1.62639937375891
1253.66854912332,-1.1824627009014
1339.78543990728,0.692350298676208
1225.21610601864,0.0317118406870792
1081.64198130943,0.80789101811031
1151.85872347155,1.11989349594666
1400.8358733823,1.07443813138733
1184.2170406963,1.44775093356045
1272.08840803007,0.406290843416825
1277.97199935158,0.937017080044061
1060.24100837787,0.209564573219644
1203.54293409794,0.371223344406863
1173.26874741648,2.03447765145585
1170.06404114052,-0.220799160534702
1086.69088907051,0.916097012751183
1427.62105600558,2.09400370036329
1156.28041309312,-0.0801744621034427
1212.07695752417,1.04967711643657
1227.55262408839,0.802189680294364
1130.29022885782,-0.157993198451721
1195.99705713573,0.562839071110897
1111.04646377171,0.808602297401734
1097.10703416994,-0.268607792605214
1073.66685676031,0.254844171266173
1941.16029945529,-2.50650132821456
1084.53376412395,1.01831388501477
1150.76820836376,1.62575900995954
1112.79033358418,-0.179756045523714
1327.82092155271,0.187545611174188
1156.30436536447,0.430540378068015
1060.58811461498,0.0480798942301601
1299.73397573169,-0.0531361316603873
904.817327586334,1.16515054825301
1139.12266251028,-0.401599948738283
1073.21438990566,0.341634578366675
1140.65383082636,1.2472408722792
1523.74508635174,-1.02835093697794
1075.42623263639,0.113843111048678
1138.83536182899,1.58479865934758
1086.17469883681,0.00824633075968849
1109.85533654132,1.27561138292233
1184.45385059286,-0.204824950820862
1187.86852767373,0.199649255728251
1069.79962580896,1.03629272982739
1058.47847668467,0.299093654753546
1122.15818690008,0.452639520403876
1076.75612199997,-0.282895750456866
1078.74973659274,0.283347461355523
1081.19938914612,1.26634172864238
1200.93726277672,1.30749150809393
