LakeID,Date,precipCMDV,Value
972000,1982/08,-11.84525,27422.856
972000,1984/10,122.83975,27358.848
972500,1978/11,-94.5815,28879.8
972500,1979/07,-102.9520833,28898.088
972500,1981/07,-29.82475,28891.992
974700,1978/09,-65.6375,29065.728
974700,1979/07,-117.003,28989.528
974700,1981/07,-66.92041667,29020.008
976800,1973/08,292.99975,29337
976800,1978/08,-15.11066667,29212.032
976800,1981/07,94.66291667,29495.496
976800,1984/10,120.3211667,29047.44
977500,1940/07,4.4395,29263.848
977500,1940/09,42.94475,29187.648
977500,1972/09,227.04225,28139.136
977500,1973/08,320.9491667,28389.072
977500,1979/07,-24.843,28175.712
977500,1981/07,142.66725,28230.576
977500,1982/10,158.42875,28139.136
977500,1984/10,200.4955,28053.792
978500,1973/06,125.8221667,28553.664
978500,1973/08,192.9635833,28401.264
978500,1979/06,-151.9840833,28261.056
978500,1981/07,-77.92683333,28233.624
978900,1967/09,-173.9745833,262030.464
978900,1969/08,-57.99183333,261975.6
978900,1975/07,206.1985,263362.44
978900,1979/05,7.140666667,263411.208
978900,1980/11,140.1235833,263280.144
978900,1981/08,103.49075,263386.824
978900,1982/12,69.95716667,263572.752
978900,1984/05,-32.42475,263679.432
978900,1984/06,84.56658333,263728.2
978900,1985/05,84.48225,263953.752
978900,1985/06,102.4890833,263959.848
978900,1985/10,297.6215833,263968.992
978900,1985/12,337.209,264179.304
978900,1989/05,-83.26883333,264197.592
978900,1997/10,130.4465,263743.44
979000,1983/05,65.75133333,29391.864
979000,1984/04,36.50991667,29410.152
979000,1985/05,187.2479167,29404.056
979100,1939/09,-69.98175,29071.824
979100,1940/07,-120.3653333,29108.4
979100,1941/05,-176.8170833,28992.576
979100,1941/07,-163.3075,28895.04
979100,1970/09,-108.0876667,28712.16
979100,1979/07,-36.23133333,29016.96
979100,1981/07,90.31566667,29285.184
980900.1,1922/06,128.00025,2579.683765
980900.1,1922/07,167.12825,2471.547
980900.1,1922/09,143.7841667,1965.96
980900.1,1923/06,-37.93741667,2036.3688
980900.1,1923/07,-52.33791667,1915.16
980900.1,1923/08,-32.62791667,1701.3936
980900.1,1923/09,15.75083333,1711.96
980900.1,1924/06,-65.7685,2272.284
980900.1,1924/07,-31.58633333,2223.931636
980900.1,1924/08,112.2106667,2804.16
980900.1,1924/09,124.636,2575.56
980900.1,1925/06,-69.64525,1854.054857
980900.1,1925/07,-23.51266667,1776.984
980900.1,1926/05,-124.7854167,2026.92
980900.1,1926/06,-97.50083333,2003.044
980900.1,1926/07,-66.61241667,1834.896
980900.1,1927/05,21.6165,2788.92
980900.1,1927/06,11.0005,3083.705143
980900.1,1927/07,17.09525,2953.512
980900.1,1927/10,96.61058333,2346.96
980900.1,1928/06,-9.557916667,2570.48
980900.1,1929/06,103.09225,2685.288
980900.1,1929/07,130.4559167,2645.664
980900.1,1930/06,11.5675,2118.36
980900.1,1930/07,12.98308333,1945.64
980900.1,1930/08,-24.95075,1664.208
980900.1,1932/06,-283.9644167,973.836
980900.1,1932/08,-223.4225,1161.288
980900.1,1934/06,-481.9755,807.72
980900.1,1934/07,-431.2446667,731.52
980900.1,1935/06,-329.9066667,2237.232
980900.1,1935/07,-304.9758333,2235.2
980900.1,1936/06,-458.2311667,1315.72
980900.1,1936/08,-416.9855833,986.536
980900.1,1936/09,-372.484,928.116
980900.1,1936/10,-366.2615,820.0103226
980900.1,1936/11,-409.9310833,743.6104
980900.1,1936/12,-426.7965833,675.9677419
980900.1,1937/01,-426.6453333,792.6766452
980900.1,1937/02,-445.9984167,815.4488571
980900.1,1937/03,-484.92375,1073.28929
980900.1,1937/04,-453.7801667,1462.4304
980900.1,1937/05,-444.2950833,1873.241806
980900.1,1937/06,-408.4581667,1901.3424
980900.1,1937/07,-442.0585,1771.084645
980900.1,1937/08,-442.2080833,1526.753032
980900.1,1937/09,-446.72675,1336.04
980900.1,1937/10,-408.1875833,1200.715355
980900.1,1937/11,-434.6071667,1120.9528
980900.1,1937/12,-476.172,1055.296258
980900.1,1938/01,-482.481,1073.780903
980900.1,1938/02,-473.2265833,1187.413714
980900.1,1938/03,-470.3798333,1392.346065
980900.1,1938/04,-475.0850833,1740.5096
980900.1,1938/05,-439.0486667,1854.462194
980900.1,1938/06,-367.5210833,1928.7744
980900.1,1938/07,-312.727,2208.423484
980900.1,1938/08,-244.3285833,2146.971871
980900.1,1938/09,-49.36158333,2261.4128
980900.1,1938/10,-90.78366667,2334.669677
980900.1,1938/11,-91.75416667,2235.2
980900.1,1938/12,-124.8421667,2236.150452
980900.1,1939/01,-142.15825,2232.315871
980900.1,1939/02,-163.7236667,2224.495714
980900.1,1939/03,-203.4155,2265.253935
980900.1,1939/04,-202.5178333,2577.9984
980900.1,1939/05,-220.3999167,2585.883871
980900.1,1939/06,-193.6774167,2418.3848
980900.1,1939/07,-202.329,2190.430452
980900.1,1939/08,-201.9314167,1926.237677
980900.1,1939/09,-200.8509167,1679.3464
980900.1,1939/10,-209.646,1510.136516
980900.1,1939/11,-256.21025,1385.5192
980900.1,1939/12,-308.6804167,1291.860387
980900.1,1940/01,-339.7249167,1222.64129
980900.1,1940/02,-380.3045833,1168.750345
980900.1,1940/03,-409.2875,1131.889548
980900.1,1940/04,-406.1451667,1300.988
980900.1,1940/05,-384.60275,1420.957935
980900.1,1940/06,-290.4920833,1654.7592
980900.1,1940/07,-283.5020833,1548.384
980900.1,1940/08,-132.816,1418.204903
980900.1,1940/09,-170.0125833,1381.8616
980900.1,1940/10,-171.8710833,1232.965161
980900.1,1940/11,-156.4491667,1171.6512
980900.1,1940/12,-180.4063333,1181.345806
980900.1,1941/01,-197.3144167,1380.645677
980900.1,1941/02,-249.08475,1408.611429
980900.1,1941/03,-266.8045833,1434.034839
980900.1,1941/04,-263.3806667,2142.0328
980900.1,1941/05,-217.1995,2294.947355
980900.1,1941/06,-189.6271667,2272.284
980900.1,1941/07,-198.4430833,2085.848
980900.1,1941/08,-216.4689167,1873.758
980900.1,1941/09,-80.07583333,1779.4605
980900.1,1941/10,-34.08591667,1744.832516
980900.1,1941/11,-63.37766667,1772.412
980900.1,1941/12,-85.85041667,1710.911226
980900.1,1942/01,-126.6386667,1750.731871
980900.1,1942/02,-177.5296667,1806.810857
980900.1,1942/03,-205.3561667,1843.155097
980900.1,1942/04,-232.9341667,1994.127724
980900.1,1942/05,-165.7971667,2066.821091
980900.1,1942/06,-98.94741667,2125.159385
980900.1,1942/07,-59.91325,1952.897143
980900.1,1942/08,-64.23425,1752.834462
980900.1,1942/09,49.01608333,1720.9008
980900.1,1942/10,31.06575,1662.176
980900.1,1942/11,31.96066667,1675.384
980900.1,1942/12,6.83825,1733.480727
980900.1,1943/01,-16.95775,1743.456
980900.1,1943/02,-71.03575,1791.462
980900.1,1943/03,-71.22958333,2055.222857
980900.1,1943/04,-87.938,2495.804
980900.1,1943/05,-46.117,2496.312
980900.1,1943/06,-28.36633333,2493.264
980900.1,1943/07,2.016083333,2336.122667
980900.1,1943/08,52.30108333,2208.137455
980900.1,1943/09,35.57966667,2039.112
980900.1,1943/10,27.64658333,1858.518
980900.1,1943/11,-0.431583333,1784.604
980900.1,1943/12,-50.8875,1700.1744
980900.1,1944/01,-91.12475,1691.64
980900.1,1944/02,-116.02525,1691.64
980900.1,1944/03,-125.6715,1700.1744
980900.1,1944/04,-115.16,1823.466
980900.1,1944/05,-105.6324167,2131.314
980900.1,1944/06,4.458333333,2312.561143
980900.1,1944/07,-4.532083333,2238.756
980900.1,1944/08,28.8095,1985.772
980900.1,1944/09,37.37958333,1872.0816
980900.1,1944/10,-14.97691667,1677.924
980900.1,1944/11,-16.64041667,1572.768
980900.1,1944/12,-57.17808333,1481.9376
980900.1,1945/01,-108.4094167,1466.088
980900.1,1945/02,-132.3930833,1466.088
980900.1,1945/03,-156.0560833,1539.24
980900.1,1945/04,-120.2875833,1823.9232
980900.1,1945/05,-72.946,2129.028
980900.1,1945/06,-13.93091667,2368.296
980900.1,1945/07,-29.78175,2264.0544
980900.1,1945/08,47.999,2161.032
980900.1,1945/09,92.09366667,2014.728
980900.1,1945/10,37.94516667,1872.996
980900.1,1945/11,73.78091667,1775.46
980900.1,1945/12,40.604,1764.792
980900.1,1946/01,24.27608333,1911.096
980900.1,1946/02,-29.29216667,1959.864
980900.1,1946/03,-24.79791667,2374.392
980900.1,1946/04,-68.07941667,2623.1088
980900.1,1946/05,-70.01966667,2464.308
980900.1,1946/06,-22.2435,2351.8368
980900.1,1946/07,-58.0735,2145.792
980900.1,1946/08,-59.10158333,1916.5824
980900.1,1946/09,-2.132583333,1758.696
980900.1,1946/10,-21.70666667,1656.2832
980900.1,1946/11,-25.38883333,1575.816
980900.1,1946/12,-54.62166667,1490.472
980900.1,1947/01,-79.93175,1441.704
980900.1,1947/02,-143.1703333,1448.562
980900.1,1947/03,-171.8909167,1563.624
980900.1,1947/04,-122.1645,1882.902
980900.1,1947/05,-73.53183333,2264.0544
980900.1,1947/06,47.7875,2708.91
980900.1,1947/07,82.71641667,2682.24
980900.1,1947/08,75.63625,2449.9824
980900.1,1947/09,122.9254167,2253.6912
980900.1,1947/10,100.29025,2031.492
980900.1,1947/11,88.68366667,1935.48
980900.1,1947/12,44.40041667,1806.702
980900.1,1948/01,-17.98825,1557.528
980900.1,1948/02,-35.14675,1429.512
980900.1,1948/03,-42.15158333,1719.072
980900.1,1948/04,-36.66075,2087.88
980900.1,1948/05,-9.015916667,2329.2816
980900.1,1948/06,12.98908333,2265.2736
980900.1,1948/07,26.96658333,2080.26
980900.1,1948/08,-12.72975,1876.044
980900.1,1948/09,-34.36733333,1631.442
980900.1,1948/10,-58.25375,1441.704
980900.1,1948/11,-40.75983333,1389.888
980900.1,1948/12,-68.16966667,1347.216
980900.1,1949/01,-83.81216667,1338.072
980900.1,1949/03,-151.1508333,1429.512
980900.1,1949/04,-169.7071667,1581.912
980900.1,1949/05,-189.6476667,1659.128
980900.1,1949/06,-26.22941667,1810.512
980900.1,1949/07,44.645,2178.558
980900.1,1949/08,30.12491667,1986.534
980900.1,1949/09,-2.304416667,1755.648
980900.1,1949/10,-37.3815,1562.608
980900.1,1949/11,-88.03158333,1405.89
980900.1,1949/12,-129.3626667,1261.872
980900.1,1950/01,-154.3531667,1246.632
980900.1,1950/03,-214.85725,1274.064
980900.1,1950/04,-204.2908333,1523.238
980900.1,1950/05,-182.2835,1848.612
980900.1,1950/06,-84.16533333,2083.0032
980900.1,1950/07,30.70991667,2307.336
980900.1,1950/08,21.17008333,2167.89
980900.1,1950/09,30.33733333,1983.74
980900.1,1950/10,-14.56041667,1815.084
980900.1,1950/11,-60.03641667,1651.254
980900.1,1950/12,-75.4285,1551.432
980900.1,1951/01,-105.3839167,1600.2
980900.1,1951/02,-130.3270833,1648.968
980900.1,1951/03,-98.97725,2112.264
980900.1,1951/04,-36.40083333,2741.676
980900.1,1951/05,-28.36041667,3029.712
980900.1,1951/06,-9.529916667,2942.082
980900.1,1951/07,52.61266667,2820.162
980900.1,1951/08,83.13941667,2680.4112
980900.1,1951/09,74.75325,2484.7296
980900.1,1951/10,128.8124167,2369.312
980900.1,1951/11,111.5271667,2289.048
980900.1,1951/12,70.51358333,2269.998
980900.1,1952/01,48.73591667,2177.796
980900.1,1952/02,-1.593916667,2221.992
980900.1,1952/03,-8.437583333,2377.44
980900.1,1952/04,-37.41808333,2615.184
980900.1,1952/05,-14.8295,2650.5408
980900.1,1952/06,61.7975,2807.716
980900.1,1952/07,154.0184167,2767.584
980900.1,1952/08,194.4174167,2751.836
980900.1,1952/09,148.2664167,2517.648
980900.1,1952/10,83.72775,2282.952
980900.1,1952/11,82.36391667,2106.168
980900.1,1952/12,56.18425,2039.112
980900.1,1953/01,3.53375,2008.632
980900.1,1953/03,-25.09983333,2015.744
980900.1,1953/04,9.301416667,2210.4096
980900.1,1953/05,-3.285166667,2502.408
980900.1,1953/06,15.87808333,2377.44
980900.1,1953/07,40.41133333,2189.226
980900.1,1953/08,96.69966667,2212.848
980900.1,1953/09,75.61483333,1985.01
980900.1,1953/10,19.10925,1752.092
980900.1,1953/11,-23.88466667,1557.528
980900.1,1953/12,-47.7455,1528.572
980900.1,1954/02,-150.5571667,1472.184
980900.1,1954/04,-137.2209167,1498.092
980900.1,1954/05,-135.9035,1649.984
980900.1,1954/06,-10.83916667,1947.672
980900.1,1954/07,49.5995,2098.04
980900.1,1954/08,80.53308333,1930.146
980900.1,1954/09,116.9234167,1794.51
980900.1,1954/10,153.5326667,1738.884
980900.1,1954/11,101.4989167,1604.772
980900.1,1954/12,62.47966667,1594.104
980900.1,1955/04,-24.766,1976.12
980900.1,1955/05,-25.31575,2310.9936
980900.1,1955/06,9.463916667,2237.232
980900.1,1955/07,32.29316667,2059.94
980900.1,1955/08,16.25266667,1827.5808
980900.1,1955/09,-21.04141667,1577.0352
980900.1,1955/10,-2.9265,1438.656
980900.1,1955/11,-54.30483333,1386.078
980900.1,1955/12,-103.5670833,1258.824
980900.1,1956/01,-159.3344167,1194.816
980900.1,1956/02,-206.61025,1216.152
980900.1,1956/04,-191.8418333,1459.992
980900.1,1956/05,-145.69075,1958.6448
980900.1,1956/06,-148.8963333,1993.392
980900.1,1956/07,-108.6330833,1964.944
980900.1,1956/08,-33.93775,2049.272
980900.1,1956/09,-57.59066667,1947.672
980900.1,1956/10,-107.44075,1813.56
980900.1,1956/11,-83.41991667,1682.496
980900.1,1957/01,-191.0186667,1612.392
980900.1,1957/03,-297.1655833,1584.96
980900.1,1957/04,-294.4053333,1732.788
980900.1,1957/05,-230.671,1874.52
980900.1,1957/06,-178.9553333,2215.896
980900.1,1957/07,-158.0450833,2094.992
980900.1,1957/08,-129.5855,1941.576
980900.1,1957/09,-148.13275,1807.464
980900.1,1957/10,-170.9275833,1624.584
980900.1,1957/11,-162.6565,1612.392
980900.1,1958/01,-249.0628333,1569.72
980900.1,1958/02,-312.6249167,1520.952
980900.1,1958/04,-358.73,1542.288
980900.1,1958/05,-382.754,1599.184
980900.1,1958/06,-384.602,1481.328
980900.1,1958/07,-384.7859167,1366.52
980900.1,1958/08,-403.2689167,1203.96
980900.1,1958/09,-409.4786667,1010.412
980900.1,1958/10,-420.49325,893.572
980900.1,1958/11,-442.9778333,827.7013333
980900.1,1958/12,-501.4438333,752.856
980900.1,1959/04,-524.9969167,1414.8816
980900.1,1959/05,-495.2448333,1680.464
980900.1,1959/06,-472.4103333,1583.436
980900.1,1959/07,-444.7654167,1481.0232
980900.1,1959/08,-335.68925,1343.8632
980900.1,1959/09,-305.4105,1242.906667
980900.1,1959/10,-224.2248333,1228.344
980900.1,1959/11,-233.6198333,1378.131429
980900.1,1960/01,-277.6569167,1659.636
980900.1,1960/03,-367.2096667,1630.68
980900.1,1960/04,-339.6143333,2073.148
980900.1,1960/05,-233.2695833,2744.6224
980900.1,1960/06,-200.096,2875.134857
980900.1,1960/07,-153.1655833,2730.5
980900.1,1960/08,-80.54558333,2530.671273
980900.1,1960/09,-6.542416667,2402.162667
980900.1,1960/10,-21.12308333,2284.306667
980900.1,1960/11,-26.72391667,2280.412
980900.1,1960/12,-83.81133333,2255.52
980900.1,1961/01,-145.49675,2414.016
980900.1,1961/02,-179.02025,2026.92
980900.1,1961/03,-158.558,2232.66
980900.1,1961/04,-171.35275,2328.164
980900.1,1961/05,-185.9049167,2400.3
980900.1,1961/06,-182.1660833,2289.483429
980900.1,1961/07,-155.3794167,2106.168
980900.1,1961/08,-167.6955,1899.666
980900.1,1961/09,-22.24366667,1850.7456
980900.1,1961/10,42.13233333,1969.443429
980900.1,1961/11,68.71116667,2391.918
980900.1,1961/12,34.01441667,2545.08
980900.1,1962/01,-12.48575,2414.016
980900.1,1962/04,-67.04958333,2660.142
980900.1,1962/05,-30.83691667,2763.665143
980900.1,1962/06,-34.38183333,2683.002
980900.1,1962/07,-6.12075,2516.970667
980900.1,1962/08,4.7155,2284.984
980900.1,1962/09,-14.76425,2096.262
980900.1,1962/10,-26.73241667,2052.5232
980900.1,1962/11,-85.786,1909.572
980900.1,1962/12,-133.17725,1786.128
980900.1,1963/01,-181.76875,1767.84
980900.1,1963/02,-227.3756667,1706.88
980900.1,1963/03,-226.8625,1765.554
980900.1,1963/04,-244.5603333,1810.512
980900.1,1963/05,-252.91225,1868.424
980900.1,1963/06,-228.8734167,1911.531429
980900.1,1963/07,-222.0741667,1728.216
980900.1,1963/08,-217.844,1544.574
980900.1,1963/09,-216.6835,1397.508
980900.1,1963/10,-263.13475,1266.1392
980900.1,1963/11,-272.19975,1135.38
980900.1,1963/12,-322.065,1103.376
980900.1,1964/03,-460.0605833,1038.352
980900.1,1964/04,-447.8543333,1043.432
980900.1,1964/05,-381.2715833,1166.622
980900.1,1964/06,-367.5019167,1152.7536
980900.1,1964/07,-320.4649167,1065.058286
980900.1,1964/08,-314.879,912.876
980900.1,1964/09,-304.2266667,835.152
980900.1,1964/10,-361.9925,644.9568
980900.1,1964/11,-388.9266667,566.928
980900.1,1964/12,-439.1351667,566.928
980900.1,1965/01,-472.25,548.64
980900.1,1965/02,-507.4460833,544.068
980900.1,1965/03,-504.0865,789.432
980900.1,1965/04,-465.85225,1149.096
980900.1,1965/05,-454.17425,1271.016
980900.1,1965/06,-449.7169167,1222.248
980900.1,1965/07,-427.2465833,1143.870857
980900.1,1965/08,-333.86175,1070.864
980900.1,1965/09,-108.5228333,1720.215
980900.1,1965/10,-117.91475,2172.208
980900.1,1965/11,-117.835,2130.552
980900.1,1965/12,-116.7686667,2273.808
980900.1,1966/01,-145.0995833,2563.368
980900.1,1966/02,-171.65275,2541.016
980900.1,1966/03,-167.7678333,2628.9
980900.1,1966/04,-190.8324167,2681.6304
980900.1,1966/05,-200.50775,2626.1568
980900.1,1966/06,-184.5336667,2611.628
980900.1,1966/07,-148.0530833,2463.654857
980900.1,1966/08,-133.5461667,2288.54
980900.1,1966/09,-166.9181667,2131.314
980900.1,1966/10,-207.8766667,2058.0096
980900.1,1966/11,-250.1979167,1799.082
980900.1,1966/12,-257.8471667,1659.636
980900.1,1967/01,-272.1666667,1682.496
980900.1,1967/03,-336.985,1655.064
980900.1,1967/04,-342.74325,2065.02
980900.1,1967/05,-335.47675,2129.79
980900.1,1967/06,-207.1943333,2376.678
980900.1,1967/07,-232.19325,2372.36
980900.1,1967/08,-218.1525,2190.496
980900.1,1967/09,-211.826,2004.9744
980900.1,1967/10,-158.893,1890.3696
980900.1,1967/11,-178.6854167,1909.2672
980900.1,1967/12,-201.6943333,1856.232
980900.1,1968/01,-247.7304167,1972.056
980900.1,1968/02,-303.8220833,1844.04
980900.1,1968/03,-350.0906667,1795.272
980900.1,1968/04,-310.2005833,2040.255
980900.1,1968/05,-314.0933333,2209.8
980900.1,1968/06,-185.1423333,2271.776
980900.1,1968/07,-160.8546667,2439.924
980900.1,1968/08,-155.48575,2251.8624
980900.1,1968/09,-60.21875,2264.228571
980900.1,1968/10,-93.7185,2141.982
980900.1,1968/11,-128.7401667,1975.866
980900.1,1968/12,-116.10825,1893.824
980900.1,1969/01,-126.3095,2026.92
980900.1,1969/02,-191.40725,2080.26
980900.1,1969/03,-222.30875,2219.96
980900.1,1969/04,-214.5834167,2632.2528
980900.1,1969/05,-218.1895,2752.344
980900.1,1969/06,-81.72016667,2792.349
980900.1,1969/07,-56.96783333,2955.205333
980900.1,1969/08,-112.6936667,2794.508
980900.1,1969/09,-134.7571667,2569.972
980900.1,1969/10,-113.1261667,2362.962
980900.1,1969/11,-160.95125,2177.4912
980900.1,1969/12,-189.0895833,2081.784
980900.1,1970/02,-304.4775833,2046.224
980900.1,1970/03,-338.0809167,2008.632
980900.1,1970/04,-344.6203333,1954.9872
980900.1,1970/05,-271.2770833,2120.537143
980900.1,1970/06,-270.3596667,2170.938
980900.1,1970/07,-263.4058333,1976.628
980900.1,1970/08,-298.9639167,1782.318
980900.1,1970/09,-154.81025,1723.861714
980900.1,1970/10,-147.7399167,1717.8528
980900.1,1970/11,-170.7333333,1679.448
980900.1,1970/12,-192.1280833,1629.664
980900.1,1971/01,-217.70225,1752.6
980900.1,1971/02,-203.3279167,1819.656
980900.1,1971/03,-223.3663333,2082.292
980900.1,1971/04,-218.7764167,2402.84
980900.1,1971/05,-220.1259167,2568.2448
980900.1,1971/06,-195.1246667,2448.56
980900.1,1971/07,-191.3349167,2328.0624
980900.1,1971/08,-162.4478333,2138.389714
980900.1,1971/09,-157.9945833,1993.827429
980900.1,1971/10,-170.3744167,1845.8688
980900.1,1971/11,-142.7525833,1775.968
980900.1,1971/12,-143.4753333,1792.986
980900.1,1972/01,-195.4254167,1801.368
980900.1,1972/02,-245.4926667,1771.904
980900.1,1972/03,-262.6285833,1767.84
980900.1,1972/04,-268.9375833,2075.688
980900.1,1972/05,-268.0179167,2307.118286
980900.1,1972/06,-271.2518333,2130.317538
980900.1,1972/07,-195.2920833,2012.061
980900.1,1972/08,-65.23525,2070.898286
980900.1,1972/09,32.99475,2151.2784
980900.1,1972/10,44.41583333,2225.6496
980900.1,1972/11,8.424916667,2267.712
980900.1,1972/12,-0.401583333,2237.232
980900.1,1973/01,-24.508,2350.6176
980900.1,1973/02,-62.19008333,2487.168
980900.1,1973/03,-21.47816667,2787.904
980900.1,1973/04,77.87508333,3226.477333
980900.1,1973/05,184.0525,3675.38
980900.1,1973/06,176.831,3699.51
980900.1,1973/07,179.5228333,3489.621333
980900.1,1973/08,185.1379167,3280.791
980900.1,1973/09,202.6315,3102.864
980900.1,1973/10,196.5704167,2963.418
980900.1,1973/11,164.3476667,2805.030857
980900.1,1973/12,142.6511667,2739.39
980900.1,1974/01,112.4909167,2715.768
980900.1,1974/02,72.693,2715.006
980900.1,1974/03,70.14141667,2846.396571
980900.1,1974/04,89.12425,3051.386667
980900.1,1974/05,131.8721667,3152.775
980900.1,1974/06,169.1703333,3189.562667
980900.1,1974/07,178.7478333,3058.498667
980900.1,1974/08,216.0434167,2866.9488
980900.1,1974/09,181.69675,2723.388
980900.1,1974/10,170.45425,2574.3408
980900.1,1974/11,147.1636667,2484.12
980900.1,1974/12,125.78125,2439.6192
980900.1,1975/01,80.06375,2428.0368
980900.1,1975/02,45.00416667,2411.5776
980900.1,1975/03,38.22091667,2432.304
980900.1,1975/04,66.05491667,2740.983273
980900.1,1975/05,69.30016667,2971.8
980900.1,1975/06,117.0494167,2973.6288
980900.1,1975/07,119.0740833,2974.848
980900.1,1975/08,188.829,2766.568
980900.1,1975/09,137.39075,2697.818667
980900.1,1975/10,81.83833333,2498.979
980900.1,1975/11,104.5996667,2385.06
980900.1,1975/12,49.99475,2437.1808
980900.1,1976/01,1.867666667,2369.82
980900.1,1976/02,-5.71475,2259.1776
980900.1,1976/03,23.74116667,2615.861333
980900.1,1976/04,78.27308333,3010.2048
980900.1,1976/05,56.6735,3202.432
980900.1,1976/06,27.64216667,2970.276
980900.1,1976/07,48.59383333,2743.635429
980900.1,1976/08,41.09925,2579.478857
980900.1,1976/09,-8.896416667,2416.725333
980900.1,1976/10,-31.00991667,2251.456
980900.1,1976/11,-95.99891667,2136.648
980900.1,1976/12,-155.8115,2055.5712
980900.1,1977/01,-209.3304167,2013.204
980900.1,1977/02,-242.1921667,2028.7488
980900.1,1977/03,-214.3366667,2101.088
980900.1,1977/04,-210.1110833,2166.112
980900.1,1977/05,-208.9651667,2109.216
980900.1,1977/06,-189.2625,2026.3104
980900.1,1977/07,-131.4473333,1906.016
980900.1,1977/08,-112.2344167,1780.370667
980900.1,1977/09,-87.70225,1695.196
980900.1,1977/10,-95.31533333,1667.691429
980900.1,1977/11,-90.59641667,1658.112
980900.1,1977/12,-122.3373333,1631.696
980900.1,1978/02,-226.3233333,1612.392
980900.1,1978/03,-286.3695,1588.008
980900.1,1978/04,-245.78025,1945.978667
980900.1,1978/05,-189.752,2369.439
980900.1,1978/06,-116.6668333,2353.056
980900.1,1978/07,-25.03441667,2488.522667
980900.1,1978/08,-22.86491667,2216.912
980900.1,1978/09,44.98266667,2118.795429
980900.1,1978/10,14.94933333,2011.244571
980900.1,1978/11,25.90691667,1916.176
980900.1,1979/01,-33.13408333,1895.856
980900.1,1979/02,-80.68058333,1901.952
980900.1,1979/03,-59.06033333,2487.168
980900.1,1979/04,-70.65325,2616.708
980900.1,1979/05,-53.42758333,2775.712
980900.1,1979/06,-58.13516667,2658.872
980900.1,1979/07,-45.21283333,2444.496
980900.1,1979/08,60.612,2295.144
980900.1,1979/09,6.511166667,2180.844
980900.1,1979/10,9.3315,2036.6736
980900.1,1979/11,-6.059166667,1975.104
980900.1,1979/12,-45.94316667,1941.576
980900.1,1980/01,-81.74116667,1920.24
980900.1,1980/02,-140.51875,1892.808
980900.1,1980/04,-197.6796667,2061.972
980900.1,1980/05,-205.6925833,2011.68
980900.1,1980/06,-172.6221667,1946.148
980900.1,1980/07,-156.58,1822.704
980900.1,1980/08,50.43316667,1911.858
980900.1,1980/09,156.3046667,2248.408
980900.1,1980/10,124.47325,2278.0752
980900.1,1980/11,80.11241667,2157.984
980900.1,1980/12,31.4055,2122.424
980900.1,1981/01,-35.85283333,2087.88
980900.1,1981/02,-57.53408333,2072.64
980900.1,1981/03,-110.1284167,2175.256
980900.1,1981/04,-64.72925,2326.386
980900.1,1981/05,-127.0535833,2329.434
980900.1,1981/06,-75.37258333,2203.704
980900.1,1981/07,-35.6875,2129.9424
980900.1,1981/08,43.88741667,2068.9824
980900.1,1981/09,86.64233333,2120.646
980900.1,1981/10,94.79783333,2136.0384
980900.1,1981/11,52.33333333,2133.6
980900.1,1981/12,-1.655916667,2127.504
980900.1,1982/04,-82.82175,2720.34
980900.1,1982/05,-46.90808333,2718.816
980900.1,1982/06,-40.78566667,2618.232
980900.1,1982/07,-22.12241667,2512.314
980900.1,1982/08,-2.728083333,2305.5072
980900.1,1982/09,-44.5005,2095.5
980900.1,1982/10,-71.44258333,2004.06
980900.1,1982/11,-8.950166667,2012.8992
980900.1,1982/12,-16.89741667,2103.12
980900.1,1983/01,-77.95491667,2121.408
980900.1,1983/04,-156.2414167,2564.13
980900.1,1983/05,-93.27925,2665.476
980900.1,1983/06,-74.22233333,2691.384
980900.1,1983/07,-34.40358333,2679.192
980900.1,1983/08,14.48325,2513.9904
980900.1,1983/09,32.14883333,2385.568
980900.1,1983/10,37.50191667,2312.67
980900.1,1983/11,51.41866667,2239.518
980900.1,1983/12,11.25116667,2286
980900.1,1984/01,-47.35375,2282.952
980900.1,1984/04,-103.7764167,2398.776
980900.1,1984/05,-88.37875,2637.282
980900.1,1984/06,10.86475,2817.368
980900.1,1984/07,18.44508333,2747.01
980900.1,1984/08,-6.131583333,2536.698
980900.1,1984/09,27.33683333,2339.848
980900.1,1984/10,100.4109167,2311.146
980900.1,1984/11,113.4291667,2412.1872
980900.1,1984/12,83.36983333,2396.744
980900.1,1985/03,6.364333333,2776.728
980900.1,1985/04,2.305416667,2955.036
980900.1,1985/05,11.3205,2915.92
980900.1,1985/06,41.46941667,2709.672
980900.1,1985/07,121.3209167,2626.1568
980900.1,1985/08,156.642,2562.606
980900.1,1985/09,271.7968333,2582.672
980900.1,1985/10,266.8355,2660.142
980900.1,1985/11,339.1945,2962.656
980900.1,1986/03,208.5446667,3364.992
980900.1,1986/04,191.9356667,3386.328
980900.1,1986/05,193.6555,3229.356
980900.1,1986/06,192.4318333,3201.416
980900.1,1986/07,234.70625,2968.752
980900.1,1986/08,259.9598333,2862.072
980900.1,1986/09,419.454,2855.976
980900.1,1986/10,417.189,3092.196
980900.1,1986/11,375.0764167,3020.568
980900.1,1987/05,210.9888333,3182.112
980900.1,1987/06,179.5013333,3026.664
980900.1,1987/07,252.3431667,2919.984
980900.1,1987/08,291.6410833,2855.976
980900.1,1987/09,327.4191667,2778.252
980900.1,1987/10,303.2955,2668.016
