WiscID,Name,County,MinYr,MaxYr,NumOb,NumYr,source,LakeType,WIBIC,lagoslakeid,lat,long
808,Red Lake,Douglas,1974,1989,10,10,DNR Historical Data,seepage,2492100,5031,46.17937141,-91.76448744
809,Ripley Lake,Washburn,1969,1989,9,9,DNR Historical Data,seepage,2492600,5298,45.71097589,-91.85273242
810,Rock Lake,Douglas,1974,1981,3,3,DNR Historical Data,seepage,2492900,4901,46.34313731,-91.6171267
811,Rooney Lake,Burnett,1970,1988,12,11,DNR Historical Data,seepage,2493100,5428,45.96095886,-92.07448033
812,Round Lake,Douglas,1981,1986,1897,6,USGS,seepage,2493900,124080,46.22827509,-91.936299
813,South Twin Lake,Washburn,1967,1979,8,7,DNR Historical Data,seepage,2494500,4969,46.06210018,-91.96153653
814,Sand Bar Lake,Bayfield,1972,1990,8,8,DNR Historical Data,seepage,2494900,4687,46.36854719,-91.52894304
815,Sand Lake,Polk,1968,1987,10,10,DNR Historical Data,seepage,2495000,5474,45.37283759,-92.56043373
816,Sauntrys Pocket Lake,Douglas,1974,1989,4,4,DNR Historical Data,seepage,2495600,4841,46.23187283,-91.6890195
817,Scovils Lake,Washburn,1967,1979,5,5,DNR Historical Data,seepage,2495900,106353,46.127641,-92.02260211
818,Seymour Lake,Washburn,1900,1981,7,5,DNR Historical Data,seepage,2496100,74235,45.78095721,-91.72166685
819,Shell Lake,Washburn,1936,2014,2980,78,USGS,seepage,2496300,4444,45.74605938,-91.9168423
820,Silver Lake,Burnett,1974,1981,3,3,DNR Historical Data,seepage,2496800,61843,45.76845581,-92.34145227
821,Silver Lake,Washburn,1969,1984,10,8,DNR Historical Data,seepage,2496900,4466,45.99004995,-91.82157767
822,Silverthorn Lake,Sawyer,1967,1984,7,7,DNR Historical Data,seepage,2497000,4288,46.13260717,-91.36134475
823,Simms Lake,Douglas,1972,1987,6,6,DNR Historical Data,seepage,2497100,137654,46.26398843,-91.67469636
824,Sleepy Eye Lake,Washburn,1968,1989,9,8,DNR Historical Data,seepage,2497400,4323,46.10305137,-91.92476333
825,Spider Lake,Douglas,1974,1981,2,2,DNR Historical Data,seepage,2498300,17968,46.23095351,-91.8992903
826,Spring Lake,Washburn,1969,1982,5,5,DNR Historical Data,seepage,2498600,4851,45.92253971,-91.68345866
827,Little Pine Lake,Polk,1969,1986,4,4,DNR Historical Data,seepage,2498800,58767,45.53456805,-92.45361801
828,Square Lake,Polk,1969,1986,4,4,DNR Historical Data,seepage,2498900,26492,45.45232155,-92.34628682
829,Squaw Lake,St. Croix,1975,1984,5,4,DNR Historical Data,seepage,2499000,5002,45.18083865,-92.61542931
830,Sunfish Lake,Washburn,1969,1989,8,8,DNR Historical Data,seepage,2500100,102246,45.93561118,-91.95370075
831,Swede Lake,Polk,1969,1981,2,2,DNR Historical Data,seepage,2500500,5226,45.25517598,-92.54191187
832,Thorn Lake,Douglas,1974,1981,3,3,DNR Historical Data,seepage,2501300,5082,46.22503849,-91.65570396
833,Tomahawk Lake,Bayfield,1972,1990,7,7,DNR Historical Data,seepage,2501700,5281,46.36421546,-91.52059183
834,Two Mile Lake,Douglas,1969,1989,10,10,DNR Historical Data,seepage,2503500,44309,46.21568986,-91.80408832
835,Unnamed Lake,St. Croix,1975,1976,2,2,DNR Historical Data,seepage,2597700,66040,45.14590211,-92.51001029
836,Chain Lake,Douglas,1974,1981,3,3,DNR Historical Data,seepage,2598300,101226,46.197113,-91.73720194
837,Vincent Lake,Polk,1968,1986,4,4,DNR Historical Data,seepage,2598500,4657,45.54016312,-92.36312465
838,Viola Lake,Burnett,1979,1989,5,5,DNR Historical Data,seepage,2598600,4825,45.81781882,-92.25134415
839,West Twin Lake,Douglas,1970,1985,8,8,DNR Historical Data,seepage,2599000,42251,46.34586242,-91.73898596
840,Ward Lake,Polk,1978,1979,33,2,USGS,seepage,2599400,5211,45.59967527,-92.3196372
841,Ward Lake,Polk,1969,1986,4,4,DNR Historical Data,seepage,2599400,5211,45.60554327,-92.32043896
842,Wilderness Lake,Bayfield,1970,1981,3,3,DNR Historical Data,seepage,2600500,12839,46.40807897,-91.40873665
843,Wikerson Lake,Washburn,1969,1988,4,4,DNR Historical Data,seepage,2600600,59806,45.87678613,-92.02365466
844,Yechout Lake,Washburn,1970,1981,5,5,DNR Historical Data,seepage,2601000,40086,45.69832253,-91.78989542
849,Clear Lake,Polk,1967,1981,3,3,DNR Historical Data,seepage,2623500,72115,45.26139136,-92.27865957
852,Pike Lake,Polk,1967,1989,9,9,DNR Historical Data,seepage,2624000,4857,45.3219935,-92.3706516
853,Barbo Lake,Polk,1969,1981,2,2,DNR Historical Data,seepage,2624900,134635,45.31598158,-92.2166339
858,Horseshoe Lake,Polk,1981,1984,2,2,DNR Historical Data,seepage,2630100,4548,45.44294511,-92.15881519
859,Horseshoe Lake - Staff Gage,Polk,2015,2015,16,1,SWIMS,seepage,2630100,4548,45.43332,-92.17927
860,Echo lake,Barron,1967,1989,4,4,DNR Historical Data,seepage,2630200,5456,45.44594407,-92.129702
861,North Lake,Barron,1970,1984,3,3,DNR Historical Data,seepage,2630800,5409,45.52930752,-92.10356993
863,Lake of the Woods,Barron,1979,1984,3,3,DNR Historical Data,seepage,2632100,5504,45.53142057,-92.15274774
868,Coon Lake,Polk,1969,1984,3,3,DNR Historical Data,seepage,2642000,4744,45.65836004,-92.4600035
871,Taylor Lake,Burnett,1969,1981,6,6,DNR Historical Data,seepage,2655900,58750,45.81187012,-92.28978998
874,Pokegama Lake,Burnett,1967,1981,8,7,DNR Historical Data,seepage,2657200,5297,45.77935802,-92.20131381
875,Spencer Lake,Burnett,1969,1981,6,6,DNR Historical Data,seepage,2658400,114566,45.73791055,-92.1849545
878,Long Lake,Washburn,1972,1989,6,6,DNR Historical Data,seepage,2664500,4738,45.73605047,-91.95276437
879,Sand Lake,Burnett,1973,1984,5,5,DNR Historical Data,seepage,2664900,27498,45.75984873,-92.34018205
882,Lamont Lake,Polk,1969,1986,5,5,DNR Historical Data,seepage,2668500,4699,45.57906793,-92.28153538
883,Grenquist Lake,Polk,1969,1981,5,5,DNR Historical Data,seepage,2669300,5413,45.5680297,-92.18429249
885,Tabor Lake,Burnett,1972,1981,5,5,DNR Historical Data,seepage,2671700,5206,46.0283824,-92.2818966
888,Shoal Lake,Burnett,1974,1983,4,4,DNR Historical Data,seepage,2673800,22238,45.957622,-92.18876675
889,Hanscom Lake,Burnett,1969,1988,8,7,DNR Historical Data,seepage,2674000,5343,45.97595594,-92.14368988
890,Des Moines Lake,Burnett,1940,1988,11,10,DNR Historical Data,seepage,2674200,4397,45.99661252,-92.13501391
892,Bass Lake,Burnett,1972,1989,9,9,DNR Historical Data,seepage,2675000,5492,45.95158496,-92.4247974
895,Big Sand Lake,Burnett,2001,2001,4,1,USGS,seepage,2676800,4565,45.81939075,-92.2279676
896,Big Sand Lake,Burnett,1967,1989,13,12,DNR Historical Data,seepage,2676800,4565,45.82459631,-92.21951795
897,Warner Lake,Burnett,1968,1989,9,9,DNR Historical Data,seepage,2677200,139722,45.79844073,-92.22202417
901,Benoit Lake,Burnett,1965,1988,17,14,DNR Historical Data,seepage,2678300,22258,45.88894166,-92.08955224
903,McGraw Lake,Burnett,1969,1984,8,7,DNR Historical Data,seepage,2688800,4811,46.15320224,-92.17269108
905,Nancy Lake,Washburn,1918,1976,6,6,DNR Historical Data,seepage,2691500,NA,46.09320624,-91.98471919
908,Bond Lake,Douglas,1969,1989,13,13,DNR Historical Data,seepage,2693700,4588,46.18341672,-91.87452518
909,Whitefish Lake,Douglas,1998,2015,82,11,USGS,seepage,2694000,5574,46.20327536,-91.8757426
910,Whitefish Lake,Douglas,1969,1989,14,14,DNR Historical Data,seepage,2694000,5574,46.21391195,-91.87220009
911,Whitefish Lake - Water Level Gage (Reference Point 6),Douglas,2010,2010,21,1,SWIMS,seepage,2694000,5574,46.203804,-91.86767
916,Big Bear Lake,Burnett,1973,1989,10,8,DNR Historical Data,seepage,2705700,5023,46.01700343,-92.15302778
924,Loon Lake,Washburn,1969,1989,8,8,DNR Historical Data,seepage,2709400,4492,45.92823472,-91.96861456
926,McKinley Lake,Washburn,1969,1989,9,9,DNR Historical Data,seepage,2710100,66059,45.9121329,-91.92401257
928,Matthews Lake,Washburn,1956,1989,8,8,DNR Historical Data,seepage,2710800,4445,46.02350544,-91.95763682
940,Perry Lake,Bayfield,1972,1990,8,7,DNR Historical Data,seepage,2730800,66041,46.21593773,-91.2678566
941,North Twin Lake,Bayfield,1970,1981,4,4,DNR Historical Data,seepage,2731800,4743,46.20503837,-91.14236998
943,Atkins Lake,Bayfield,1969,1981,6,6,DNR Historical Data,seepage,2734000,5050,46.27820305,-91.03640255
944,Taylor Lake,Bayfield,1974,1981,4,4,DNR Historical Data,seepage,2734100,108392,46.26002452,-91.04729348
947,Trapper Lake,Bayfield,1973,1984,4,4,DNR Historical Data,seepage,2734500,4959,46.26225833,-91.0914005
948,Lake Knotting,Bayfield,1974,1984,87,8,DNR Historical Data,seepage,2734700,68649,46.27397611,-91.11554034
956,Bass Lake,Douglas,1974,1981,3,3,DNR Historical Data,seepage,2744500,5334,46.33599853,-91.75920904
959,Ahmeek Lake,Bayfield,1972,1981,3,3,DNR Historical Data,seepage,2753900,4917,46.52285079,-91.46626306
960,Beaver Lake,Bayfield,1972,1981,3,3,DNR Historical Data,seepage,2755600,48992,46.41852359,-91.2702065
961,Cranberry Lake,Iron,1968,1981,5,5,DNR Historical Data,seepage,2759100,118326,46.2937484,-89.97031479
962,Deep Lake,Bayfield,1976,1981,3,3,DNR Historical Data,seepage,2760100,5526,46.5553306,-91.45981214
963,East Twin Lake,Bayfield,1969,1970,2,2,DNR Historical Data,seepage,2761000,5570,46.68499869,-91.05755696
965,Five Island Lake,Bayfield,1970,1981,3,3,DNR Historical Data,seepage,2761900,41772,46.51283095,-91.34856888
966,Forest Lake,Vilas,1967,1984,7,6,DNR Historical Data,seepage,2762200,5370,46.14890904,-89.37624672
967,Half Moon lake,Bayfield,1970,1981,3,2,DNR Historical Data,seepage,2762700,4298,46.55934416,-91.39742373
968,Hewitt Lake,Iron,1970,1979,3,3,DNR Historical Data,seepage,2763300,4547,46.30057453,-89.97668329
969,Lac du Lune,Vilas,1967,1984,5,5,DNR Historical Data,seepage,2766200,19662,46.12934198,-89.38514885
970,Long Lake,Bayfield,1964,1981,668,18,USGS,seepage,2767100,4674,46.5816081,-91.3385232
971,Loon Lake - Staff Gage,Ashland,2015,2015,6,1,SWIMS,seepage,2767300,4844,46.350147,-90.6463
972,Lost Lake,Bayfield,1970,1981,2,2,DNR Historical Data,seepage,2767600,3558,46.5347631,-91.38080154
973,Moon Lake,Bayfield,1973,1981,3,3,DNR Historical Data,seepage,2768900,19615,46.55464322,-91.40902526
975,Perch Lake,Bayfield,1970,1976,2,2,DNR Historical Data,seepage,2770800,56242,46.54222838,-91.38671036
976,Phantom Lake - Staff Gage,Bayfield,2015,2015,14,1,SWIMS,seepage,2771200,3377,46.493885,-91.29628
977,Rush Lake,Douglas,1974,1981,3,3,DNR Historical Data,seepage,2772800,74808,46.48917525,-91.55495887
978,Wanoka Lake,Bayfield,1969,1981,3,3,DNR Historical Data,seepage,2832400,32276,46.54520576,-91.28186253
983,Steele Lake,Douglas,1974,1981,4,4,DNR Historical Data,seepage,2866000,52158,46.51329591,-91.76289671
985,Gander Lake,Douglas,1971,1981,3,3,DNR Historical Data,seepage,2867300,4997,46.45432342,-91.72953547
986,Crystal Lake,Bayfield,1972,1984,7,5,DNR Historical Data,seepage,2874700,59394,46.55178492,-91.47581866
989,Bass Lake,Bayfield,1969,1970,2,2,DNR Historical Data,seepage,2901100,4410,46.44147762,-91.26341229
990,Bass Lake - Staff Gage,Bayfield,2015,2015,16,1,SWIMS,seepage,2901100,4410,46.444244,-91.264336
991,Hart Lake,Bayfield,1969,1981,4,4,DNR Historical Data,seepage,2903200,4551,46.5185413,-91.36190041
993,Muskelllunge Lake,Bayfield,1972,1984,4,4,DNR Historical Data,seepage,2903600,4753,46.49792245,-91.37486909
994,Pike Lake,Bayfield,1972,1981,3,3,DNR Historical Data,seepage,2904000,23959,46.53637203,-91.37115036
996,Weber Lake,Iron,1974,1981,3,3,DNR Historical Data,seepage,2909000,4561,46.41081497,-90.40079551
1026,"COYLE POND AT STAFF GAGE NEAR CROSS PLAINS, WI",Dane,1975,1979,596,5,USGS,seepage,5575273,98268,43.05694026,-89.6045664
1030,Carlin Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,2757900,3493,46.2,-89.77
1032,Dewey Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,585400,1197,45.99,-89.03
1036,Imogene Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,586800,NA,45.99,-89.03
1038,Little Rock Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,1862100,495,45.99606187,-89.6993166
1044,Red Bass Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,2954700,947,46.2,-89.66
1045,Rosalind Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,1877900,3165,46.18,-89.78
1046,Smoky Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,1018300,5587,46.09,-88.94
1047,Statehouse Lake,Vilas,NA,NA,NA,NA,NLDC,seepage,1883700,2138,46.14,-89.89
